"sourcetype_name",vendor,product,category,domain,"data_type",apps,"data_model",description,support,docs,status,"use_cases",notes
"mint:trstart","Cisco Splunk",Mint,"IT Operations",Observability,"Performance data",3309,"Performance data",,"not_supported","https://splunkbase.splunk.com/app/3309","Need to Validate",,
"mint:trstop","Cisco Splunk",Mint,"IT Operations",Observability,"Performance data",3309,"Performance data",,"not_supported","https://splunkbase.splunk.com/app/3309","Need to Validate",,
"mint:view","Cisco Splunk",Mint,"IT Operations",Observability,"Alerts data",3309,"Performance data",,"not_supported","https://splunkbase.splunk.com/app/3309","Need to Validate",,
"mint:view","Cisco Splunk",Mint,"IT Operations",Observability,"Performance data",3309,"Performance data",,"not_supported","https://splunkbase.splunk.com/app/3309","Need to Validate",,
"miro-audit-logs",Miro,Miro,"Security Fraud and Compliance",Security,"Alerts data",7060,"Alerts data|Authentication data|Change data",,developer,"https://splunkbase.splunk.com/app/7060","Need to Validate",,
"miro-audit-logs",Miro,Miro,"Security Fraud and Compliance",Security,"Authentication data",7060,"Alerts data|Authentication data|Change data",,developer,"https://splunkbase.splunk.com/app/7060","Need to Validate",,
"miro-audit-logs",Miro,Miro,"Security Fraud and Compliance",Security,"Change data",7060,"Alerts data|Authentication data|Change data",,developer,"https://splunkbase.splunk.com/app/7060","Need to Validate",,
"misc_text",,,"IT Operations",Observability,"Application data",2977,,,"not_supported","https://splunkbase.splunk.com/app/2977","Skip for now",,
"misp:misp_alert_create_event",MISP42,MISP42,"SIEM|Security Fraud and Compliance",Security,"Alerts data",4335,,,developer,"https://splunkbase.splunk.com/app/4335","Need to Validate",,
"misp:misp_alert_sighting",MISP42,MISP42,"SIEM|Security Fraud and Compliance",Security,"Alerts data",4335,,,developer,"https://splunkbase.splunk.com/app/4335","Need to Validate",,
missing,,,"IT Operations|Utilities",Observability,"Application data",3796,,,"not_supported","https://splunkbase.splunk.com/app/3796","Skip for now",,"savedsearches.conf"
"mitre:subtechniques",MITRE,MITRE,"Security Fraud and Compliance|Utilities",Security,"Threat Intelligence Platform data",5034,,,developer,"https://splunkbase.splunk.com/app/5034","Need to Validate",,
"mitre:techniques",MITRE,MITRE,"Security Fraud and Compliance|Utilities",Security,"Threat Intelligence Platform data",5034,,,developer,"https://splunkbase.splunk.com/app/5034","Need to Validate",,
"mixpanel:*","Palo Alto Networks","Palo Alto Firewall","Business Analytics|DevOps",Observability,"User Activity Logs data",3738,,,"not_supported","https://splunkbase.splunk.com/app/3738","Need to Validate",,
ml,,,"Business Analytics|Security Fraud and Compliance",Security,"Application data",6356,,,"not_supported","https://splunkbase.splunk.com/app/6356","Skip for now",,
mlspl,,,"Artificial Intelligence|Business Analytics",Observability,"Application data",2890,,,"not_supported","https://splunkbase.splunk.com/app/2890","Skip for now",,"props.conf"
moab,,,"IT Operations",Observability,"Application data",1521,,,"not_supported","https://splunkbase.splunk.com/app/1521","Skip for now",,
moabstats,,,"IT Operations",Observability,"Performance data",1521,,,"not_supported","https://splunkbase.splunk.com/app/1521","Skip for now",,
"mobileiron:*",Ivanti,"Ivanti MobileIron Sentry","IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",6171,"Network Traffic data",,"not_supported","https://splunkbase.splunk.com/app/6171","Need to Validate",,
"mobileiron:*",Ivanti,"Ivanti MobileIron Sentry","IT Operations|Security Fraud and Compliance","Observability|Security","Mobile Device data",6171,"Network Traffic data",,"not_supported","https://splunkbase.splunk.com/app/6171","Need to Validate",,
"mobileiron:*",Ivanti,"Ivanti MobileIron Sentry","IT Operations|Security Fraud and Compliance","Observability|Security","Network Traffic data",6171,"Network Traffic data",,"not_supported","https://splunkbase.splunk.com/app/6171","Need to Validate",,
"mobileiron_cloud",,,"IT Operations",Observability,"Cloud Services data",6624,,,"not_supported","https://splunkbase.splunk.com/app/6624","Skip for now",,
"modaction:adhoc_rest_handler","Cisco Splunk","Splunk Platform","Investigative|Security Fraud and Compliance",Security,"Application data",1621,,,"not_supported","https://splunkbase.splunk.com/app/1621",Validated,,
"modaction:invocations_rest_handler","Cisco Splunk","Splunk Platform","Investigative|Security Fraud and Compliance",Security,"Application data",1621,,,"not_supported","https://splunkbase.splunk.com/app/1621",Validated,,
"modaction:queue_handler","Cisco Splunk","Splunk Platform","Investigative|Security Fraud and Compliance",Security,"Application data",1621,,,"not_supported","https://splunkbase.splunk.com/app/1621",Validated,,
"modsec:*",ModSecurity,ModSecurity,"IT Operations|Security Fraud and Compliance","Observability|Security","Intrusion Detection data",3391,"Intrusion Detection data|Web Proxy data",,"not_supported","https://splunkbase.splunk.com/app/3391","Need to Validate",,
"modsec:*",ModSecurity,ModSecurity,"IT Operations|Security Fraud and Compliance","Observability|Security","Web Application Firewall data",3391,"Intrusion Detection data|Web Proxy data",,"not_supported","https://splunkbase.splunk.com/app/3391","Need to Validate",,
"modsec:*",ModSecurity,ModSecurity,"IT Operations|Security Fraud and Compliance","Observability|Security","Web Proxy data",3391,"Intrusion Detection data|Web Proxy data",,"not_supported","https://splunkbase.splunk.com/app/3391","Need to Validate",,
"modsec:audit",ModSecurity,ModSecurity,"IT Operations|Security Fraud and Compliance","Observability|Security","Intrusion Detection data",3391,"Intrusion Detection data|Web Proxy data",,"not_supported","https://splunkbase.splunk.com/app/3391","Need to Validate",,
"modsec:audit",ModSecurity,ModSecurity,"IT Operations|Security Fraud and Compliance","Observability|Security","Web Server data",3391,"Intrusion Detection data|Web Proxy data",,"not_supported","https://splunkbase.splunk.com/app/3391","Need to Validate",,
"modsec_audit",,,"Security Fraud and Compliance",Security,"Authentication data",880,,,"not_supported","https://splunkbase.splunk.com/app/880","Skip for now",,
"modular_alerts:*",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Alerts data",4621,,,"not_supported","https://splunkbase.splunk.com/app/4621","Skip for now",,"props.conf"
"modular_alerts:notable","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",1621,,,splunk,"https://splunkbase.splunk.com/app/1621",Validated,,
"modular_alerts:risk","Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",1621,,,splunk,"https://splunkbase.splunk.com/app/1621",Validated,,
"modular_alerts:victorops","Cisco Splunk","Splunk On-Call (VictorOps)","DevOps|IT Operations",Observability,"Alerts data",3546,,,splunk,"https://help.victorops.com/knowledge-base/splunking-victorops-data","Need to Validate",,"Splunk On-Call (VictorOps)"
modularinput,,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data","4137|6427",,,"not_supported","https://splunkbase.splunk.com/app/4137|https://splunkbase.splunk.com/app/6427","Skip for now",,"transforms.conf"
"monday-audit-log",,,"SIEM|Security Fraud and Compliance",Security,"Authentication data",6483,,,"not_supported","https://splunkbase.splunk.com/app/6483","Skip for now",,"inputs.conf"
"mongo:admin:getcmdlineopts",,,"IT Operations",Observability,"Application data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:admin:listdatabases",,,"IT Operations",Observability,"Database data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:admin:ping",,,"IT Operations",Observability,"Application data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:admin:top",,,"IT Operations",Observability,"Application data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:collstats",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:buildinfo",,,"IT Operations",Observability,"Database data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:collstats",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:connpoolstats",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:dbhash",,,"IT Operations",Observability,"Database data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:dbstats",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:features",,,"IT Operations",Observability,"Database data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:hostinfo",,,"IT Operations",Observability,"Database data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:serverstatus",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
"mongo:db:shardconnpollstats",,,"IT Operations",Observability,"Performance data",2957,,,"not_supported","https://splunkbase.splunk.com/app/2957","Skip for now",,
mongod,"Cisco Splunk","Splunk Platform",Utilities,Platform,"Application data",1621,,"Pretrained source types",splunk,"https://splunkbase.splunk.com/app/1621",Validated,,
"mongodb:*",MongoDB,"MongoDB Atlas","SIEM|Security Fraud and Compliance",Security,"Authentication data",7026,"Authentication data",,"not_supported","https://splunkbase.splunk.com/app/7026","Need to Validate",,
"mongodb:*",MongoDB,"MongoDB Atlas","SIEM|Security Fraud and Compliance",Security,"Database data",7026,"Authentication data",,"not_supported","https://splunkbase.splunk.com/app/7026","Need to Validate",,
"mongodb:atlas:mongodb-audit-log",MongoDB,"MongoDB Atlas",DevOps,"Observability|Security","Authentication data",6238,"Authentication data",,"not_supported","https://splunkbase.splunk.com/app/6238","Need to Validate",,
"monitorware:3",Splunk,"Getting Started with Splunk Security","Security Fraud and Compliance",Security,"Application data",3358,,,"not_supported","https://splunkbase.splunk.com/app/3358","Skip for now",,"transforms.conf"
"monitorware:application",,,"IT Operations",Observability,"Application data",272,,,"not_supported","https://splunkbase.splunk.com/app/272","Skip for now",,
"morphisec*",Morphisec,"morphisec eptp","IT Operations|Security Fraud and Compliance","Observability|Security","Endpoint data",4900,"Malware data",,"not_supported","https://splunkbase.splunk.com/app/4900","Need to Validate",,
"morphisec*",Morphisec,"morphisec eptp","IT Operations|Security Fraud and Compliance","Observability|Security","Malware data",4900,"Malware data",,"not_supported","https://splunkbase.splunk.com/app/4900","Need to Validate",,
"mosaic:alerts","Rubrik Mosaic","Rubrik Mosaic","DevOps|IT Operations","Observability|Platform","Alerts data",4636,,,"not_supported","https://splunkbase.splunk.com/app/4636","Need to Validate",,
"mosaic:status","Rubrik Mosaic","Rubrik Mosaic","DevOps|IT Operations","Observability|Platform","Storage data",4636,,,"not_supported","https://splunkbase.splunk.com/app/4636","Need to Validate",,
"moveit:*",MOVEit,MOVEit,"IT Operations|Security Fraud and Compliance","Observability|Security","Data Access data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Need to Validate",,
"moveit:automation:assets",MOVEit,MOVEit,"IT Operations|Security Fraud and Compliance","Observability|Security","Inventory data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Need to Validate",,
"moveit:reports:audit",MOVEit,MOVEit,"IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Need to Validate",,
"moveit:transfer:config",MOVEit,MOVEit,"IT Operations|Security Fraud and Compliance","Observability|Security","Configuration Management data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Need to Validate",,
"moveit:transfer:filestorage",MOVEit,MOVEit,"IT Operations|Security Fraud and Compliance","Observability|Security","Storage data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Need to Validate",,
"moveit_reports_tasks_json",,,"IT Operations|Security Fraud and Compliance","Observability|Security","Application data",7311,,,"not_supported","https://splunkbase.splunk.com/app/7311","Skip for now",,"eventtypes.conf"
"mqtt_topic",,,"IT Operations|IoT and Industrial Data",Observability,"Application data",7575,,,"not_supported","https://splunkbase.splunk.com/app/7575","Skip for now",,"inputs.conf"
"mrm_assistants*",Splunk,"Splunk ITSI","Investigative|Security Fraud and Compliance",Security,"Application data",5391,,,"not_supported","https://splunkbase.splunk.com/app/5391","Need to Validate",,"eventtypes.conf"
"ms:aad:audit",Microsoft,,"IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data",3757,,"applicationloadbalancer-general|authentication|configurationmanagement-general|databaseserver-general|datalossprevention-violation|dns-query|dns-queryrequest|dns-queryresponse|endpointantimalware-sigdetected|endpointbackup-general|endpointintel-processlaunch|endpointintel-processlaunchwithcli|endpointintel-processlaunchwithhash|hostperformance-general|ipaddressassignment-general|mail-receive|mail-send|malwaredetonation-detection|networkcommunication-state|networkcommunication-traffic|networkcommunication-trafficappaware|networkcommunication-useraware|networkdeviceassociation-general|networkflow-general|networkintrusiondetection-sigdetection|patchmanagement-applied|patchmanagement-eligible|patchmanagement-failed|systemlogs-general|vendorspecific-aws-cloudtrail|vendorspecific-azure-ad-audit|vendorspecific-azure-audit|vendorspecific-box|vendorspecific-gcp-audit|vendorspecific-gcp-gke-audit|vendorspecific-sfdc-elf|vendorspecific-zscaler|vulnerabilitydetection-sigdetected|webproxyrequest-requested|webproxyrequest-requestedwebappaware|webserver-access","not_supported","https://splunkbase.splunk.com/app/3757","Skip for now",,
