type,tier,max_size,region,location,rate,currency
P20,Premium_LRS,512,NO West,N/A,85.837237,GBP
P20,Premium_LRS,N/A,CH North,N/A,1.94466,GBP
P20,Premium_LRS,N/A,US West 2,N/A,0.678231,GBP
P20,Premium_LRS,N/A,AU Central,N/A,118.340163,GBP
P20,StandardSSD_LRS,N/A,SE Central,N/A,0.223592,GBP
P20,Premium_LRS,N/A,EU West,westeurope,6.365684,GBP
P20,StandardSSD_LRS,N/A,US South Central,N/A,0.026831,GBP
S30,Standard_LRS,1024,IN West,N/A,33.580642,GBP
E80,StandardSSD_LRS,32767,US Gov AZ,N/A,2014.838538,GBP
P40,Premium_LRS,2048,US Gov,N/A,193.069091,GBP
P40,StandardSSD_LRS,N/A,CH West,N/A,1.27895,GBP
E6,StandardSSD_LRS,64,IN Central,N/A,3.935231,GBP
P50,Premium_LRS,4096,ZA North,N/A,449.980308,GBP
S4,Standard_LRS,32,EU West,westeurope,1.144794,GBP
S4,StandardSSD_LRS,N/A,EU West,westeurope,49.510876,GBP
S4,Premium_LRS,N/A,ZA West,N/A,0.664815,GBP
P15,Premium_LRS,256,JA West,N/A,29.624435,GBP
P15,StandardSSD_LRS,N/A,SE Central,N/A,12.731368,GBP
P15,Premium_LRS,N/A,BR Southeast,N/A,0.046619,GBP
P15,StandardSSD_LRS,N/A,JA West,N/A,59.032199,GBP
P15,StandardSSD_LRS,N/A,EU North,N/A,11.752032,GBP
P15,Premium_LRS,N/A,US West 2,N/A,1831.671398,GBP
P15,StandardSSD_LRS,N/A,US South Central,N/A,0.420354,GBP
P15,Premium_LRS,N/A,AE Central,N/A,0.332407,GBP
E4,StandardSSD_LRS,32,AE Central,N/A,2.325364,GBP
E4,StandardSSD_LRS,N/A,IN West Jio,N/A,0.491903,GBP
P80,Premium_LRS,32767,US West Central,N/A,2442.228531,GBP
E60,StandardSSD_LRS,8192,BR Southeast,N/A,1285.829446,GBP
E60,StandardSSD_LRS,N/A,CH West,N/A,4.781902,GBP
E60,Premium_LRS,N/A,US Central,N/A,6.022842,GBP
S70,Standard_LRS,16384,US Gov AZ,N/A,537.22618,GBP
E50,StandardSSD_LRS,4096,US West 3,N/A,228.958924,GBP
E50,Premium_LRS,N/A,UK West,N/A,3.207064,GBP
S6,Standard_LRS,64,EU North,N/A,2.241889,GBP
P20,Premium_LRS,512,JA West,N/A,57.04595,GBP
P20,StandardSSD_LRS,N/A,IN South,N/A,0.067524,GBP
P60,Premium_LRS,8192,US Gov TX,N/A,705.121938,GBP
P60,Premium_LRS,N/A,US West,N/A,49.510876,GBP
P60,StandardSSD_LRS,N/A,FR South,N/A,0.31452,GBP
P60,StandardSSD_LRS,N/A,AU Central,N/A,0.983807,GBP
S4,Standard_LRS,32,AU Central,N/A,1.831671,GBP
S60,Standard_LRS,8192,US Gov AZ,N/A,268.611955,GBP
S30,Standard_LRS,1024,DE West Central,N/A,30.527856,GBP
P15,Premium_LRS,256,AU Southeast,N/A,28.330791,GBP
S70,Standard_LRS,16384,US West 2,N/A,366.334279,GBP
E10,StandardSSD_LRS,128,BR Southeast,N/A,20.091145,GBP
E10,Premium_LRS,N/A,US Central,N/A,46.844906,GBP
E10,StandardSSD_LRS,N/A,US South Central,N/A,0.813877,GBP
E10,StandardSSD_LRS,N/A,EU North,N/A,0.813877,GBP
E10,StandardSSD_LRS,N/A,UK South,uksouth,47.606612,GBP
P4,Premium_LRS,32,US Central,N/A,3.934858,GBP
S80,Standard_LRS,32767,IN West,N/A,1235.781946,GBP
S40,Standard_LRS,2048,UK South,uksouth,63.795339,GBP
S40,Premium_LRS,N/A,US West 2,N/A,5.366224,GBP
P10,Premium_LRS,128,IN Central,N/A,14.69004,GBP
P40,Premium_LRS,2048,BR South,N/A,333.536435,GBP
E30,StandardSSD_LRS,1024,US South Central,N/A,57.239731,GBP
E30,Premium_LRS,N/A,IN Central Jio,N/A,0.490413,GBP
S70,Standard_LRS,16384,US Gov TX,N/A,537.22618,GBP
S70,Premium_LRS,N/A,US East,N/A,0.089437,GBP
E10,StandardSSD_LRS,128,US East,N/A,7.154966,GBP
S20,Standard_LRS,512,US East,N/A,16.217923,GBP
S20,Premium_LRS,N/A,US Gov AZ,N/A,0.004658,GBP
S20,StandardSSD_LRS,N/A,AP Southeast,N/A,0.223592,GBP
S20,Premium_LRS,N/A,AP Southeast,N/A,0.455383,GBP
S20,StandardSSD_LRS,N/A,NO West,N/A,303.4302,GBP
E70,StandardSSD_LRS,16384,SE Central,N/A,915.835699,GBP
P6,Premium_LRS,64,UK West,N/A,9.204491,GBP
P6,Premium_LRS,N/A,CH West,N/A,151.711919,GBP
P6,Premium_LRS,N/A,ZA North,N/A,1.985503,GBP
E20,StandardSSD_LRS,512,US East 2,N/A,42.929798,GBP
E20,Premium_LRS,N/A,SE South,N/A,0.044718,GBP
E20,Premium_LRS,N/A,SE South,N/A,137.923156,GBP
P60,Premium_LRS,8192,SE South,N/A,1008.277865,GBP
P70,Premium_LRS,16384,CA East,N/A,1343.225692,GBP
S60,Standard_LRS,8192,BR Southeast,N/A,761.973363,GBP
S60,StandardSSD_LRS,N/A,IN Central Jio,N/A,0.031302,GBP
S60,StandardSSD_LRS,N/A,SE South,N/A,64.364139,GBP
P40,Premium_LRS,2048,KR South,N/A,193.069102,GBP
P60,Premium_LRS,8192,EU North,N/A,705.121938,GBP
P60,Premium_LRS,N/A,ZA West,N/A,154.897569,GBP
S60,Standard_LRS,8192,AU East,N/A,390.758055,GBP
S60,Premium_LRS,N/A,NO East,N/A,7.002178,GBP
P30,Premium_LRS,1024,AP East,N/A,110.812542,GBP
P30,Premium_LRS,N/A,KR Central,N/A,13.221036,GBP
E20,StandardSSD_LRS,512,US East,N/A,42.929798,GBP
E20,StandardSSD_LRS,N/A,IN West,N/A,26.27885,GBP
E20,Premium_LRS,N/A,KR Central,N/A,0.6037,GBP
E20,Premium_LRS,N/A,CA Central,N/A,1.632226,GBP
E20,Premium_LRS,N/A,FR South,N/A,0.31452,GBP
E20,Premium_LRS,N/A,US West Central,N/A,2.146489,GBP
E20,Premium_LRS,N/A,IN West,N/A,0.005142,GBP
E20,StandardSSD_LRS,N/A,US West Central,N/A,22.851173,GBP
S70,Standard_LRS,16384,JA West,N/A,488.445706,GBP
S70,Premium_LRS,N/A,CA Central,N/A,0.813877,GBP
S70,Premium_LRS,N/A,US North Central,N/A,5.876016,GBP
S70,Premium_LRS,N/A,US Gov AZ,N/A,0.111796,GBP
S50,Standard_LRS,4096,US West 3,N/A,106.847498,GBP
E30,StandardSSD_LRS,1024,US West 2,N/A,85.859596,GBP
S6,Standard_LRS,64,IN South,N/A,2.241889,GBP
S6,StandardSSD_LRS,N/A,AE North,N/A,0.25564,GBP
S20,Standard_LRS,512,KR Central,N/A,16.217923,GBP
S20,Premium_LRS,N/A,IN South,N/A,0.529169,GBP
P6,Premium_LRS,64,EU West,westeurope,8.367733,GBP
P6,Premium_LRS,N/A,US Gov,N/A,0.813877,GBP
S10,Standard_LRS,128,AP East,N/A,4.388379,GBP
E60,StandardSSD_LRS,8192,US Central,N/A,686.876774,GBP
E20,StandardSSD_LRS,512,SE South,N/A,42.929798,GBP
E30,StandardSSD_LRS,1024,US East,N/A,85.859596,GBP
E6,StandardSSD_LRS,64,US East 2,N/A,5.366224,GBP
E6,Premium_LRS,N/A,CA Central,N/A,1.073244,GBP
P40,Premium_LRS,2048,US West 2,N/A,175.535175,GBP
P40,Premium_LRS,N/A,JA West,N/A,15.179708,GBP
E4,StandardSSD_LRS,32,IN West,N/A,1.967615,GBP
E6,StandardSSD_LRS,64,US East,N/A,5.366224,GBP
E6,StandardSSD_LRS,N/A,BR South,N/A,4.904133,GBP
S40,Standard_LRS,2048,UK West,N/A,67.152987,GBP
S4,Standard_LRS,32,EU North,N/A,1.144794,GBP
S50,Standard_LRS,4096,BR South,N/A,293.067423,GBP
S6,Standard_LRS,64,CH West,N/A,3.205218,GBP
P30,Premium_LRS,1024,JA East,N/A,115.85083,GBP
S4,Standard_LRS,32,US West Central,N/A,1.144794,GBP
S4,StandardSSD_LRS,N/A,UK West,N/A,0.25415,GBP
S4,Premium_LRS,N/A,KR Central,N/A,0.00503,GBP
S4,StandardSSD_LRS,N/A,IN West,N/A,13.514688,GBP
S4,Premium_LRS,N/A,AP Southeast,N/A,24.755438,GBP
S4,Premium_LRS,N/A,IN Central Jio,N/A,26.659702,GBP
S4,StandardSSD_LRS,N/A,CA Central,N/A,5.876016,GBP
S4,StandardSSD_LRS,N/A,US Gov TX,N/A,1.705266,GBP
S4,Premium_LRS,N/A,IN West Jio,N/A,114.255869,GBP
S15,Standard_LRS,256,US West 2,N/A,8.44286,GBP
S15,Premium_LRS,N/A,US West,N/A,0.581341,GBP
S15,Premium_LRS,N/A,AP East,N/A,0.034656,GBP
S15,StandardSSD_LRS,N/A,US Central,N/A,3.016265,GBP
S15,StandardSSD_LRS,N/A,IN West,N/A,52.5577,GBP
S15,StandardSSD_LRS,N/A,AP East,N/A,59.032199,GBP
P80,Premium_LRS,32767,AU East,N/A,2686.175619,GBP
P30,Premium_LRS,1024,KR South,N/A,100.743417,GBP
P30,StandardSSD_LRS,N/A,NO West,N/A,0.359984,GBP
P15,Premium_LRS,256,DE North,N/A,40.51127,GBP
P6,Premium_LRS,64,AU Southeast,N/A,7.607368,GBP
P6,Premium_LRS,N/A,US West 2,N/A,38.085289,GBP
P6,Premium_LRS,N/A,AU East,N/A,0.005403,GBP
P6,Premium_LRS,N/A,UK South,uksouth,12.2417,GBP
P40,Premium_LRS,2048,FR South,N/A,303.683731,GBP
P40,Premium_LRS,N/A,US South Central,N/A,22.851173,GBP
P40,StandardSSD_LRS,N/A,IN Central,N/A,0.949523,GBP
P40,Premium_LRS,N/A,AU East,N/A,0.648418,GBP
P40,StandardSSD_LRS,N/A,IN Central,N/A,3.432893,GBP
P40,Premium_LRS,N/A,BR South,N/A,9.79336,GBP
P40,StandardSSD_LRS,N/A,ZA North,N/A,27.802261,GBP
S80,Standard_LRS,32767,EU North,N/A,976.891412,GBP
S80,Premium_LRS,N/A,IN Central,N/A,53.319405,GBP
E70,StandardSSD_LRS,16384,ZA North,N/A,1227.218346,GBP
E70,Premium_LRS,N/A,EU North,N/A,554.032898,GBP
E70,StandardSSD_LRS,N/A,IN Central Jio,N/A,6.855352,GBP
E70,Premium_LRS,N/A,AE North,N/A,107.726962,GBP
S50,Standard_LRS,4096,DE West Central,N/A,122.111426,GBP
S50,StandardSSD_LRS,N/A,CA East,N/A,22.851173,GBP
S50,Premium_LRS,N/A,CA East,N/A,97.933602,GBP
S30,Standard_LRS,1024,AE Central,N/A,39.686213,GBP
S10,Standard_LRS,128,ZA West,N/A,7.372596,GBP
S10,StandardSSD_LRS,N/A,US Gov AZ,N/A,23.803678,GBP
S10,Premium_LRS,N/A,AU Central 2,N/A,0.129683,GBP
S10,Premium_LRS,N/A,AP East,N/A,59.032199,GBP
E40,StandardSSD_LRS,2048,CA East,N/A,125.927408,GBP
E40,Premium_LRS,N/A,SE South,N/A,2.298234,GBP
S40,Standard_LRS,2048,IN West,N/A,77.236306,GBP
S40,Premium_LRS,N/A,AU East,N/A,26.559086,GBP
S40,Premium_LRS,N/A,CA Central,N/A,0.053662,GBP
S40,StandardSSD_LRS,N/A,US Gov TX,N/A,47.606612,GBP
P30,Premium_LRS,1024,US South Central,N/A,91.583569,GBP
P30,Premium_LRS,N/A,US West 2,N/A,137.375354,GBP
P30,Premium_LRS,N/A,ZA North,N/A,0.032644,GBP
P30,Premium_LRS,N/A,BR South,N/A,3.577483,GBP
E50,StandardSSD_LRS,4096,US East 2,N/A,343.438387,GBP
E50,Premium_LRS,N/A,CA Central,N/A,0.536622,GBP
E50,StandardSSD_LRS,N/A,IN South,N/A,14.787675,GBP
E50,StandardSSD_LRS,4096,JA East,N/A,228.958924,GBP
E50,StandardSSD_LRS,N/A,EU North,N/A,22.851173,GBP
E50,Premium_LRS,N/A,AU East,N/A,7.099813,GBP
E50,Premium_LRS,N/A,US Gov TX,N/A,0.848161,GBP
E6,StandardSSD_LRS,64,EU North,N/A,3.577483,GBP
S20,Standard_LRS,512,BR Southeast,N/A,50.599922,GBP
S20,StandardSSD_LRS,N/A,NO East,N/A,3.506678,GBP
S20,Premium_LRS,N/A,US West,N/A,2.325364,GBP
S20,StandardSSD_LRS,N/A,US South Central,N/A,0.232536,GBP
S20,StandardSSD_LRS,N/A,CA East,N/A,0.491903,GBP
S50,Standard_LRS,4096,EU West,westeurope,122.111426,GBP
S80,Standard_LRS,32767,US West 2,N/A,710.689396,GBP
S80,Premium_LRS,N/A,US South Central,N/A,11.752032,GBP
S80,StandardSSD_LRS,N/A,IN Central,N/A,0.062605,GBP
S80,StandardSSD_LRS,N/A,AP East,N/A,0.069313,GBP
S80,Premium_LRS,N/A,US North Central,N/A,1.632226,GBP
S80,Premium_LRS,N/A,DE North,N/A,0.715496,GBP
S20,Standard_LRS,512,UK South,uksouth,17.839716,GBP
S20,Premium_LRS,N/A,AU Central 2,N/A,1.296837,GBP
S20,StandardSSD_LRS,N/A,UK South,uksouth,0.055898,GBP
S20,StandardSSD_LRS,N/A,DE West Central,N/A,49.510876,GBP
S20,Premium_LRS,N/A,IN West,N/A,26.27885,GBP
S20,Standard_LRS,512,AE Central,N/A,21.0833,GBP
S10,Standard_LRS,128,US West Central,N/A,4.388379,GBP
P80,Premium_LRS,32767,US Central,N/A,2686.175619,GBP
E4,StandardSSD_LRS,32,AP Southeast,N/A,1.788741,GBP
E6,StandardSSD_LRS,64,ZA West,N/A,6.010171,GBP
S50,Standard_LRS,4096,US West,N/A,122.111426,GBP
S50,Premium_LRS,N/A,ZA North,N/A,26.742432,GBP
E60,StandardSSD_LRS,8192,NO West,N/A,654.821034,GBP
P60,Premium_LRS,8192,IN West Jio,N/A,705.121938,GBP
S15,Standard_LRS,256,JA East,N/A,8.44286,GBP
S15,StandardSSD_LRS,N/A,KR South,N/A,3.06471,GBP
S15,StandardSSD_LRS,N/A,IN West,N/A,6.757716,GBP
S15,StandardSSD_LRS,N/A,AU Southeast,N/A,6.855352,GBP
E50,StandardSSD_LRS,4096,EU West,westeurope,343.438387,GBP
S30,Standard_LRS,1024,AU East,N/A,48.84457,GBP
S30,StandardSSD_LRS,N/A,US West 3,N/A,0.19378,GBP
S30,Premium_LRS,N/A,US Central,N/A,3.011793,GBP
S30,Premium_LRS,N/A,EU North,N/A,195.867205,GBP
S30,StandardSSD_LRS,N/A,IN South,N/A,0.447185,GBP
S30,StandardSSD_LRS,N/A,CH West,N/A,159.138377,GBP
S10,Standard_LRS,128,NO West,N/A,6.275501,GBP
E4,StandardSSD_LRS,32,CH West,N/A,2.5579,GBP
E60,StandardSSD_LRS,8192,SE Central,N/A,457.917849,GBP
E60,Premium_LRS,N/A,JA East,N/A,7.099813,GBP
E60,Premium_LRS,N/A,UK West,N/A,6.414874,GBP
E20,StandardSSD_LRS,512,US West 3,N/A,28.619865,GBP
S30,Standard_LRS,1024,UK South,uksouth,33.580642,GBP
S10,Standard_LRS,128,SE South,N/A,5.704893,GBP
E20,StandardSSD_LRS,512,EU North,N/A,42.929798,GBP
P70,Premium_LRS,16384,US West,N/A,1343.091536,GBP
P70,StandardSSD_LRS,N/A,KR South,N/A,47.606612,GBP
P70,Premium_LRS,N/A,US West 3,N/A,163.222671,GBP
P70,StandardSSD_LRS,N/A,AE North,N/A,107.726962,GBP
P70,StandardSSD_LRS,N/A,US East,N/A,0.044718,GBP
P70,StandardSSD_LRS,N/A,IN South,N/A,1.024054,GBP
P70,StandardSSD_LRS,N/A,AU Southeast,N/A,0.271292,GBP
P70,StandardSSD_LRS,N/A,US West,N/A,0.223592,GBP
P70,Premium_LRS,N/A,AE Central,N/A,16.805227,GBP
P70,StandardSSD_LRS,N/A,JA East,N/A,0.5083,GBP
P40,Premium_LRS,2048,SE Central,N/A,212.366185,GBP
E20,StandardSSD_LRS,512,US West Central,N/A,28.619865,GBP
E15,StandardSSD_LRS,256,FR South,N/A,20.463203,GBP
E30,StandardSSD_LRS,1024,US West Central,N/A,57.239731,GBP
S10,Standard_LRS,128,US Gov,N/A,4.827217,GBP
S10,StandardSSD_LRS,N/A,DE North,N/A,0.32719,GBP
S6,Standard_LRS,64,CA Central,N/A,2.466227,GBP
S50,Standard_LRS,4096,NO East,N/A,134.319587,GBP
S50,Premium_LRS,N/A,US West Central,N/A,11.752032,GBP
S50,StandardSSD_LRS,N/A,US West 3,N/A,0.350295,GBP
S40,Standard_LRS,2048,AU East,N/A,97.689141,GBP
E15,StandardSSD_LRS,256,NO West,N/A,20.463203,GBP
S15,Standard_LRS,256,FR Central,N/A,9.285998,GBP
S15,Premium_LRS,N/A,BR South,N/A,36.633427,GBP
S15,Premium_LRS,N/A,IN South,N/A,0.033762,GBP
S15,Premium_LRS,N/A,EU North,N/A,3.219734,GBP
E15,StandardSSD_LRS,256,SE South,N/A,18.602912,GBP
E15,Premium_LRS,N/A,AP East,N/A,7.590226,GBP
E15,Premium_LRS,N/A,DE North,N/A,0.006297,GBP
P30,Premium_LRS,1024,US Gov,N/A,100.743417,GBP
P30,Premium_LRS,N/A,IN Central Jio,N/A,3.427676,GBP
P30,Premium_LRS,N/A,US Gov AZ,N/A,22.895892,GBP
P4,Premium_LRS,32,AU East,N/A,3.934858,GBP
S40,Standard_LRS,2048,NO East,N/A,67.161284,GBP
S6,Standard_LRS,64,NO East,N/A,2.466227,GBP
S6,Premium_LRS,N/A,EU West,westeurope,0.251914,GBP
E30,StandardSSD_LRS,1024,US East 2,N/A,57.239731,GBP
E30,Premium_LRS,N/A,US Gov,N/A,0.558981,GBP
E4,StandardSSD_LRS,32,US West 2,N/A,1.788741,GBP
E4,StandardSSD_LRS,N/A,IN South,N/A,0.89437,GBP
P50,Premium_LRS,4096,US North Central,N/A,369.349576,GBP
P50,StandardSSD_LRS,N/A,AP Southeast,N/A,3.187686,GBP
S70,Standard_LRS,16384,US North Central,N/A,390.758055,GBP
P6,Premium_LRS,64,AP East,N/A,8.367733,GBP
E50,StandardSSD_LRS,4096,SE South,N/A,297.646602,GBP
E60,StandardSSD_LRS,8192,SE South,N/A,686.876774,GBP
E60,StandardSSD_LRS,N/A,IN Central Jio,N/A,0.245951,GBP
S80,Standard_LRS,32767,AU Southeast,N/A,1563.024769,GBP
S80,Premium_LRS,N/A,IN Central,N/A,0.005217,GBP
E80,StandardSSD_LRS,32767,AU Southeast,N/A,2491.076083,GBP
E30,StandardSSD_LRS,1024,IN South,N/A,57.239731,GBP
P30,Premium_LRS,1024,AU Central 2,N/A,100.743417,GBP
P30,Premium_LRS,N/A,FR Central,N/A,0.027949,GBP
P20,Premium_LRS,512,US Central,N/A,54.571524,GBP
P20,StandardSSD_LRS,N/A,IN South,N/A,0.223592,GBP
E30,StandardSSD_LRS,1024,DE North,N/A,74.41165,GBP
E10,StandardSSD_LRS,128,US Central,N/A,7.154966,GBP
S80,Standard_LRS,32767,AU Central,N/A,1563.024769,GBP
S50,Standard_LRS,4096,CH West,N/A,174.61729,GBP
S50,StandardSSD_LRS,N/A,FR Central,N/A,1.705266,GBP
S50,Premium_LRS,N/A,US West 3,N/A,9.79336,GBP
E20,StandardSSD_LRS,512,US North Central,N/A,28.619865,GBP
E20,Premium_LRS,N/A,IN Central Jio,N/A,114.255869,GBP
E20,Premium_LRS,N/A,US Gov AZ,N/A,0.558981,GBP
E20,StandardSSD_LRS,N/A,JA West,N/A,1.050885,GBP
P50,Premium_LRS,4096,JA East,N/A,424.817633,GBP
P50,StandardSSD_LRS,N/A,AU Central 2,N/A,1770.615685,GBP
E6,StandardSSD_LRS,64,AE North,N/A,4.292979,GBP
P6,Premium_LRS,64,AU Central,N/A,7.607368,GBP
P10,Premium_LRS,128,CA East,N/A,14.691531,GBP
S6,Standard_LRS,64,US South Central,N/A,2.241889,GBP
S6,Premium_LRS,N/A,US West,N/A,0.029067,GBP
S6,Premium_LRS,N/A,IN South,N/A,123.22939,GBP
S4,Standard_LRS,32,NO West,N/A,1.636698,GBP
E70,StandardSSD_LRS,16384,US Gov TX,N/A,1007.419269,GBP
S80,Standard_LRS,32767,US South Central,N/A,976.891412,GBP
S80,StandardSSD_LRS,N/A,IN Central,N/A,0.031302,GBP
E70,StandardSSD_LRS,16384,SE Central,N/A,1373.753548,GBP
P30,Premium_LRS,1024,US East 2,N/A,91.583569,GBP
P30,StandardSSD_LRS,N/A,SE South,N/A,0.151297,GBP
P30,StandardSSD_LRS,N/A,EU North,N/A,0.053662,GBP
E4,StandardSSD_LRS,32,KR South,N/A,1.788741,GBP
S50,Standard_LRS,4096,AU East,N/A,195.378282,GBP
S50,StandardSSD_LRS,N/A,UK West,N/A,0.491903,GBP
P40,Premium_LRS,2048,IN West,N/A,193.069091,GBP
P40,Premium_LRS,N/A,AU Central,N/A,14.200372,GBP
P15,Premium_LRS,256,EU West,westeurope,31.162433,GBP
P15,StandardSSD_LRS,N/A,IN Central Jio,N/A,0.125211,GBP
P15,Premium_LRS,N/A,CA East,N/A,195.867205,GBP
P15,Standard_LRS,N/A,NO East,N/A,1074.579063,GBP
S40,Standard_LRS,2048,CA East,N/A,67.161284,GBP
P80,Premium_LRS,32767,IN South,N/A,2417.558803,GBP
P80,StandardSSD_LRS,N/A,IN Central,N/A,228.511739,GBP
E60,StandardSSD_LRS,8192,DE North,N/A,714.351845,GBP
P4,Premium_LRS,32,AU Central,N/A,3.934858,GBP
P4,Premium_LRS,N/A,NO East,N/A,0.005328,GBP
P4,StandardSSD_LRS,N/A,US West 2,N/A,163.222671,GBP
P4,Premium_LRS,N/A,SE Central,N/A,24.755438,GBP
E80,StandardSSD_LRS,32767,AP Southeast,N/A,1831.671398,GBP
P30,Premium_LRS,1024,FR South,N/A,158.461935,GBP
P60,Premium_LRS,8192,US East,N/A,705.121938,GBP
P60,Premium_LRS,N/A,EU North,N/A,97.933602,GBP
S50,Standard_LRS,4096,FR South,N/A,152.773048,GBP
S4,Standard_LRS,32,AU Southeast,N/A,1.831671,GBP
S4,Premium_LRS,N/A,KR South,N/A,0.848161,GBP
S40,Standard_LRS,2048,ZA North,N/A,77.720822,GBP
S40,Premium_LRS,N/A,UK West,N/A,1.171625,GBP
S15,Standard_LRS,256,CA Central,N/A,9.287295,GBP
S15,Premium_LRS,N/A,IN West Jio,N/A,25.643101,GBP
E70,StandardSSD_LRS,16384,US South Central,N/A,915.835699,GBP
P4,Premium_LRS,32,AU Southeast,N/A,3.934858,GBP
P4,StandardSSD_LRS,N/A,US North Central,N/A,97.933602,GBP
P80,Premium_LRS,32767,IN Central Jio,N/A,2686.175619,GBP
S30,Standard_LRS,1024,EU North,N/A,30.527856,GBP
S6,Standard_LRS,64,KR Central,N/A,2.241889,GBP
S6,StandardSSD_LRS,N/A,US West,N/A,0.8817,GBP
E4,StandardSSD_LRS,32,US West 3,N/A,1.788741,GBP
E4,StandardSSD_LRS,N/A,AE Central,N/A,32.753349,GBP
E80,StandardSSD_LRS,32767,US North Central,N/A,1831.671398,GBP
S20,Standard_LRS,512,US Central,N/A,16.217923,GBP
S40,Standard_LRS,2048,AU Southeast,N/A,97.689141,GBP
S40,StandardSSD_LRS,N/A,US Gov,N/A,23.803678,GBP
S4,Standard_LRS,32,ZA North,N/A,1.533845,GBP
S4,Premium_LRS,N/A,CH West,N/A,1.53474,GBP
S4,StandardSSD_LRS,N/A,US West 3,N/A,81.611335,GBP
S4,StandardSSD_LRS,N/A,IN Central Jio,N/A,0.491903,GBP
E80,StandardSSD_LRS,32767,US South Central,N/A,1831.671398,GBP
E80,Premium_LRS,N/A,NO East,N/A,0.500847,GBP
E50,StandardSSD_LRS,4096,AE North,N/A,274.750709,GBP
S80,Standard_LRS,32767,DE North,N/A,1108.675459,GBP
E80,StandardSSD_LRS,32767,EU North,N/A,2747.507097,GBP
E10,StandardSSD_LRS,128,US West 2,N/A,10.732449,GBP
E20,StandardSSD_LRS,512,AU Central 2,N/A,38.923017,GBP
E20,Premium_LRS,N/A,CA East,N/A,22.851173,GBP
E20,Premium_LRS,N/A,AU Central,N/A,7.099813,GBP
E20,Premium_LRS,N/A,AP Southeast,N/A,0.116268,GBP
E20,Premium_LRS,N/A,CH North,N/A,0.134155,GBP
E20,Premium_LRS,N/A,JA West,N/A,29.515727,GBP
E4,StandardSSD_LRS,32,ZA North,N/A,2.611562,GBP
P40,Premium_LRS,2048,US West,N/A,193.069091,GBP
P40,Premium_LRS,N/A,ZA West,N/A,34.764938,GBP
E50,StandardSSD_LRS,4096,BR Southeast,N/A,642.91666,GBP
E20,StandardSSD_LRS,512,AE Central,N/A,37.205825,GBP
E20,Premium_LRS,N/A,EU West,westeurope,2215.952718,GBP
E20,Premium_LRS,N/A,DE North,N/A,4.137955,GBP
P6,Premium_LRS,64,UK South,uksouth,9.204491,GBP
P6,Premium_LRS,N/A,AE Central,N/A,0.751271,GBP
P6,StandardSSD_LRS,N/A,IN Central Jio,N/A,228.511739,GBP
P6,StandardSSD_LRS,N/A,EU North,N/A,0.107324,GBP
P4,Premium_LRS,32,US East,N/A,3.934858,GBP
P4,StandardSSD_LRS,N/A,US East,N/A,0.89437,GBP
P70,Premium_LRS,16384,DE West Central,N/A,1587.448545,GBP
P70,StandardSSD_LRS,N/A,NO East,N/A,0.969647,GBP
E6,StandardSSD_LRS,64,US West,N/A,3.577483,GBP
E6,StandardSSD_LRS,N/A,US Central,N/A,0.055003,GBP
E6,StandardSSD_LRS,64,AU East,N/A,4.865377,GBP
E6,Premium_LRS,N/A,IN Central,N/A,228.511739,GBP
E6,StandardSSD_LRS,N/A,UK South,uksouth,6.120477,GBP
E20,StandardSSD_LRS,512,US Gov,N/A,31.481851,GBP
E20,Premium_LRS,N/A,US Gov,N/A,22.895892,GBP
E60,StandardSSD_LRS,8192,US Gov AZ,N/A,503.709634,GBP
E60,StandardSSD_LRS,N/A,ZA West,N/A,1.502542,GBP
E60,Premium_LRS,N/A,FR Central,N/A,13.806849,GBP
S30,Standard_LRS,1024,IN Central,N/A,33.580642,GBP
S30,Premium_LRS,N/A,NO East,N/A,2.5579,GBP
S20,Standard_LRS,512,AU Southeast,N/A,25.948678,GBP
S50,Standard_LRS,4096,US Gov TX,N/A,134.305977,GBP
E4,StandardSSD_LRS,32,FR Central,N/A,1.967615,GBP
E4,Premium_LRS,N/A,BR Southeast,N/A,47.623754,GBP
E4,Premium_LRS,N/A,DE North,N/A,2.298532,GBP
E4,Premium_LRS,N/A,US East,N/A,2.44834,GBP
E4,Premium_LRS,N/A,US East 2,N/A,18.316713,GBP
E70,StandardSSD_LRS,16384,CH North,N/A,1373.753548,GBP
E70,StandardSSD_LRS,N/A,,N/A,0.0,GBP
S70,Standard_LRS,16384,KR Central,N/A,488.445706,GBP
E6,StandardSSD_LRS,64,AU Central 2,N/A,4.865377,GBP
E6,Premium_LRS,N/A,ZA West,N/A,2.58175,GBP
P20,Premium_LRS,512,ZA North,N/A,66.474109,GBP
E40,StandardSSD_LRS,2048,EU North,N/A,114.479462,GBP
E40,Premium_LRS,N/A,BR South,N/A,1.356462,GBP
P80,Premium_LRS,32767,NO West,N/A,4225.164174,GBP
P80,StandardSSD_LRS,N/A,AU Central,N/A,1.97805,GBP
P80,StandardSSD_LRS,N/A,US East 2,N/A,81.611335,GBP
P80,Premium_LRS,N/A,IN Central,N/A,114.255869,GBP
S40,Standard_LRS,2048,EU West,westeurope,61.055713,GBP
S40,StandardSSD_LRS,N/A,JA West,N/A,7.590226,GBP
S40,Premium_LRS,N/A,US East 2,N/A,0.447185,GBP
S40,StandardSSD_LRS,N/A,US Gov TX,N/A,3.06471,GBP
E40,StandardSSD_LRS,2048,US Central,N/A,114.479462,GBP
