City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Honolulu,UberX,COMPLETED,2018-09-24 06:36:22 +0000 UTC,2018-09-24 06:39:27 +0000 UTC,21.27875,-157.82981,"Pickup Curb on Don Ho St., Pickup Curb on Don Ho St., Royal Hawaiian Center",2018-09-24 06:46:44 +0000 UTC,21.28505,-157.83924,"1775 Ala Moana Blvd, Honolulu, 96815, US",1.13,8.83,USD
Honolulu,UberX,COMPLETED,2018-09-24 04:40:56 +0000 UTC,2018-09-24 04:46:25 +0000 UTC,21.2850889,-157.8392637,"1775 Ala Moana Blvd, Honolulu, 96815, US",2018-09-24 04:56:05 +0000 UTC,21.2772627,-157.8269157,"2335 Kalakaua Ave Ste 116, Honolulu, 96815, US",1.16,12.82,USD
Honolulu,UberX,COMPLETED,2018-09-22 22:08:45 +0000 UTC,2018-09-22 22:20:48 +0000 UTC,21.33232,-157.91728,"Terminal 2, Level 2 - Lobby 8 (at Median), Honolulu International Airport",2018-09-22 22:42:55 +0000 UTC,21.28512,-157.83921,"1775 Ala Moana Blvd, Honolulu, 96815, US",7.26,24.6,USD
San Diego,UberX,COMPLETED,2018-09-22 14:02:36 +0000 UTC,2018-09-22 14:09:35 +0000 UTC,33.0383152,-117.2728077,"1081 4th Street, Encinitas, CA 92024, US",2018-09-22 14:36:34 +0000 UTC,32.7321936,-117.1982427,"SAN Airport, San Diego, CA 92101, US",25.75,40.95,USD
San Diego,UberX,COMPLETED,2018-09-21 03:37:44 +0000 UTC,2018-09-21 03:43:25 +0000 UTC,32.7317713,-117.1972717,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-09-21 04:20:58 +0000 UTC,33.0382812,-117.2727085,"1801 4th Street, Encinitas, CA 92024, USA",27.77,40.45,USD
Seattle,UberX,COMPLETED,2018-09-20 23:01:56 +0000 UTC,2018-09-20 23:04:06 +0000 UTC,47.5569,-122.33093,"5005 3rd Ave S, Seattle, WA 98134, US",2018-09-20 23:25:31 +0000 UTC,47.44455,-122.30071,"17801 International Blvd, Seattle, WA 98158, USA",9.57,27.28,USD
Seattle,UberX,COMPLETED,2018-09-19 16:45:10 +0000 UTC,2018-09-19 16:49:47 +0000 UTC,47.4433427359,-122.300984492,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-09-19 17:20:07 +0000 UTC,47.6697873737,-122.285780269,"5545 39th Ave NE, Seattle, WA 98105, USA",20.26,57.55,USD
San Diego,UberX,COMPLETED,2018-09-19 11:35:14 +0000 UTC,2018-09-19 12:00:50 +0000 UTC,33.03827,-117.27281,"1081 4th Street, Encinitas, CA 92024, US",2018-09-19 12:26:32 +0000 UTC,32.73176,-117.19906,"SAN Airport, San Diego, CA 92101, US",25.84,45.47,USD
San Diego,UberX,COMPLETED,2018-09-15 08:22:56 +0000 UTC,2018-09-15 08:27:27 +0000 UTC,32.7504936,-117.211616,"3338 Midway Dr, San Diego, CA 92110, USA",2018-09-15 08:50:33 +0000 UTC,33.0383563,-117.2727913,"1801 4th Street, Encinitas, CA 92024, USA",22.88,31.93,USD
San Diego,UberX,COMPLETED,2018-09-14 20:47:21 +0000 UTC,2018-09-14 20:58:31 +0000 UTC,33.0383207,-117.2727755,"1081 4th Street, Encinitas, CA 92024, US",2018-09-14 21:33:15 +0000 UTC,32.7118844,-117.1601495,"644 5th Ave, San Diego, CA 92101, US",25.58,65.45,USD
San Diego,UberX,COMPLETED,2018-09-05 20:09:25 +0000 UTC,2018-09-05 20:13:57 +0000 UTC,32.7749802266,-117.049127827,"6930 Alvarado Rd, San Diego, CA 92120, US",2018-09-05 20:41:40 +0000 UTC,33.03833,-117.27282,"1801 4th Street, Encinitas, CA 92024, USA",27.00,33.23,USD
San Diego,UberX,COMPLETED,2018-09-05 18:05:06 +0000 UTC,2018-09-05 18:30:18 +0000 UTC,33.0382855609,-117.27280478,"1081 4th Street, Encinitas, CA 92024, US",2018-09-05 19:05:27 +0000 UTC,32.77494,-117.04903,"6930 Alvarado Rd, San Diego, CA 92120, USA",27.26,39.54,USD
San Diego,UberX,COMPLETED,2018-09-02 07:52:08 +0000 UTC,2018-09-02 08:03:00 +0000 UTC,32.7078667,-117.1602127,"230-232 Fifth Ave, San Diego, CA 92101, USA",2018-09-02 08:32:13 +0000 UTC,33.0383715,-117.2728124,"1801 4th Street, Encinitas, CA 92024, USA",26.07,37,USD
San Diego,UberX,COMPLETED,2018-08-31 07:00:12 +0000 UTC,2018-08-31 07:05:51 +0000 UTC,32.8320174,-117.2761207,"6861 La Jolla Blvd, La Jolla, CA 92037, US",2018-08-31 07:26:39 +0000 UTC,33.0371687,-117.272848,"1801 4th Street, Encinitas, CA 92024, USA",17.95,27.72,USD
San Diego,UberX,COMPLETED,2018-08-31 05:53:09 +0000 UTC,2018-08-31 06:00:43 +0000 UTC,32.7318612737,-117.198963711,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-08-31 06:21:28 +0000 UTC,32.83193,-117.27617,"6875 La Jolla Blvd, La Jolla, CA 92037, USA",14.48,25.08,USD
Seattle,UberX,COMPLETED,2018-08-31 00:52:36 +0000 UTC,2018-08-31 01:04:39 +0000 UTC,47.6164610876,-122.33004053,"1701 Minor Ave, Seattle, WA 98101, USA",2018-08-31 01:27:12 +0000 UTC,47.4446274556,-122.300674858,"17801 International Blvd, Seattle, WA 98158, USA",14.73,48.05,USD
Seattle,UberX,COMPLETED,2018-08-29 16:31:20 +0000 UTC,2018-08-29 16:39:23 +0000 UTC,47.4430969799,-122.300879557,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-08-29 17:18:37 +0000 UTC,47.6698999616,-122.285781678,"5545 39th Ave NE, Seattle, WA 98105, USA",20.31,59.54,USD
San Diego,UberX,COMPLETED,2018-08-29 11:40:55 +0000 UTC,2018-08-29 11:51:46 +0000 UTC,33.0382912,-117.2727308,"1081 4th Street, Encinitas, CA 92024, US",2018-08-29 12:34:06 +0000 UTC,32.7322197,-117.1983083,"SAN Airport, San Diego, CA 92101, US",31.37,48.89,USD
San Diego,UberX,COMPLETED,2018-08-24 22:33:38 +0000 UTC,2018-08-24 22:37:59 +0000 UTC,33.0383171548,-117.27280696,"1081 4th Street, Encinitas, CA 92024, US",2018-08-24 22:48:44 +0000 UTC,32.97348,-117.25888,"2260 Jimmy Durante Blvd, Del Mar, 92014, US",5.40,10.21,USD
San Diego,UberX,COMPLETED,2018-08-23 04:42:00 +0000 UTC,2018-08-23 04:54:37 +0000 UTC,32.8462406,-117.2729723,"7837 Herschel Ave, La Jolla, CA 92037, US",2018-08-23 05:17:04 +0000 UTC,33.0383542,-117.2728146,"1801 4th Street, Encinitas, CA 92024, USA",17.12,26.07,USD
San Diego,UberX,COMPLETED,2018-08-23 01:39:58 +0000 UTC,2018-08-23 01:45:38 +0000 UTC,33.038328,-117.2728223,"1081 4th Street, Encinitas, CA 92024, US",2018-08-23 02:14:43 +0000 UTC,32.8459922,-117.2729117,"7837 Herschel Ave, La Jolla, CA 92037, US",17.09,27.48,USD
San Diego,UberX,COMPLETED,2018-08-06 04:22:49 +0000 UTC,2018-08-06 04:35:30 +0000 UTC,32.7319462432,-117.197335138,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-08-06 04:56:46 +0000 UTC,32.90371,-117.23004,"11040 Roselle St, San Diego, CA 92121, USA",15.75,43.25,USD
San Francisco,UberX,COMPLETED,2018-08-05 07:09:29 +0000 UTC,2018-08-05 07:12:03 +0000 UTC,37.7811636,-122.4084739,"101 6th St, San Francisco, CA 94103, US",2018-08-05 07:17:40 +0000 UTC,37.7669053,-122.3979431,"1010 16th St, San Francisco, CA 94107, US",1.69,8.08,USD
San Francisco,UberX,COMPLETED,2018-08-04 22:29:24 +0000 UTC,2018-08-04 22:32:08 +0000 UTC,37.7863503495,-122.493923372,"916 El Camino Del Mar, San Francisco, CA 94121, USA",2018-08-04 22:39:58 +0000 UTC,37.7787957099,-122.509358304,"Lands End, San Francisco, CA 94131, US",1.93,8.09,USD
San Diego,UberX,COMPLETED,2018-08-02 21:49:51 +0000 UTC,2018-08-02 21:56:36 +0000 UTC,33.0383183,-117.272788,"1081 4th Street, Encinitas, CA 92024, US",2018-08-02 22:42:52 +0000 UTC,32.7297319,-117.1982601,"SAN Airport, San Diego, CA 92101, US",25.98,41.51,USD
San Diego,UberX,COMPLETED,2018-08-01 05:59:11 +0000 UTC,2018-08-01 06:03:34 +0000 UTC,32.7311312237,-117.203116855,"Terminal 2, T2 Transportation Island , San Diego International Airport",2018-08-01 06:34:15 +0000 UTC,33.0383,-117.27282,"1801 4th Street, Encinitas, CA 92024, USA",26.23,37.49,USD
San Diego,UberX,COMPLETED,2018-07-31 11:35:13 +0000 UTC,2018-07-31 11:41:34 +0000 UTC,33.0383517706,-117.272806177,"1081 4th Street, Encinitas, CA 92024, US",2018-07-31 12:10:35 +0000 UTC,32.73213,-117.19832,"SAN Airport, San Diego, CA 92101, US",25.79,40.6,USD
San Diego,UberX,COMPLETED,2018-07-29 16:41:05 +0000 UTC,2018-07-29 16:43:37 +0000 UTC,32.7311276,-117.2029486,"Terminal 2, T2 Transportation Island , San Diego International Airport",2018-07-29 17:13:07 +0000 UTC,33.0383324,-117.2727934,"1801 4th Street, Encinitas, CA 92024, USA",25.85,40.5,USD
San Diego,UberX,COMPLETED,2018-07-23 11:20:21 +0000 UTC,2018-07-23 11:50:18 +0000 UTC,33.0382979242,-117.272838727,"1081 4th Street, Encinitas, CA 92024, US",2018-07-23 12:20:49 +0000 UTC,32.73116,-117.20397,"3225 N Harbor Dr, San Diego, CA 92101, US",26.10,46.84,USD
San Diego,UberX,CANCELED,2018-07-23 04:48:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,33.0387013,-117.27281,,1970-01-01 00:00:00 +0000 UTC,33.0387013,-117.27281,,0.00,0,USD
San Diego,UberX,COMPLETED,2018-07-14 23:10:40 +0000 UTC,2018-07-14 23:16:20 +0000 UTC,32.7486091,-117.1492472,"1602 University Ave, San Diego, CA 92103, USA",2018-07-14 23:31:01 +0000 UTC,32.7637824,-117.0858969,"4732 Altadena Ave, San Diego, CA 92115, USA",7.59,22.83,USD
San Diego,UberX,COMPLETED,2018-07-14 18:21:58 +0000 UTC,2018-07-14 18:25:51 +0000 UTC,32.7636430574,-117.0859411,"4732 Altadena Ave, San Diego, CA 92115, USA",2018-07-14 18:45:37 +0000 UTC,32.75143,-117.14946,"1475 University Ave, San Diego, CA 92103, US",4.36,22.34,USD
San Diego,UberX,COMPLETED,2018-07-13 08:06:48 +0000 UTC,2018-07-13 08:14:58 +0000 UTC,32.7310676,-117.202731,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-07-13 08:45:31 +0000 UTC,33.0382457,-117.2727745,"1801 4th Street, Encinitas, CA 92024, USA",26.27,37.78,USD
Seattle,UberX,COMPLETED,2018-07-13 01:50:00 +0000 UTC,2018-07-13 01:54:01 +0000 UTC,47.4375021598,-122.296017828,"18427 International Blvd, Seatac, WA 98188, US",2018-07-13 02:02:24 +0000 UTC,47.4444368966,-122.300958118,"17801 International Blvd, Seattle, WA 98158, USA",1.92,9.72,USD
Seattle,UberX,COMPLETED,2018-07-13 00:55:30 +0000 UTC,2018-07-13 01:00:22 +0000 UTC,47.4687804356,-122.287606582,"15011 Tukwila International Blvd, Tukwila, WA 98188, US",2018-07-13 01:06:55 +0000 UTC,47.4372896366,-122.296358217,"18427 International Blvd, Seatac, WA 98188, US",2.29,10.4,USD
Seattle,UberX,COMPLETED,2018-07-13 00:04:46 +0000 UTC,2018-07-13 00:09:22 +0000 UTC,47.4439543,-122.3003554,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-07-13 00:24:08 +0000 UTC,47.4682741,-122.2879662,"15011 Tukwila International Blvd, Tukwila, WA 98188, US",2.53,16.09,USD
San Diego,UberX,COMPLETED,2018-07-09 21:57:24 +0000 UTC,2018-07-09 22:02:07 +0000 UTC,33.0383276,-117.2728447,"1081 4th Street, Encinitas, CA 92024, US",2018-07-09 22:35:47 +0000 UTC,32.7321835,-117.1981413,"SAN Airport, San Diego, CA 92101, US",25.75,45.93,USD
San Diego,UberX,COMPLETED,2018-07-01 23:40:39 +0000 UTC,2018-07-01 23:45:13 +0000 UTC,33.0357402338,-117.2901922,"1200-1292 Cornish Dr, Cardiff, CA 92007, USA",2018-07-01 23:48:38 +0000 UTC,33.0383,-117.27281,"1801 4th Street, Encinitas, CA 92024, USA",1.18,6.52,USD
San Diego,UberX,COMPLETED,2018-06-23 21:29:50 +0000 UTC,2018-06-23 21:33:21 +0000 UTC,33.0383471761,-117.272806281,"1081 4th Street, Encinitas, CA 92024, US",2018-06-23 21:58:15 +0000 UTC,32.76217,-117.13267,"4656 Utah St, San Diego, CA 92116, USA",22.27,36.57,USD
San Diego,UberX,COMPLETED,2018-06-23 08:13:58 +0000 UTC,2018-06-23 08:16:21 +0000 UTC,32.7146896581,-117.15067232,"1400-1498 E St, San Diego, CA 92101, USA",2018-06-23 08:51:04 +0000 UTC,33.03825,-117.27282,"1801 4th Street, Encinitas, CA 92024, USA",27.11,39.3,USD
San Diego,UberX,COMPLETED,2018-06-23 05:07:58 +0000 UTC,2018-06-23 05:13:11 +0000 UTC,32.7318629,-117.1976293,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-06-23 05:22:13 +0000 UTC,32.7241138,-117.1675439,"1805 Columbia St #105, San Diego, CA 92101, USA",2.52,11.34,USD
Seattle,UberX,COMPLETED,2018-06-22 22:06:10 +0000 UTC,2018-06-22 22:32:36 +0000 UTC,47.6934592,-122.1505219,"10402 Redmond Central Connector, Redmond, WA 98052, USA",2018-06-22 23:50:32 +0000 UTC,47.4447133,-122.3004586,"17801 International Blvd, Seattle, WA 98158, USA",24.78,73.61,USD
Seattle,UberX,COMPLETED,2018-06-22 16:39:50 +0000 UTC,2018-06-22 16:43:56 +0000 UTC,47.4434854611,-122.301042885,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-06-22 17:19:14 +0000 UTC,47.6863872679,-122.147167884,"9523 Willows Rd, Redmond, WA 98052, USA",25.01,58.76,USD
San Diego,UberX,COMPLETED,2018-06-22 11:44:38 +0000 UTC,2018-06-22 11:49:35 +0000 UTC,33.0385790452,-117.272801034,"1081 4th Street, Encinitas, CA 92024, US",2018-06-22 12:18:54 +0000 UTC,32.72979,-117.19851,"SAN Airport, San Diego, CA 92101, US",26.01,42.31,USD
San Diego,UberX,COMPLETED,2018-06-15 09:53:04 +0000 UTC,2018-06-15 09:56:54 +0000 UTC,32.8026671,-117.259519,"635-671 Ocean Blvd, San Diego, CA 92109, USA",2018-06-15 10:21:45 +0000 UTC,33.0383329,-117.2728305,"1801 4th Street, Encinitas, CA 92024, USA",20.32,53.03,USD
San Diego,UberX,COMPLETED,2018-06-14 23:35:31 +0000 UTC,2018-06-14 23:41:25 +0000 UTC,33.0383008,-117.2727561,"1081 4th Street, Encinitas, CA 92024, US",2018-06-15 00:05:13 +0000 UTC,32.9047509,-117.2396079,"10996 Torreyana Rd, San Diego, CA 92121, US",11.45,30.89,USD
San Diego,UberX,COMPLETED,2018-06-07 04:04:24 +0000 UTC,2018-06-07 04:09:27 +0000 UTC,32.731841798,-117.197531099,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-06-07 04:38:08 +0000 UTC,33.03837,-117.27281,"1801 4th Street, Encinitas, CA 92024, USA",25.98,46.54,USD
Seattle,UberX,COMPLETED,2018-06-06 20:18:22 +0000 UTC,2018-06-06 20:25:22 +0000 UTC,47.6752981,-122.1574242,"13635 NE 80th St, Redmond, WA 98052, USA",2018-06-06 20:50:22 +0000 UTC,47.6698433,-122.2858959,"5545 39th Ave NE, Seattle, WA 98105, USA",13.33,27.79,USD
Seattle,uberX,COMPLETED,2018-06-05 05:41:59 +0000 UTC,2018-06-05 05:55:25 +0000 UTC,47.4435879035,-122.299941669,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-06-05 06:21:07 +0000 UTC,47.6742656835,-122.263603315,"6259 60th Ave NE, Seattle, WA 98115, USA",20.89,55.52,USD
San Diego,uberX,COMPLETED,2018-06-04 23:28:28 +0000 UTC,2018-06-04 23:34:11 +0000 UTC,33.0384182,-117.2727925,"1081 4th Street, Encinitas, CA 92024, US",2018-06-05 00:10:54 +0000 UTC,32.8319819,-117.276122,,18.35,41.36,USD
San Diego,uberX,COMPLETED,2018-05-26 09:49:08 +0000 UTC,2018-05-26 09:50:49 +0000 UTC,32.7443806641,-117.188322069,"2028 Hancock St, San Diego, CA 92110, US",2018-05-26 10:26:03 +0000 UTC,33.03832,-117.27282,,29.24,41.85,USD
San Diego,uberX,COMPLETED,2018-05-26 05:12:40 +0000 UTC,2018-05-26 05:17:14 +0000 UTC,33.0383278476,-117.272885665,"1081 4th Street, Encinitas, CA 92024, US",2018-05-26 05:43:34 +0000 UTC,32.72388,-117.16736,,25.14,40.93,USD
San Diego,uberX,COMPLETED,2018-05-26 02:17:42 +0000 UTC,2018-05-26 02:22:02 +0000 UTC,32.7317801072,-117.197396569,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-05-26 02:51:10 +0000 UTC,33.03829,-117.27281,"1801 4th Street, Encinitas, CA 92024, USA",25.97,45.89,USD
Seattle,uberX,COMPLETED,2018-05-25 06:32:53 +0000 UTC,2018-05-25 06:34:57 +0000 UTC,47.6178300474,-122.200871492,"Suite #118, 800 Bellevue Way NE, Bellevue, WA 98004, USA",2018-05-25 06:53:27 +0000 UTC,47.6696939953,-122.285857871,"5545 39th Ave NE, Seattle, WA 98105, USA",10.37,18.87,USD
Seattle,uberX,COMPLETED,2018-05-25 04:40:45 +0000 UTC,2018-05-25 04:45:19 +0000 UTC,47.6698375744,-122.285780952,"5545 39th Ave NE, Seattle, WA 98105, US",2018-05-25 05:02:48 +0000 UTC,47.6161054988,-122.201408942,"700 Bellevue Way NE Ste 300, Bellevue, WA 98004, US",9.64,20.38,USD
San Diego,uberX,COMPLETED,2018-05-24 11:46:07 +0000 UTC,2018-05-24 11:52:48 +0000 UTC,33.0382913,-117.2728285,"1081 4th Street, Encinitas, CA 92024, US",2018-05-24 12:24:24 +0000 UTC,32.7321929,-117.1983817,"SAN Airport, San Diego, CA 92101, US",25.71,42.54,USD
San Diego,uberX,COMPLETED,2018-05-24 01:36:04 +0000 UTC,2018-05-24 01:44:20 +0000 UTC,32.9047722508,-117.239511022,"10996 Torreyana Rd, San Diego, CA 92121, USA",2018-05-24 02:04:34 +0000 UTC,33.03835,-117.27281,"1801 4th Street, Encinitas, CA 92024, USA",13.90,21.26,USD
San Diego,uberX,COMPLETED,2018-05-23 22:50:11 +0000 UTC,2018-05-23 22:59:18 +0000 UTC,33.0382575846,-117.272808732,"1081 4th Street, Encinitas, CA 92024, US",2018-05-23 23:26:43 +0000 UTC,32.90466,-117.23981,"10996 Torreyana Rd, San Diego, CA 92121, USA",14.20,23.23,USD
San Diego,uberX,COMPLETED,2018-05-20 04:57:59 +0000 UTC,2018-05-20 05:01:19 +0000 UTC,32.8056077,-117.2541735,"4983 Cass St, San Diego, CA 92109, USA",2018-05-20 05:27:28 +0000 UTC,33.0383052,-117.2728162,"1801 4th Street, Encinitas, CA 92024, USA",19.96,33.76,USD
San Diego,uberXL,CANCELED,2018-05-20 02:31:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.7984288,-117.2560984,,1970-01-01 00:00:00 +0000 UTC,32.7975683,-117.255803,"5019 Cass St, San Diego, CA 92109, US",0.00,0,USD
San Diego,,UNFULFILLED,2018-05-20 01:24:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"632 Missouri St, San Diego, CA 92109, US",0.00,0,
San Diego,uberX,COMPLETED,2018-05-11 21:47:49 +0000 UTC,2018-05-11 21:52:23 +0000 UTC,33.0383535,-117.2728068,"1081 4th Street, Encinitas, CA 92024, US",2018-05-11 22:33:32 +0000 UTC,32.8001367,-117.257707,"632 Missouri St, San Diego, CA 92109, US",20.37,35.74,USD
San Diego,uberX,COMPLETED,2018-05-04 03:13:53 +0000 UTC,2018-05-04 03:17:55 +0000 UTC,32.7319888268,-117.197493906,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-05-04 03:55:20 +0000 UTC,33.03832,-117.27281,"1081 4th Street, Encinitas, CA 92024, USA",25.98,46,USD
New Orleans,uberX,COMPLETED,2018-05-03 17:30:30 +0000 UTC,2018-05-03 17:33:37 +0000 UTC,29.9528931171,-90.0678014482,"555 Canal St, New Orleans, LA 70130, US",2018-05-03 17:57:42 +0000 UTC,29.9844255578,-90.2561533079,"900 Airline Dr, Kenner, LA 70062, US",15.38,33.94,USD
New Orleans,uberX,COMPLETED,2018-05-01 22:48:40 +0000 UTC,2018-05-01 22:54:29 +0000 UTC,29.9846372669,-90.2567253891,"Transportation Center, Ground Floor Lot, Louis Armstrong International Airport",2018-05-01 23:24:16 +0000 UTC,29.9529444702,-90.0678796812,"555 Canal St, New Orleans, LA 70130, US",15.26,37.11,USD
San Diego,uberX,COMPLETED,2018-05-01 14:55:42 +0000 UTC,2018-05-01 15:06:01 +0000 UTC,33.0383168,-117.2728999,"1081 4th Street, Encinitas, CA 92024, US",2018-05-01 15:41:00 +0000 UTC,32.7311684,-117.2031736,"3225 N Harbor Dr, San Diego, CA 92101, US",25.62,43.9,USD
San Diego,uberX,COMPLETED,2018-04-23 04:51:59 +0000 UTC,2018-04-23 04:56:32 +0000 UTC,32.7319927438,-117.19750851,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-04-23 05:26:47 +0000 UTC,33.03824,-117.2728,"1801 4th Street, Encinitas, CA 92024, USA",25.97,46.28,USD
San Diego,uberX,CANCELED,2018-04-23 04:50:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.6929066,-117.1325395,,1970-01-01 00:00:00 +0000 UTC,32.6928996,-117.1325734,"1801 4th Street, Encinitas, CA 92024, USA",0.00,0,USD
Austin,uberX,COMPLETED,2018-04-22 05:02:29 +0000 UTC,2018-04-22 05:05:14 +0000 UTC,30.2569261,-97.7236528,"1910 E Cesar Chavez St, Austin, 78702, US",2018-04-22 05:10:14 +0000 UTC,30.2449057,-97.7286486,"1818 S Lakeshore Blvd, Austin, TX 78741, US",2.21,9.53,USD
Austin,uberXL,COMPLETED,2018-04-22 02:28:45 +0000 UTC,2018-04-22 02:35:10 +0000 UTC,30.2448763076,-97.728518197,"1685-1775 S Lakeshore Blvd, Austin, TX 78741, USA",2018-04-22 02:42:34 +0000 UTC,30.256962975,-97.7235621757,"1910 E Cesar Chavez St, Austin, 78702, US",2.20,13.28,USD
Austin,uberX,COMPLETED,2018-04-21 07:47:03 +0000 UTC,2018-04-21 07:51:33 +0000 UTC,30.2270895191,-97.7611496299,"3615 S Congress Ave, Austin, TX 78704, US",2018-04-21 07:58:39 +0000 UTC,30.2450215323,-97.7286002796,"1818 S Lakeshore Blvd, Austin, TX 78741, US",3.46,8.29,USD
Austin,uberXL,COMPLETED,2018-04-21 07:00:01 +0000 UTC,2018-04-21 07:02:50 +0000 UTC,30.2601989,-97.7382631,"92 Rainey St, Austin, TX 78701, US",2018-04-21 07:11:23 +0000 UTC,30.2270879,-97.7612041,"3615 S Congress Ave, Austin, TX 78704, US",3.95,40.1,USD
Austin,uberX,COMPLETED,2018-04-21 03:46:01 +0000 UTC,2018-04-21 03:56:30 +0000 UTC,30.2677706816,-97.7414046508,"604 Brazos St, Austin, TX 78701, US",2018-04-21 04:06:32 +0000 UTC,30.2608708665,-97.7379717586,"92 Rainey St, Austin, TX 78701, US",1.12,6.75,USD
Austin,uberX,COMPLETED,2018-04-21 01:25:52 +0000 UTC,2018-04-21 01:27:27 +0000 UTC,30.2449205424,-97.7298173978,"1705 S Lakeshore Blvd, Austin, TX 78741, USA",2018-04-21 01:44:47 +0000 UTC,30.2672969188,-97.7456981277,"407 Lavaca St, Austin, 78701, US",2.27,9.51,USD
Austin,uberX,CANCELED,2018-04-21 01:17:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,30.2435773046,-97.7296670925,,1970-01-01 00:00:00 +0000 UTC,30.2413233568,-97.727523928,"407 Lavaca St, Austin, 78701, US",0.00,5,USD
San Diego,uberX,COMPLETED,2018-04-20 15:00:38 +0000 UTC,2018-04-20 15:07:04 +0000 UTC,33.0383857,-117.272848,"1081 4th Street, Encinitas, CA 92024, US",2018-04-20 15:38:24 +0000 UTC,32.7317429,-117.1968449,"SAN Airport, San Diego, CA 92101, US",25.75,42.35,USD
San Diego,uberX,COMPLETED,2018-04-20 03:18:52 +0000 UTC,2018-04-20 03:23:13 +0000 UTC,32.7320289377,-117.197653023,"Terminal 1, T1 Transportation Island, San Diego International Airport",2018-04-20 03:52:53 +0000 UTC,33.03839,-117.27281,"1801 4th Street, Encinitas, CA 92024, USA",26.01,46.78,USD
Seattle,uberX,COMPLETED,2018-04-18 23:36:29 +0000 UTC,2018-04-18 23:45:11 +0000 UTC,47.4430776053,-122.300897227,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-04-19 00:07:00 +0000 UTC,47.615026843,-122.323404318,"701 E Pine St, Seattle, WA 98122, US",15.47,42.06,USD
San Diego,uberX,COMPLETED,2018-04-18 19:02:54 +0000 UTC,2018-04-18 19:06:10 +0000 UTC,33.03837,-117.2727955,"1081 4th Street, Encinitas, CA 92024, US",2018-04-18 19:36:44 +0000 UTC,32.7322102,-117.1982493,"SAN Airport, San Diego, CA 92101, US",25.78,41.9,USD
San Diego,uberX,COMPLETED,2018-04-15 01:50:31 +0000 UTC,2018-04-15 01:58:11 +0000 UTC,32.7496614307,-117.178226989,"1425 Washington Pl, San Diego, CA 92103, USA",2018-04-15 02:23:51 +0000 UTC,33.0387,-117.2728,"1801 4th Street, Encinitas, CA 92024, USA",24.06,38.44,USD
San Diego,uberX,COMPLETED,2018-04-03 20:28:32 +0000 UTC,2018-04-03 20:34:34 +0000 UTC,33.039524532,-117.272832859,"1062-1084 4th Street, Encinitas, CA 92024, USA",2018-04-03 21:05:08 +0000 UTC,32.80009,-117.25784,"4650 Mission Blvd, San Diego, CA 92109, US",20.52,33.69,USD
San Diego,uberX,COMPLETED,2018-04-03 17:44:55 +0000 UTC,2018-04-03 17:49:33 +0000 UTC,33.0952990385,-117.255568803,"2385-2399 Altisma Way, Carlsbad, CA 92009, USA",2018-04-03 18:02:03 +0000 UTC,33.03843,-117.2728,"1801 4th Street, Encinitas, CA 92024, USA",6.58,13.8,USD
San Diego,uberX,COMPLETED,2018-04-03 15:55:56 +0000 UTC,2018-04-03 16:01:57 +0000 UTC,33.0383006,-117.2727718,"1081 4th Street, Encinitas, CA 92024, USA",2018-04-03 16:16:20 +0000 UTC,33.0953621,-117.2556167,"2385 Altisma Way a, Carlsbad, CA 92009, USA",8.44,13.32,USD
San Diego,uberX,COMPLETED,2018-04-02 15:56:13 +0000 UTC,2018-04-02 16:00:59 +0000 UTC,32.8935660515,-117.203297345,"9430 Scranton Rd #103, San Diego, CA 92121, United States",2018-04-02 16:29:39 +0000 UTC,32.59595,-117.02668,"1890 Auto Park Pl, Chula Vista, CA 91911, US",25.21,35.59,USD
