bulletinNumber,bulletinProductId,hwEoxId,replacementProductId,replacementProductEoSaleDate,wasUpdated,resolutionStatus,resolutionHops
EOL9887,RFGW-DS48-1G=,302028,RFGW-DS384=,2018-08-24,False,no_mapping,1
EOL10279,C888EG+7-K9,308740,C1127-8PLTEP,,True,ok_null_eos,3
EOL10885,N3K-C3548P-10G=,317805,N3K-C3548P-XL,,True,ok_null_eos,2
EOL10885,N3K-C3548P-10G,317802,N3K-C3548P-XL,,True,ok_null_eos,2
EOL6345,CP-7941G-GE,182685,CP-8861-K9=,,True,ok_null_eos,2
EOL6568,CP-7914=,229468,CP-8811-K9=,,True,ok_null_eos,2
EOL7731,16OC3X/POS-I-LC-B=,259099,SPA-1XCHOC12/DS0,2016-01-29,False,no_mapping,1
EOL7255,ESR-6OC3/P-SMI=,252487,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
EOL6903,16OC3X/POS-M-MJ-B=,234952,SPA-1XCHOC12/DS0,2016-01-29,False,no_mapping,1
EOL5819,8OC3X/POS-MM-MJ-B=,180863,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
EOL5819,8OC3X/POS-IR-LC-B=,180861,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
2061,LC-4OC3/POS-MM=,173549,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
2393,8OC3/POS-SM=,20639,16OC3X/POS-I-LC-B,2012-08-30,False,no_mapping,2
2393,8OC3/POS-MM=,20637,16OC3X/POS-I-LC-B,2012-08-30,False,no_mapping,2
EOL7731,16OC3X/POS-I-LC-B,259098,SPA-1XCHOC12/DS0,2016-01-29,False,no_mapping,1
EOL7255,ESR-6OC3/P-SMI,252486,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
EOL6903,16OC3X/POS-M-MJ-B,234951,SPA-1XCHOC12/DS0,2016-01-29,False,no_mapping,1
EOL5819,8OC3X/POS-MM-MJ-B,180862,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
EOL5819,8OC3X/POS-IR-LC-B,180860,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
2393,8OC3/POS-SM,20638,16OC3X/POS-I-LC-B,2012-08-30,False,no_mapping,2
2393,8OC3/POS-MM,20636,16OC3X/POS-I-LC-B,2012-08-30,False,no_mapping,2
2917,8OC03/ATM/TS-IR-B=,20633,4OC3X/ATM-IR-SC=,2012-09-29,False,no_mapping,2
2592,4OC3/ATM-IR-SC=,20115,4OC3X/ATM-IR-SC=,2012-09-29,False,no_mapping,2
2917,8OC03/ATM/TS-IR-B,20632,4OC3X/ATM-IR-SC=,2012-09-29,False,no_mapping,2
2592,4OC3/ATM-IR-SC,20114,4OC3X/ATM-IR-SC=,2012-09-29,False,no_mapping,2
EOL6620,MCS7835H2-K9-CMB1,229720,MCS7835H2-K9-CMC1,2009-12-31,False,no_mapping,2
EOL13476,NC6-6-10X100G-L-K=,475531,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL13476,NC6-2/10X100G-L-K=,475525,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL13476,NC6-10X100G-L-K=,475514,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL13476,NC6-6-10X100G-L-K,475530,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL13476,NC6-2/10X100G-L-K,475524,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL13476,NC6-10X100G-L-K,475509,NC6-20X100GE-L-C=,2025-02-28,False,no_mapping,1
EOL7300,R250-2480805,241019,UCSC-C240-M3S,2016-12-31,False,no_mapping,4
EOL7266,R210-2121605,240446,UCSC-C240-M3S,2016-12-31,False,no_mapping,4
EOL8603,R210-2121605W,272033,UCSC-C240-M3S,2016-12-31,False,no_mapping,4
2232,CP-7905,29675,CP-7906G,2010-07-23,False,no_mapping,2
EOL11633,SRW208G-K9-JP,338274,C1300-16XTS,,True,ok_null_eos,3
EOL11633,SRW208-K9-AU,338273,C1300-16XTS,,True,ok_null_eos,3
EOL10291,ASR1001-4X1GE,309813,EPA-10X10GE=,,True,ok_null_eos,2
EOL10291,ASR1001-2XOC3POS,309811,EPA-10X10GE=,,True,ok_null_eos,2
EOL10291,ASR1001,309808,EPA-10X10GE=,,True,ok_null_eos,2
EOL7469,AIM2-CUE-K9,253277,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL7469,AIM2-APPRE-104-K9=,253276,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL7469,AIM2-APPRE-104-K9,253275,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL9393,CISCO3845C/K9,285441,CISCO1921-IB/K9,2018-09-29,False,no_mapping,1
EOL7683,CISCO7301=,260991,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7683,CISCO7301,260981,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7206VXR=,260980,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7206VXR,260976,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7204VXR=,260974,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7204VXR,260970,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7201,260968,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7247,CISCO3845,240159,CISCO3925/K9,2017-12-09,False,no_mapping,1
EOL7247,C3845-NOVPN,239783,CISCO3925/K9,2017-12-09,False,no_mapping,1
EOL1023,CISCO3745,167362,CISCO3925/K9,2017-12-09,False,no_mapping,1
EOL10864,C819HG-V-K9,319317,IR1835-K9,,True,ok_null_eos,3
EOL10864,C819HG-4G-V-K9,319313,IR1835-K9,,True,ok_null_eos,3
EOL12710,HX240C-M4SX,442464,HX240C-M5SX,2023-10-30,False,no_mapping,2
EOL6190,NM-AIR-WLC6-K9,176553,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,6
EOL9865,SRW2008P-K9-EU,302966,C1300-16XTS,,True,ok_null_eos,4
EOL9865,SRW2008P-K9-AU,302965,C1300-16XTS,,True,ok_null_eos,4
EOL6654,MCS-7845-I2-CCX1,230357,MCS-7845-I2-IPC2,2011-01-14,False,no_mapping,1
EOL5440,MCS-7845-I1-CC1,161791,MCS-7845-I2-ECS1,2009-07-13,False,no_mapping,2
EOL13295,SF550X-24MP-K9-UK,466646,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-24P-K9-G5,383379,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SG500-28MPP-K9-G5,383325,C1300-16XTS,,True,ok_null_eos,4
EOL13295,SF550X-24MP-K9-NA,466645,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-24P-K9-NA,383380,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SG500-28MPP-K9-NA,383326,C1300-16XTS,,True,ok_null_eos,4
EOL13295,SF550X-24MP-K9-EU,466644,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-24P-K9-G5,383379,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SG500-28MPP-K9-G5,383325,C1300-16XTS,,True,ok_null_eos,4
EOL12849,SF550X-24MP-K9-CN,448600,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-24P-K9-BR,383378,C1300-16XTS,,True,ok_null_eos,4
3102,WIC-1SHDSL=,77235,WIC-1SHDSL-V3=,2012-06-22,False,no_mapping,3
3102,WIC-1SHDSL-V2=,77234,WIC-1SHDSL-V3=,2012-06-22,False,no_mapping,3
EOL11097,N3K-C3064PQ-10GX=,323707,N9K-C93180YC-FX3,,True,ok_null_eos,2
EOL8212,WS-C4928-10GE,266018,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL8212,ME-4924-10GE,266017,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL8888,WS-C3560E-12D-E=,278013,WS-C4500X-F-16SFP+,2020-10-30,False,no_mapping,1
EOL8888,WS-C3560E-12D-E,278012,WS-C4500X-F-16SFP+,2020-10-30,False,no_mapping,1
EOL11027,TG5000-K9,319697,TG-M6-K9,2026-03-31,True,ok_future_eos,3
EOL9155,ASA5510-K8,281414,ASA5512-SSD120-K8,2015-08-17,False,no_mapping,1
2908,10720-SR-LC=,160136,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-LR2-LC=,160135,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-LR1-LC=,160133,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-IR-LC=,160131,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-SR-LC,17654,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-LR2-LC,17652,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-LR1-LC,17650,10720-RPR-SFP,2009-12-31,False,no_mapping,1
2908,10720-IR-LC,17648,10720-RPR-SFP,2009-12-31,False,no_mapping,1
EOL12447,AIR-CAP3702I-T-K9,402309,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL11347,AIR-RM3000AC-T-K9=,327069,AIR-AP3802I-R-K9,2022-10-31,False,no_mapping,1
EOL11051,AIR-CAP3602I-T-K9,320556,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL12447,AIR-CAP3702I-S-K9,402305,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL11347,AIR-RM3000AC-S-K9=,327067,AIR-AP3802I-R-K9,2022-10-31,False,no_mapping,1
EOL11051,AIR-CAP3602I-S-K9,320553,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
2061,LC-4OC3/POS-MM,173547,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
2393,16OC3/POS-MM,19975,16OC3X/POS-I-LC-B,2012-08-30,False,no_mapping,2
EOL9865,SRW208P-K9-UK,302997,C1300-16XTS,,True,ok_null_eos,4
EOL9865,SRW208P-K9-NA,302996,C1300-16XTS,,True,ok_null_eos,4
EOL9176,AIR-LAP1142N-K-K9,281966,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-LAP1131AG-K-K9,279920,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-LAP1142N-I-K9,281965,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-LAP1131AG-I-K9,279919,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL4031,CSS5-SSL-K9=,85660,CSS11501S-C-K9=,2011-09-21,False,no_mapping,2
EOL4031,CSS5-SSL-K9,85659,CSS11501S-C-K9=,2011-09-21,False,no_mapping,2
EOL11047,AIR-SAP1602E-Z-K9,320627,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-CAP1602E-Z-K9,320252,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-SAP1602E-T-K9,320624,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-CAP1602E-T-K9,320249,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-SAP1602E-S-K9,320621,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
2937,PWR-GSR10-AC=,42380,GSR10-AC-PDU-B=,2008-01-25,False,no_mapping,1
1931,WS-X5302,174719,SPA-2XOC3-ATM,2011-12-20,False,no_mapping,2
2125,WS-C2948G-L3,162637,WS-X6K-S2-MSFC2,2007-03-01,False,no_mapping,1
EOL6926,WS-C3750-48TS-E,235353,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL6926,WS-C3750-24TS-S,235350,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL6926,WS-C3750-24TS-E,235349,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL7875,WS-C3750-24FS-S,260055,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL6926,WS-C3560-48PS-S,235344,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL6926,WS-C3560-48PS-E,235343,C9300L-48PF-4X-E,,True,ok_null_eos,3
EOL10936,WS-X4624-SFP-E=,318673,C9400-LC-24XS,,True,ok_null_eos,2
EOL10936,WS-X4624-SFP-E,318671,C9400-LC-24XS,,True,ok_null_eos,2
EOL10936,WS-X4612-SFP-E=,318670,C9400-LC-24XS,,True,ok_null_eos,2
EOL10936,WS-X4612-SFP-E,318668,C9400-LC-24XS,,True,ok_null_eos,2
EOL11047,AIR-SAP1602E-I-K9,320606,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11788,UCS-EN120E-58/K9=,353400,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-54/K9=,353398,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-208/K9=,353396,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-108/K9=,353394,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11169,ISM-SRE-300-K9=,322431,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL10587,SM-SRE-910-K9=,313159,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL10587,SM-SRE-910-K9,313156,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL10587,SM-SRE-710-K9=,313153,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL10587,SM-SRE-710-K9,313150,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-58/K9,353399,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-54/K9,353397,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-208/K9,353395,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11788,UCS-EN120E-108/K9,353393,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL11169,ISM-SRE-300-K9,322430,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL6840,MCS-7825-H4-ECS1,233147,MCS-7825-I5-CCE1,2013-03-29,False,no_mapping,2
EOL6677,MCS-7825-I3-ECS1,230766,MCS-7825-I5-CCE1,2013-03-29,False,no_mapping,2
EOL6636,MCS-7815-I3-ECS1,229983,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL14638,SF352-08-K9-EU,532800,C1300-16XTS,,True,ok_null_eos,2
EOL13836,SG350-10-K9-KR,497139,C1300-16XTS,,True,ok_null_eos,2
EOL13836,SG350-10-K9-EU,497134,C1300-16XTS,,True,ok_null_eos,2
EOL13836,SF350-08-K9-EU,497014,C1300-16XTS,,True,ok_null_eos,2
EOL13836,SG350-10-K9-AU,497130,C1300-16XTS,,True,ok_null_eos,2
EOL5539,15454-O48E-1-58.9,174129,15454-MRC-2.5G4=,2019-02-26,False,no_mapping,1
EOL11380,CRS-FCC-SFC-140=,327418,CRS-FCC-SFC-400=,2021-08-06,False,no_mapping,1
EOL12653,CISCO5940RC-K9,442980,ESR-6300-NCP-K9,,True,ok_null_eos,2
EOL12082,SF500-48P-K9-G5,383303,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SF500-48P-K9-BR,383302,C1300-16XTS,,True,ok_null_eos,4
EOL11631,SF500-48P-K9-AU,338255,C1300-16XTS,,True,ok_null_eos,4
EOL12445,AIR-CAP1702I-D-K9,401975,AIR-AP1832I-Z-K9,2022-05-01,False,no_mapping,1
EOL12445,AIR-CAP1702I-C-K9,401971,AIR-AP1832I-Z-K9,2022-05-01,False,no_mapping,1
EOL12445,AIR-CAP1702I-B-K9,401966,AIR-AP1832I-Z-K9,2022-05-01,False,no_mapping,1
EOL12445,AIR-CAP1702I-A-K9,401961,AIR-AP1832I-Z-K9,2022-05-01,False,no_mapping,1
EOL12792,AIR-AP1810W-Z-K9,447261,AIR-AP1815W-Q-K9,2022-05-01,False,no_mapping,1
EOL12792,AIR-AP1810W-T-K9,447259,AIR-AP1815W-Q-K9,2022-05-01,False,no_mapping,1
EOL12792,AIR-AP1810W-S-K9,447256,AIR-AP1815W-Q-K9,2022-05-01,False,no_mapping,1
EOL9255,N7K-SUP1,284798,N9K-SUP-A+,,True,ok_null_eos,2
EOL9255,N7K-SUP1=,284799,N9K-SUP-A+,,True,ok_null_eos,2
EOL9255,N7K-SUP1,284798,N9K-SUP-A+,,True,ok_null_eos,2
1235,IGX-NPM-64=,226943,IGX-NPM-64B,2005-07-31,False,no_mapping,1
1235,IGX-NPM-64,35831,IGX-NPM-64B,2005-07-31,False,no_mapping,1
EOL15077,AMPPC3000-K9,546601,FP-AMP-CLOUD-SW,,True,ok_null_eos,2
EOL5538,DS-X9032=,173059,DS-X9148=,2010-05-01,False,no_mapping,3
EOL10217,UCSC-PCIE-ESFP,305889,UCSC-PCIE-E14102=,2020-02-14,False,no_mapping,1
EOL6741,CDE100-1-073TXA-K9,231480,CDE110-2-146TXD-K9,2015-03-14,False,no_mapping,5
1868,VIP2-50=,76518,VIP4-80,2007-12-15,False,no_mapping,2
1868,VIP2-50,76516,VIP4-80,2007-12-15,False,no_mapping,2
EOL10892,N55-M160L3=,318460,N55-M160L3-V2=,2019-05-05,False,no_mapping,1
EOL10892,N55-M160L3,318457,N55-M160L3-V2=,2019-05-05,False,no_mapping,1
EOL10892,N55-D160L3=,318456,N55-M160L3-V2=,2019-05-05,False,no_mapping,1
EOL10892,N55-D160L3,318453,N55-M160L3-V2=,2019-05-05,False,no_mapping,1
2972,PA-POS-OC3SML,166821,SFP-OC3-MM,,False,ok_null_eos,1
2972,PA-POS-OC3SMI,166819,SFP-OC3-MM,,False,ok_null_eos,1
2972,PA-POS-OC3MM,166817,SFP-OC3-MM,,False,ok_null_eos,1
1207,C85GE-2X-16K=,167248,C85EGE-2X-16K=,2003-12-14,False,no_mapping,1
1207,C85GE-2X-16K,167247,C85EGE-2X-16K=,2003-12-14,False,no_mapping,1
1657,AS5800,22074,AS58-ERSC-2GE,2008-12-30,False,no_mapping,2
EOL12151,WS-X45-SUP7L-E=,385776,C9400-LC-24XS,,True,ok_null_eos,2
EOL12151,WS-X45-SUP7L-E,385772,C9400-LC-24XS,,True,ok_null_eos,2
EOL11264,WS-X45-SUP7-E=,324052,C9400-LC-24XS,,True,ok_null_eos,2
EOL11264,WS-X45-SUP7-E,324050,C9400-LC-24XS,,True,ok_null_eos,2
EOL6294,OSM-2+4GE-WAN+=,181772,7600-ES20-GE3C=,2011-03-31,False,no_mapping,2
EOL6294,OSM-2+4GE-WAN+,181770,7600-ES20-GE3C=,2011-03-31,False,no_mapping,2
EOL6294,OSM-2+4GE-WAN+,181770,7600-ES20-GE3C=,2011-03-31,False,no_mapping,2
2199,OSM-4GE-WAN-GBIC,41328,SPA-1XOC48POS/RPR=,2022-08-15,False,no_mapping,1
EOL6944,CP-7906G=,235768,CP-7911G,2012-02-06,False,no_mapping,1
EOL9892,WS-C6K-VTT=,303187,C9600-SUP-1,,True,ok_null_eos,3
EOL13612,WS-C2960R+24TC-S,484636,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960R+24TC-L,484635,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-SM-24TS,484601,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-24TS-LL,484573,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24TC-S,484534,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24TC-L,484530,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-SM-24PQ,484598,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-24PQ-LL,484562,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-SM-24PS,484599,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-24PS-LL,484566,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24LC-S,484512,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24LC-L,484508,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960R+24PC-S,484634,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960R+24PC-L,484633,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24PC-S,484523,C1300-16FP-2G,,True,ok_null_eos,2
EOL13612,WS-C2960+24PC-L,484519,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-SM-16TS,484597,C1300-16FP-2G,,True,ok_null_eos,2
EOL13611,WS-C2960L-16TS-LL,484560,C1300-16FP-2G,,True,ok_null_eos,2
EOL14522,CS-KIT-PTZ12-K9,526976,CS-KIT-EQ-K9,,True,ok_null_eos,2
EOL14444,CS-KITP60-K9,524432,CS-KIT-EQ-K9,,True,ok_null_eos,2
EOL6159,VWIC-1MFT-G703,177088,VWIC2-2MFT-T1/E1=,2014-06-30,False,no_mapping,2
EOL6879,WS-X4248-RJ21V,235890,C9400-LC-24XS,,True,ok_null_eos,3
EOL6879,WS-X4224-RJ45V,235886,C9400-LC-24XS,,True,ok_null_eos,3
EOL4052,WS-X4148-RJ45V=,150021,C9400-LC-24XS,,True,ok_null_eos,3
EOL4052,WS-X4148-RJ45V,150020,C9400-LC-24XS,,True,ok_null_eos,3
EOL6879,WS-X4232-GB-RJ,235888,C9400-LC-24XS,,True,ok_null_eos,3
EOL6879,WS-X4148-RJ21,235884,C9400-LC-24XS,,True,ok_null_eos,3
EOL6879,WS-X4124-RJ45,235882,C9400-LC-24XS,,True,ok_null_eos,3
EOL14998,SNS-3695-K9,543933,SNS-3815-K9,,True,ok_null_eos,2
EOL13295,SG550XG-48T-K9-UK,466777,C1300-16XTS,,True,ok_null_eos,3
EOL13295,SG550XG-48T-K9-NA,466776,C1300-16XTS,,True,ok_null_eos,3
EOL13295,SG550XG-48T-K9-EU,466774,C1300-16XTS,,True,ok_null_eos,3
EOL12447,AIR-CAP3702P-D-K9,402346,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL12447,AIR-CAP3702P-C-K9,402344,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL12447,AIR-CAP3702P-B-K9,402341,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
2804,15454-GBIC-ZX=,18282,ONS-GC-GE-ZX=,2015-09-01,False,no_mapping,1
2804,15454-GBIC-SX=,18280,ONS-GC-GE-ZX=,2015-09-01,False,no_mapping,1
2804,15454-GBIC-SX,18279,ONS-GC-GE-ZX=,2015-09-01,False,no_mapping,1
2804,15454-GBIC-LX=,18278,ONS-GC-GE-ZX=,2015-09-01,False,no_mapping,1
EOL9430,DS-X9704=,285866,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL8788,DS-X9248-48K9=,276622,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL8786,DS-X9224-96K9=,276618,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL9430,DS-X9704,285864,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL8787,DS-X9248-96K9,276626,DS-X9232-256K9,2017-05-01,False,no_mapping,1
EOL8788,DS-X9248-48K9,276621,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL8786,DS-X9224-96K9,276617,DS-X9232-256K9=,2017-05-01,False,no_mapping,1
EOL8787,DS-X9248-96K9=,276627,DS-X9232-256K9,2017-05-01,False,no_mapping,1
EOL8785,DS-13SLT-FAB2=,276609,DS-13SLT-FAB3=,2017-05-01,False,no_mapping,1
EOL8785,DS-13SLT-FAB2,276608,DS-13SLT-FAB3=,2017-05-01,False,no_mapping,1
EOL6660,MCS-7825H3-K9-VP5,231375,MCS7835H2-DMM51K9,2010-05-18,False,no_mapping,2
EOL12018,MR62-HW,376398,MR76-HW,,True,ok_null_eos,2
EOL11886,MR66-HW,353437,MR76-HW,,True,ok_null_eos,2
EOL11680,MR72-HW,340659,MR76-HW,,True,ok_null_eos,2
EOL4011,15600-192L4LR1550,173613,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4014,15600-48L16LR1550,163661,ONS-SE-2G-L2=,2022-11-06,False,no_mapping,1
EOL4013,15600-192S4SR1310=,163660,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4015,15600-48S16SR1310,78983,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
2931,WS-X6182-2PA=,78609,WS-X6582-2PA=,2014-01-29,False,no_mapping,2
EOL11134,UCSB-5108-DC,523407,UCSX-9508,,True,ok_null_eos,2
EOL4011,15600-192L4LR1550=,173614,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4014,15600-48L16LR1550=,163662,ONS-SE-2G-L2=,2022-11-06,False,no_mapping,1
EOL4013,15600-192S4SR1310,163659,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4015,15600-48S16SR1310=,78984,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4014,15600-48L16LR1550,163661,ONS-SE-2G-L2=,2022-11-06,False,no_mapping,1
EOL4015,15600-48S16SR1310,78983,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4014,15600-48L16LR1550=,163662,ONS-SE-2G-L2=,2022-11-06,False,no_mapping,1
EOL4015,15600-48S16SR1310=,78984,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4011,15600-192L4LR1550,173613,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL4013,15600-192S4SR1310=,163660,15600-ASAP-CC=,2014-04-30,False,no_mapping,1
EOL15076,TG-M5-K9,546606,TG-M6-K9,2026-03-31,False,ok_future_eos,1
EOL10291,ASR1001=,309834,EPA-10X10GE=,,True,ok_null_eos,2
EOL10291,ASR1001-4X1GE=,309816,EPA-10X10GE=,,True,ok_null_eos,2
EOL10291,ASR1001-2XOC3POS=,309812,EPA-10X10GE=,,True,ok_null_eos,2
EOL7935,C1861-SRST-F/K9,260046,C1861E-UC-4FXO-K9,2014-05-07,False,no_mapping,2
EOL6825,DS-X9124,233128,DS-X9248-96K9,2013-07-31,False,no_mapping,2
EOL6883,CDE200-2-500SXD-K9,235307,CB-16-12A500-4DSX,2012-10-04,False,no_mapping,1
EOL6883,CDE200-2-500SXA-K9,235306,CB-16-12A500-4DSX,2012-10-04,False,no_mapping,1
EOL9330,1OC768-DPSK/C=,284754,1-100GE-DWDM/C=,2019-07-30,False,no_mapping,1
EOL9094,4-10GE-ITU/C=,282472,6-10GE-WLO-FLEX=,2019-07-30,False,no_mapping,1
EOL8629,1OC768-DPSK/C-O=,275084,1-100GE-DWDM/C=,2019-07-30,False,no_mapping,1
EOL9330,1OC768-DPSK/C,284753,1-100GE-DWDM/C=,2019-07-30,False,no_mapping,1
EOL9094,4-10GE-ITU/C,282471,6-10GE-WLO-FLEX=,2019-07-30,False,no_mapping,1
EOL8629,1OC768-DPSK/C-O,275083,1-100GE-DWDM/C=,2019-07-30,False,no_mapping,1
EOL4048,MGX8830-DC,39730,MGX8830/B-DC=,2011-07-30,False,no_mapping,1
EOL12447,AIR-CAP3702I-F-K9,402278,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL7682,CISCO7206VXR=,260980,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7206VXR,260976,CISCO3945/K9,2017-12-09,False,no_mapping,1
EOL7682,CISCO7204VXR=,260974,CISCO3945/K9,2017-12-09,False,no_mapping,1
