domain,Category,Score
battery-doubler.sd.en.softonic.com,5,65
batterybarpro.com,35,69
batteurmag.com,1,55
batteurmag.com,35,125
battle-tanks.sd.softonic.com.br,5,35
battlefield-1942-single-player-demo.sd.en.softonic.com,5,80
battlefield-1942.sd.en.softonic.com,5,92
battlefield-2-patch-1.sd.en.softonic.com,5,117
battlefield-2.sd.en.softonic.com,5,67
battlefield-2.sd.softonic.it,5,117
battlefield-vietnam.sd.softonic.com.br,5,112
battleon.com,1,117
battstat.sd.softonic.com,5,55
bauer.3322.org,1,87
bav.wshifen.com,35,123
bawsy.9jelly.com,1,42
baylfs.storage.skyprod.akadns.net,19,118
bazarma.com,1,30
bazyar-arya.com,1,87
bb-flashback.sd.en.softonic.com,5,37
bb.bigex.pl,29,127
bbb.gigasphere.su,9,94
bbb.yaopin021.com,1,72
bbbc23.homedns.org,27,121
bbehgvwngdrw.com,1,72
bberry-theme.sd.en.softonic.com,5,112
bbmdroid.com,35,73
bbnn7.114central.com,1,52
bbnn7.114central.com,35,97
bbnn7a.114central.com,35,61
bbnn7ba.114central.com,1,47
bbnn7ba.114central.com,35,97
bbnn7bc.114central.com,1,47
bbnn7bc.114central.com,35,97
bbnn7bd.114central.com,1,47
bbnn7bd.114central.com,35,97
bbnn7jc.114central.com,1,52
bbnn7jc.114central.com,35,97
bbnn7jey.114central.com,1,107
bbnn7jey.114central.com,35,119
bbnn7jy.114central.com,1,47
bbnn7jy.114central.com,35,97
bbnn7jyhr.114central.com,1,30
bbnn7jyhr.114central.com,35,97
bbnn7jyr.114central.com,1,30
bbnn7jyr.114central.com,35,61
bbp.fahhtaz.biz,24,21
bbp.fahhtaz.biz,1,22
bbp.fahhtaz.biz,35,95
bbs.3996.com,1,37
bbs.tntsui.com,1,22
bbs.yesmybi.com,1,77
bbsetil.no-ip.biz,1,107
bc.tyrle.ru,1,107
bc0f9e4b.ucoz.ru,1,107
bc1.tyrle.ru,1,107
bc3.tyrle.ru,1,107
bc4.tyrle.ru,1,107
bc5.tyrle.ru,1,107
bc9.tyrle.ru,1,107
bchokies.com,1,67
bcs.jomodns.com,35,127
bd-studio-pratic.sd.softonic.fr,5,37
bdb.com.my,1,127
bdbpqij.gorotza.biz,1,67
bdbpqij.gorotza.biz,35,103
bdcrqgonzmwuehky.nl,1,45
bdcrqgonzmwuehky.nl,27,104
bdcrqgonzmwuehky.nl,29,127
bddl.jomodns.com,35,123
beanonymouse.biz,1,122
bearflix.sd.en.softonic.com,5,92
bebimdasilva.com,1,87
bedcaa.su,1,77
bedcaa.su,27,117
bedcaa.su,35,107
beervoodoo.com,1,87
beesknees.cz.cc,27,123
beesteel.vv.cc,1,72
beesteel.vv.cc,27,116
beesteel.vv.cc,7,56
beetown.tv,35,79
beini.sd.en.softonic.com,5,60
beistellened.com,1,40
beiyong.chinazhkidc2000.info,5,52
bejeweled-blitz.sd.en.softonic.com,5,60
bejeweled.sd.en.softonic.com,5,102
bejons58.no-ip.biz,1,77
bekekoo12.dyndns.org,27,119
belengrup.com,1,77
belinhacadeliha.no-ip.org,1,112
belivertranslator.sd.en.softonic.com,5,57
belltech-business-cards-designer-pro.sd.en.softonic.com,5,67
bemydaddy.org,1,30
ben-mhenni.no-ip.org,1,122
benedekco.com,1,127
benjalakcpk.com,29,127
beqsvootil.com,29,127
berardoarredamenti.com,1,52
berlin0x.biz,1,45
berman77.webfactional.com,1,112
bermanstreetllc.com,1,122
beslime.com,1,77
besouro.dnsalias.com,1,37
bessmertnik.pp.ua,35,125
best-hakers.clan.su,27,79
best-icq.ru,37,117
best-movie-player.sd.softonic.de,5,112
best-mp4-to-mp3-converter.sd.en.softonic.com,5,90
best-music.ro,1,45
best-ptogramm.com,35,111
best-video-downloader.sd.en.softonic.com,5,122
bestadulttube.com,1,45
bestart4u.com,1,102
bestartcollection.com,1,102
bestartcollection.com,7,107
bestchoiceininvest.com,29,127
bestchoicelipo.com,35,93
bestconveyancing.com,1,127
bestdie.com,24,126
bestdie.com,1,122
besteetenindestad.com,1,40
bestfails.eu,1,95
bestgamer.net,15,107
bestgamer.ru,35,90
bestholycow.cu.cc,1,37
bestholycow.cu.cc,27,110
bestholycow.cu.cc,7,55
bestimpressionsinc.net,1,122
bestinjector.com,35,97
bestinstalls.ru,1,127
bestkeen.co.cc,27,83
bestkeen.co.cc,29,127
bestmanage.org,1,52
bestonlinefilm.ru,15,30
bestplayer.sd.softonic.pl,5,47
bestpractice.sd.nl.softonic.com,5,87
bestprogz.biz,1,35
bestserverside.com,1,122
bestshareware.net,35,123
bestsoft.myjino.ru,35,59
bestspeed.co.kr,24,37
bestwebhostingcompanies.co,1,112
beta.arcabit.pl,35,107
beta.pluginsecure.com,35,61
beta.readrelay.com,1,40
beta.tcprst.com,1,92
beta.usejump.com,35,92
beta.writerrelay.com,1,40
betanniaa.web142.f1.k8.com.br,1,92
betema.com.tr,1,122
betema.com.tr,35,125
betsoften.com,24,84
better-ds3.sd.softonic.com,5,127
betterthan.dyndns.tv,27,71
bevamex.com.mx,35,90
bexhlzkjobugdeukxpknztytl.info,29,127
bfdfa.ru,1,122
bflow.security-portal.cz,35,119
bfq1h3agu.gmz.cc,28,69
bfupdate.178.com,35,99
bfupdate.baofeng.com,35,109
bgp.mylocalhost.cn,1,92
bgr.runk.pl,29,127
bgsec.eu,1,92
bgsec.eu,35,89
bgsolutions.me,1,27
bgyqs.com,1,127
bgyqs.com,29,127
bha.ijol.ru,29,127
bharatisangli.in,1,122
bhdsandroidr1.high111.com,1,112
bhdsandroidr1.high111.com,37,112
bhdsandroids1.high111.com,1,85
bhdsandroids1.high111.com,37,85
bhf.su,27,93
bhho.gorotza.biz,24,37
bhho.gorotza.biz,1,92
bhho.gorotza.biz,35,121
bhmforums.co.cc,27,89
bhmforums.co.cc,29,50
bhongircollege.com,1,127
bhr-raju.no-ip.biz,1,35
bhrigu.com,1,117
bhrigu.com,35,123
bi.sciagnij.pl,35,57
bi.softservers.net,5,122
bi90u0dq9w.gmz.cc,28,73
biblio.sd.en.softonic.com,5,112
bibliotecacenamec.org.ve,1,122
bibliotecacenamec.org.ve,35,125
bicyg1a.gorotza.biz,1,107
bicyg1a.gorotza.biz,35,119
bidonjockey.cx.cc,1,107
bidonjockey.cx.cc,27,123
bidonjockey.cx.cc,7,111
bidonwifi.vv.cc,1,122
bidonwifi.vv.cc,27,126
bidonwifi.vv.cc,7,96
bidr.trellian.com,1,122
bidr.trellian.com,5,117
bieruceac.com,1,97
bieruceac.com,35,113
big-solitaires-3d.sd.softonic.com.br,5,40
bigbla661.ccpr.cl,1,107
bigblueonline.com,1,87
bigchuks101.no-ip.biz,1,107
bigdaddyy.my3gb.com,1,122
bigdogfireworks.ca,1,107
bigfiles.ashampoo.netdna-cdn.com,35,123
bigfish-file.tk,27,104
bigfootkillme.com,1,67
biggestchief.com,29,127
bigggeorgiamu.were.me,1,92
biglion.com,1,67
biglittleprojects.com,35,92
bigoaudio.com,1,55
bigoaudio.com,35,107
bigspeedpro.com,35,125
bigtickaudio.com,35,117
bigtracker.org,15,107
bilgic.rr.nu,9,94
billar-pool-8-y-9-ball.sd.softonic.com.br,5,20
billitoncrores.su,27,76
bimp-lite.sd.softonic.de,5,122
bin1.openprog.ru,35,125
binbin234068.3322.org,1,82
bingo-game.sd.en.softonic.com,5,107
binisoft.org,35,125
binu-messenger.sd.softonic.com.br,5,25
biomedicalconsultant.com,1,45
bionet.com.tr,1,127
bionils.com,1,127
bionix-desktop-wallpaper-changer.sd.en.softonic.com,5,122
bionixwallpaper.com,35,109
biortctsbusoamfahabqykruswcnj.com,1,112
bipartite.nj.us.swiftirc.net,9,93
bipojizikagec.com,24,126
bipojizikagec.com,1,122
birlesiksuclar.no-ip.biz,1,62
birminghamendocrineclinic.com,1,127
birsentekstil.com,1,127
birthdatenotes.com,35,113
bisconticomputers.com,35,109
bit-che.sd.softonic.it,5,65
bitcad-intellicad.sd.en.softonic.com,5,42
bitch.e1m2r3.net,1,52
bitch.e1m2r3.net,9,112
bitcoin20.serveftp.com,1,117
bitcomet-64bits.sd.softonic.fr,5,122
bitcomet-64bits.sd.softonic.it,5,70
bitcomet-beta.sd.softonic.com,5,40
bitdaddys.com,35,57
bitdefender-antivirus-free.sd.softonic.it,5,100
bitdefender-total-security.sd.softonic.com,5,45
bitemeandy.com,1,25
bitermi.com,1,45
bitezgardenlife.com,1,127
bitlerniks.com,37,122
bitlord.sd.softonic.it,5,75
bitmove.tv,1,127
bittorrent-beta.sd.en.softonic.com,5,100
bittorrent.sd.en.softonic.com,5,117
bittorrent.telecharger-france.com,35,113
bizfoster.com,1,77
biztravels.net,1,67
biztree.com,35,95
bjvinbegehaukxdsmfzpeq.com,1,97
bk.2680.com,35,119
bk.xxb00m3r4x.info,9,100
bkapaep35cp5h47qef1lpgl.fm.gen.tr,35,115
bkdt.ru,1,107
bkus.su,27,75
bkvs.su,1,107
bkvs.su,27,123
blaackebony99.l2medieval.com,1,127
blacckjanisdi.myportalservices.co.za,1,102
black.eu.nu,1,102
black.nightphantom.com,1,40
black.suskun.net,29,127
blackattack.96.lt,1,122
blackberry-link.sd.en.softonic.com,5,102
blackbox-password-manager.sd.en.softonic.com,5,35
blackcatsystems.com,35,53
blackghost.mw3b.com,1,52
blackhatbay.su,35,79
blackhatbay.su,27,103
blackkbrooortiz.were.me,1,92
blackliteproductions.com,1,97
blacknojial.com,1,97
blacknojial.com,9,121
blackops2014.net,1,62
blackops2014.net,9,74
blackshades.ru,1,127
blackzdes.com,35,99
blafasel.de,9,88
blakyguysms.no-ip.info,1,117
blato.hr,1,92
blaze-audio-voice-cloak.sd.softonic.com,5,72
blendedbeckons.info,29,50
blessededom.com,1,20
blinkwhite.no-ip.biz,1,82
blmx.su,27,88
blob.am2prdstr05a.store.core.windows.net,35,127
blob.bl2prdstr01a.store.core.windows.net,35,119
blob.bl2prdstr02a.store.core.windows.net,35,121
blob.ch1prdstr05a.store.core.windows.net,35,123
blob.sg1prdstr03a.store.core.windows.net,35,75
block-breaker-deluxe.sd.softonic.de,5,122
blockscape.sd.softonic.com.br,5,80
blog.dns00.net,1,42
blog.dns00.net,35,97
blogattach.naver.net,1,127
blogattach.naver.net,35,125
blogdemand.com,24,124
blogdemand.com,1,112
blogdesk.sd.softonic.com,5,80
blogerhopt.in,29,127
blogx.sina.com.cn,1,127
blokker.multitheftauto.com,35,113
blood.energeeuk.info,1,97
blow-zests.co.cc,29,50
blowup.sd.en.softonic.com,5,127
blowup.sd.softonic.it,5,112
blryan.com,1,45
blu-ray-dvd-converter.com,35,125
blue.aranematsccont.biz,9,103
bluebeck882.ccpr.cl,1,102
bluelabelsoft.de,35,115
bluemagazines.servegame.com,1,112
bluemsn.tk,27,110
bluereginjjenni.ccpr.cl,1,92
blueribbon-toys.com,1,70
blueribbon-toys.com,35,88
blueriverarts.com,1,32
bluescanner.sd.en.softonic.com,5,95
blueshell2014.vicp.cc,1,40
bluestacks-app-player.sd.en.softonic.com,5,117
bluestacks-app-player.sd.softonic.com.br,5,112
bluetooth-driver-installer-1.sd.softonic.com.br,5,45
bluetooth-driver-installer.sd.softonic.com.br,5,100
bluetoothstackswitcher.com,35,123
bluetoyshop.com,1,57
bluezaao.my3gb.com,1,40
bmdl99.3322.org,1,37
bmedia.cooguo.com,38,122
bmking919.no-ip.org,1,42
bmu.fl0w1ng.net,9,87
bmu.q8hell.org,9,95
bmw-serviceclub.com,35,95
bn1.messenger.hotmail.msnmessenger.msn.com.akadns.net,9,113
bn1301.storage.skyprod.akadns.net,19,125
bn1302.storage.skyprod.akadns.net,19,125
bn1303.storage.skyprod.akadns.net,19,125
bn1304.storage.skyprod.akadns.net,19,125
bo.duba.net,1,67
bo.user-accounts.info,1,47
boankeeper.co.kr,24,83
boanlite.co.kr,24,70
bob7979.com,35,93
bobby122.net84.net,1,67
bobo1999.3322.org,1,42
bobomonk.ws,1,122
bodycontrolcenter.eu,1,122
bodycontrolcenter.eu,35,125
bodyscanfit.com,24,78
boerservis.com,1,40
bogdana.in.ua,1,20
boilsoft-video-splitter-on-windows.sd.en.softonic.com,5,20
bokevulawiqo.com,24,74
bolanatorre.com.br,1,40
bolidesoft.com,35,125
boltoflex.in,1,27
boltoflexaria.in,1,102
bombcreatorinvis.com,1,77
bomberb57.tk,27,87
bomberb57.tk,29,127
bomberman-online-world.sd.softonic.com.br,5,122
bomberman.sd.softonic.com.br,5,40
bome.com,35,73
bompsearch.net,7,123
bondman.no-ip.org,1,92
bone-out-from-boneville.sd.en.softonic.com,5,80
bonelab.sd.softonic.com.br,5,40
bong.su,27,78
bonkenc.sd.softonic.com.br,5,95
bonorum.com.br,1,122
bonorum.com.br,35,125
bookworm-adventure.sd.en.softonic.com,5,80
boolapolasod.pw,29,127
boole.eu,35,85
booster.estr.es,1,127
boraborabljat.com,1,107
borderhockey.net,1,90
borderspot.net,1,117
borealis.su,27,115
borgchat.sd.en.softonic.com,5,110
bormanns-wetter.de,1,85
borpas.info,35,81
borudo.prodriftbrasil.net,1,102
bosco.serveblog.net,1,57
boscovpn.servehttp.com,1,52
boseproaudio.com.mx,1,72
boss123.hopto.org,1,117
bot-netx.com,29,127
bot.b2free.tv,35,58
botbot.no-ip.info,1,107
botbox.su,9,99
botforchips1.allalla.com,1,55
bothaus.su,1,107
bothaus.su,27,118
bothaus.su,35,73
bothaus.su,9,123
botliker.bedavahost.biz,35,99
botneralexandr.esy.es,1,75
botnet.trollkill.org,1,107
botnet228.esy.es,1,45
botnetfack.tk,1,40
botnetfack.tk,27,120
botnett.bl.ee,1,57
botnett.bl.ee,35,99
bots.derpcity.ru,9,103
bots.sd.nl.softonic.com,5,122
botsbank.com,1,107
bottingviews.su,27,43
boundnik.pro,1,25
boutiqueufc.ca,1,122
box.qt-kj.com,1,67
box19.110mb.com,1,102
box64.yxdown.com,35,119
boxdown.gtui.cn,35,125
boxikon.sd.en.softonic.com,5,50
boynuyogunluyuz.com,1,77
boynuyogunluyuz.com,35,107
boyul.com,29,127
boyy.58kk.org,35,63
bozok.redirectme.net,1,102
bparfectchoice1.com,1,127
bpcn.jp,35,95
bpoungre.com,1,107
bpowqbvcfds677.info,1,127
bpsezlf.horogla.biz,1,97
bpsezlf.horogla.biz,35,115
bq5u9r8v.jiemcin.org,35,70
bqb.jiemcin.org,35,79
br.cuidabdobrazil.com.br,35,83
br.pps.tv.webscache.com,35,66
brain-booster.sd.en.softonic.com,5,122
brainled-alfawave.sd.softonic.com,5,40
brassrun.net,35,123
brautoutlet-loerrach.de,7,123
brave-dwarves.sd.en.softonic.com,5,112
brfnbtpmeknes.com,1,117
brfnbtpmeknes.com,35,123
brianepierce.com,35,87
brightblackstudios.com,1,45
britishpharmacy.biz,1,122
brmonitor.sd.softonic.com.br,5,85
broekhuisjuweliers.nl,1,122
broftsun.com,35,99
bromer.info,29,50
broodmother.com,35,125
brookparksoft.com,35,77
brooksidebiblefellowship.org,1,102
browser-updown.wshifen.com,35,63
browsermmorpg.com,1,117
brucegarrod.com,1,45
bruno56.no-ip.org,1,82
brute.plasmabike.ru,1,127
brutus.sd.softonic.com.br,5,97
bs-player.sd.softonic.it,5,117
bs.kamfo.at,29,127
bshooter.com,35,109
bsitacademy.com,1,127
bsplayer.sd.en.softonic.com,5,92
bstol12.no-ip.info,1,37
bt.nmenu.cn,35,107
btech.ac.th,1,122
btr.gen.tr,1,122
btytyuzd.cz.cc,27,72
bubble-dock-es.sd.softonic.com,5,40
bubble-gun-3d.sd.softonic.com.br,5,45
bubble-shooter.sd.softonic.pl,5,112
bubble.downloadsrv13.com,35,127
bucelslmpwyajzlguis.com,29,127
buchstabensalat.sd.softonic.de,5,97
bucks.onepiecedream.com,1,117
bud04555-zhuye3.stor.sinaapp.com,35,123
budapest.hu.eu.undernet.org,9,126
buddi.sd.softonic.fr,5,127
budgetpainters.ca,7,79
buffalo.soxx.us,1,87
bufoproject.de,35,103
buggie.yzi.me,1,72
bugreport.waverevenue.com,1,82
bugreport.waverevenue.com,5,75
buibala.org,1,40
buildcraft.ud.en.softonic.com,5,112
buitrongvinh.com,1,102
buket-fmm.atspace.com,1,40
bulk-email-extractor.sd.en.softonic.com,5,77
bulkaserdat.com,24,82
bullzip-website.bullzip.netdna-cdn.com,35,123
bunizywytyg.com,24,111
bunizywytyg.com,1,42
bunk3r.sytes.net,9,124
burakasansor.com,1,122
burakddd.no-ip.org,1,97
burger-shop.sd.en.softonic.com,5,117
burhan.rr.nu,9,107
burn-games.ru,15,87
burn4free.sd.softonic.com.br,5,85
burnaware.com,35,123
burnaware.sd.softonic.pl,5,95
burrito.wut.re,9,75
bursa-klimaservis.com,35,61
bursadanakliyeci.com,1,20
burwais.com,35,119
bus-simulator-2012.ud.en.softonic.com,5,95
busevipturizm.com,35,91
busiba.3322.org,1,117
businecessity.com,1,127
business-card-designer-plus.sd.en.softonic.com,5,75
business-card-designer-plus.sd.softonic.it,5,35
business-planner-2012.sd.en.softonic.com,5,110
businesscardmakersoftware.com,35,119
businessdaddy.info,1,32
businessdomm.net,1,77
businessgrowth.co.in,35,121
businesslocateinc.com,1,77
busiweb.liwest.at,35,123
butterfly.BigMoney.biz,1,127
butterfly.sinip.es,1,77
butterflyescape.com,35,116
buttonbass.com,35,75
buxkdbupvoxzdztvodyzdbutwqkd.com,1,50
buyadvertchoice.com,7,67
buyadvscatalog.com,7,119
buyitave.com,24,94
buyixin.tk,27,84
buypinterestrepins.org,35,75
buzzers.in,1,92
bv7.12kt.org,1,57
bvaaqyptocsx.com,1,112
bvhto.com,1,122
bvhto.com,29,127
bwu9.horogla.biz,1,117
bwu9.horogla.biz,35,123
bwzub.net,1,92
bwzub.net,29,127
by3301.storage.skyprod.akadns.net,19,118
by3302.storage.skyprod.akadns.net,19,126
bybh1.dyndns.info,27,119
byjiv.ninth.biz,1,117
bymiaomiao.vicp.cc,1,50
bytegraf.com,1,122
bytescout.com,35,123
byxta.net,15,107
byxyl.jiemcin.org,24,76
bz.vasli.pl,29,127
bzlkt.com,29,127
c-ymsgr11500228usexe.a-ymessenger.http.atlas.cdn.yimg.com,35,101
c.batangicon.net,5,117
c.guanya.org,1,30
c.img001.com,35,125
c.profitharbor.biz,5,72
c.yousee.com,1,62
c01.i07.arnic.hadns.net,35,81
c010x1.co.cc,29,127
c02.i05.arnic.hadns.net,35,73
c04.inst.avg.com,35,107
c06.i01.arnic.hadns.net,35,125
c06.i06.arnic.hadns.net,35,94
c0p1.com,1,102
c1.ncapponline.info,5,107
c1.safedownloadsoftware.info,5,92
c1.saferdownmasterworld2.info,5,77
c1.softwarethebest.info,5,67
c1.zoomex.net,5,77
c1t5t229caktv23vbm0tjfj.fairchildipc.org,35,105
c2.saferdownmasterworld1.info,5,92
c2.storagepl1.com,5,122
c2.webpickdc.info,5,127
c24.installtraffic.com,35,97
c2down.cyworld.co.kr,35,109
c39da.x.incapdns.net,5,122
c5106.nb.host192-168-1-2.com,1,75
c6e.horogla.biz,1,67
c6e.horogla.biz,35,103
ca1.visual-paradigm.com,35,105
ca9.freeiz.com,1,77
ca98741.com,29,127
cabfilesini.com,35,79
cablemen.com,1,22
cacador091.dominiotemporario.com,1,122
cacaoweb.org,35,115
cacaushow.square7.ch,1,20
caccnet.client.jp,35,99
cache-default01d.cdn.yandex.net,35,121
cache-default01e.cdn.yandex.net,35,123
cache-default01f.cdn.yandex.net,35,123
cache-default01g.cdn.yandex.net,35,123
cache-default01h.cdn.yandex.net,35,121
cache-default02d.cdn.yandex.net,35,81
cache-default02e.cdn.yandex.net,35,121
cache-default02f.cdn.yandex.net,35,121
cache-default02g.cdn.yandex.net,35,123
cache-default02h.cdn.yandex.net,35,127
cache-default03d.cdn.yandex.net,35,123
cache-default03e.cdn.yandex.net,35,111
cache-default03f.cdn.yandex.net,35,111
cache-default03g.cdn.yandex.net,35,123
cache-default03h.cdn.yandex.net,35,121
cache-default04d.cdn.yandex.net,35,125
cache-default04e.cdn.yandex.net,35,123
cache-default04f.cdn.yandex.net,35,123
cache-default04g.cdn.yandex.net,35,121
cache-default04h.cdn.yandex.net,35,121
cache-default05d.cdn.yandex.net,35,121
cache-default05e.cdn.yandex.net,35,123
cache-default05f.cdn.yandex.net,35,123
cache-default05g.cdn.yandex.net,35,121
cache-default05h.cdn.yandex.net,35,125
cache-default06d.cdn.yandex.net,35,123
cache-default06e.cdn.yandex.net,35,125
cache-default06f.cdn.yandex.net,35,121
cache-default06g.cdn.yandex.net,35,123
cache-default06h.cdn.yandex.net,35,123
cache.kuaibo.com,15,107
cacs.org.br,1,122
cadstd-lite.sd.en.softonic.com,5,55
caeba6e5.perfectchoice1.com,29,50
caesar-iv.sd.softonic.it,5,60
caesium.sd.softonic.it,5,107
caetanojrecruz.adv.br,1,127
cafegood.ru,1,55
cafinternacional.com.br,1,40
cafinternacional.com.br,35,123
caglarteknik.com,1,122
cagritelefon.com.tr,1,127
caiohacking.no-ip.biz,1,122
cajablanca.no-ip.biz,1,62
cake-mania-2.sd.nl.softonic.com,5,112
calcium.sd.en.softonic.com,5,67
calhasecoifasjr.com.br,35,103
calibre-portable.sd.softonic.com,5,50
california89.com,1,122
californication.co.cc,29,127
calimodirectory.com,35,107
call-of-duty-2-patch.sd.en.softonic.com,5,90
call-of-duty-4.sd.softonic.com,5,45
call-of-duty-s-w-a-t-mod.sd.en.softonic.com,5,127
call-of-duty-single-player-demo.sd.softonic.it,5,82
call-of-duty-world-at-war-mod-tools.sd.en.softonic.com,5,62
call-of-duty-world-at-war-mod-tools.sd.softonic.it,5,77
call-sms-filter.sd.en.softonic.com,5,67
calumetcollection.com,35,101
camaero.org,1,112
camareserv1.info,29,127
cambullet.biz,29,100
camdevelopment.com,35,105
camelinsuration2.com,29,127
camerabag.sd.en.softonic.com,5,65
cameramouse.sd.softonic.com.br,5,115
camere-live.ro,1,102
camfrog.com,35,117
camilojuanalz.no-ip.biz,1,102
camolukspor.com,29,127
camplaces.net,1,117
camplaces.net,35,123
camstudio.sd.en.softonic.com,5,65
camstudio.sd.softonic.fr,5,115
camtasia-studio.sd.en.softonic.com,5,122
canario.mt.gov.br,1,122
canasta.sd.en.softonic.com,5,72
candles.sd.softonic.it,5,102
canfeng123.f3322.org,1,97
canine-club.com,1,97
canlitv.tv,35,125
canlusoft.dyndns.org,25,120
canlusoft.dyndns.org,27,75
canossadhule.in,1,122
canprotools.com,24,85
caosinimama.8800.org,25,120
caprilesgano.zapto.org,1,77
captain-america-the-first-avenger.sd.softonic.com.br,5,90
captioncodes.ru,1,75
capture-my-screen.com,35,87
car.club.peocity.com,1,50
car.club.peocity.com,28,99
caracaramba.com,1,92
caratulas-de-cds.sd.softonic.com,5,67
carbon.delete.org,9,89
cardcabaret.com,24,124
cardcabaret.com,1,112
cardgamesolitaire.com,35,121
cardrecovery.sd.en.softonic.com,5,72
cargocrystal.com,1,127
cargomce.com,1,117
carifred.com,35,75
carlavariala.ru,1,90
carlos152.web158.f1.k8.com.br,1,80
carnagoias2014.com,1,112
caroline304.com,1,117
cars-demo.sd.en.softonic.com,5,65
carsguard.ru,1,107
cart133.org,1,45
cart133.org,29,127
carterstrans.com,1,70
cartoonize.im,35,123
cas1no.org,1,122
cas1no.org,35,125
casadoatirador.com.br,1,87
casaebar.com.br,1,122
casamadriderbon.net,29,127
casamusicaldelgado.com,1,77
casbir.com.au,1,50
casbygroup.com,1,122
cascarita1.no-ip.biz,1,102
casecity.net,1,52
casetoday.net,1,42
casewear.net,1,77
cash-ddt.net,1,35
cashbay.org,35,115
cashier.al1apay.co.cc,29,127
cashmagnat.com,1,45
cashtitan.net,5,65
casinoloader.com,1,67
casinoloader.com,4,67
castmy.com,35,73
cat-345b.sd.softonic.fr,5,67
cave-story.sd.en.softonic.com,5,52
cavial.com,1,112
caytmlnlrou.com,1,22
caz.25u.com,1,77
cb7.mooo.com,35,113
cbbasimevi.com,1,127
cbc062488.3322.org,1,117
cbproject.hostei.com,1,97
cbsnmb1.meximas.com,35,99
cc.fuckping.net,1,117
cc.tlng.org,35,125
cc00034.s.cnc.ccgslb.com.cn,5,122
cc00036.h.cncssr.chinacache.net,35,62
cc9966.com,1,117
cca.quxiz124.tk,1,72
cca.quxiz124.tk,27,126
cca.quxiz124.tk,35,123
ccavds.xicp.net,1,102
ccc.yaopin021.com,1,122
ccdeveloppement.com,35,53
ccintlbd.com,1,122
cckb2013.noip.cn,1,25
ccl.su,1,87
ccl.su,28,123
ccleaner-enhancer.sd.softonic.it,5,102
ccleaner-ru.com,35,81
ccleaner.telecharger-france.com,35,103
ccna00069.c3cdn.net,35,117
ccrr1288.vv.cc,27,82
cctv-1t.vicp.net,1,87
cctv.bbs-360.com,1,87
ccyun.f3322.org,1,102
cd-click-i-studio.sd.softonic.it,5,127
cd-to-mp3-converter.com,35,57
cd-to-mp3-freeware.sd.en.softonic.com,5,60
cd.e3ol.com,35,121
cd11b363.nktalk.pl,35,87
cd13d169.hostei.com,1,117
cdburnerxp-portable.sd.softonic.com.br,5,25
cdburnerxp-pro-64-bit.sd.softonic.it,5,127
cdburnerxp-pro.sd.softonic.it,5,117
cdburnerxp-pro.sd.softonic.pl,5,80
cddvdlabelmaker.com,35,97
cdgenp01.csd.toshiba.com,35,87
cdisplay.sd.softonic.it,5,122
cdl.zcom.com,35,111
cdn-5.digidna.netdna-cdn.com,35,125
cdn-outbrowse.outbrowse.netdna-cdn.com,35,97
cdn-ppdownload.outbrowse.netdna-cdn.com,35,93
cdn.51tyx.cn,35,121
cdn.5alm.net,35,125
cdn.91tyx.cn,35,121
cdn.bbi4.com,35,97
cdn.cloudservice.su,40,122
cdn.cmatecdnfast.us.cdngc.net,35,113
cdn.dot.tk,27,112
cdn.drivereasy.com,35,125
cdn.eaglecloud.su,40,122
cdn.freefullversion.org,35,123
cdn.freegamepick.com,35,125
cdn.goateastcach.us.cdngc.net,35,68
cdn.goodcomms.co.kr,35,125
cdn.install.oibundles2.com.cdngc.net,35,67
cdn.lzgzs.com,35,123
cdn.shapecollage.com,35,113
cdn.updates.sagesp.com,35,64
cdn.wgpro.com,1,105
cdn.wuji.com,35,125
cdn02.rada.vn,35,125
cdn03.rada.vn,35,125
cdn1.addictinggames.com.c.footprint.net,35,110
cdn1.softzet.com,35,123
cdn2.softzet.com,35,117
cdn3.lzgzs.com,35,125
cdncymqaq.hongwangidc.com,1,55
cdneu.bestringtonesmaker.com,35,75
cdneu.bitlordapp.com,35,111
