ip,domain,intel
"104.27.132.4","covid19-elearning.com","malwarepatrol.net"
"166.62.6.66","covid19cureme.com","malwarepatrol.net"
"155.133.142.12","covid-19.corsica","malwarepatrol.net"
"162.241.225.162","covid19coffee.com","malwarepatrol.net"
"142.4.29.136","covid19cleanupnow.com","malwarepatrol.net"
"165.22.84.191","covid19checker.life","malwarepatrol.net"
"107.180.0.206","covid19bulksupply.com","malwarepatrol.net"
"3.22.52.114","covid19boycott.com","malwarepatrol.net"
"162.241.218.13","covid19ataglance.com","malwarepatrol.net"
"192.175.119.132","covid19andculture.com","malwarepatrol.net"
"192.163.223.224","covid192019.com","malwarepatrol.net"
"188.164.194.18","coronazonessolidarios.com","malwarepatrol.net"
"104.28.14.75","coronawheel.com","malwarepatrol.net"
"104.28.15.75","coronawheel.com","malwarepatrol.net"
"35.193.67.165","coronaviruz.club","malwarepatrol.net"
"192.185.149.136","coronavirusyley.com","malwarepatrol.net"
"64.90.53.10","coronavirusviz.com","malwarepatrol.net"
"185.53.59.11","coronavirustest.services","malwarepatrol.net"
"45.56.82.73","coronavirustestkit2020.com","malwarepatrol.net"
"3.34.44.12","coronavirus-remember.com","malwarepatrol.net"
"51.77.113.17","coronavirusnews.guru","malwarepatrol.net"
"107.180.54.184","coronavirusnews2020.com","malwarepatrol.net"
"104.28.2.155","coronavirus-map.life","malwarepatrol.net"
"104.28.3.155","coronavirus-map.life","malwarepatrol.net"
"2.56.212.152","coronavirus-inrealtime.com","malwarepatrol.net"
"128.65.195.197","coronavirusfrance.net","malwarepatrol.net"
"134.122.23.7","coronavirusengraficos.com","malwarepatrol.net"
"70.32.89.97","corona-virus-dashboard.com","malwarepatrol.net"
"104.27.181.210","coronavirus-clear.com","malwarepatrol.net"
"104.27.180.210","coronavirus-clear.com","malwarepatrol.net"
"46.252.149.90","coronaviruscina.com","malwarepatrol.net"
"104.27.177.162","corona-videos.com","malwarepatrol.net"
"104.27.176.162","corona-videos.com","malwarepatrol.net"
"66.96.147.96","coronavaccines.net","malwarepatrol.net"
"104.27.143.130","coronaurdu.com","malwarepatrol.net"
"104.27.142.130","coronaurdu.com","malwarepatrol.net"
"104.28.7.45","coronatrack-igm.com","malwarepatrol.net"
"104.28.6.45","coronatrack-igm.com","malwarepatrol.net"
"104.18.45.238","coronatrackig.com","malwarepatrol.net"
"104.18.44.238","coronatrackig.com","malwarepatrol.net"
"104.18.35.227","coronatrack-ig.com","malwarepatrol.net"
"104.18.34.227","coronatrack-ig.com","malwarepatrol.net"
"104.31.89.223","corona-trackig.com","malwarepatrol.net"
"104.31.88.223","corona-trackig.com","malwarepatrol.net"
"104.27.145.124","coronatrack-iga.com","malwarepatrol.net"
"104.27.144.124","coronatrack-iga.com","malwarepatrol.net"
"104.28.0.124","coronatrack-idg.com","malwarepatrol.net"
"104.28.1.124","coronatrack-idg.com","malwarepatrol.net"
"104.31.73.32","coronatracig.com","malwarepatrol.net"
"104.31.72.32","coronatracig.com","malwarepatrol.net"
"104.24.103.1","corona-tracig.com","malwarepatrol.net"
"104.24.102.1","corona-tracig.com","malwarepatrol.net"
"198.38.83.24","coronatest-violet.com","malwarepatrol.net"
"185.4.185.14","coronatesting.cloud","malwarepatrol.net"
"31.7.7.94","coronatesters.net","malwarepatrol.net"
"162.210.101.53","coronateeshirts.com","malwarepatrol.net"
"161.35.24.17","coronastatusmt.com","malwarepatrol.net"
"64.225.33.12","coronastalent.com","malwarepatrol.net"
"89.144.19.6","corona-safety-masks.com","malwarepatrol.net"
"217.147.94.76","coronarelieftigers.com","malwarepatrol.net"
"89.22.105.10","corona-pilot.com","malwarepatrol.net"
"82.98.188.24","coronaoshop.com","malwarepatrol.net"
"107.180.41.40","coronanotifier.com","malwarepatrol.net"
"185.68.16.74","coronamaska.com","malwarepatrol.net"
"104.27.191.204","coronalovestories.com","malwarepatrol.net"
"104.27.190.204","coronalovestories.com","malwarepatrol.net"
"172.99.69.107","coronakosher.com","malwarepatrol.net"
"103.20.215.155","coronakavach.com","malwarepatrol.net"
"104.27.170.172","corona-jio.com","malwarepatrol.net"
"104.27.171.172","corona-jio.com","malwarepatrol.net"
"85.13.128.139","coronainfos.net","malwarepatrol.net"
"148.72.208.132","coronaindiatimes.com","malwarepatrol.net"
"107.175.95.145","coronaholdem.club","malwarepatrol.net"
"31.11.32.175","coronafreetown.com","malwarepatrol.net"
"35.246.108.224","coronafeirwsgofalcymdeithasol.cymru","malwarepatrol.net"
"199.188.200.236","coronafayrus.com","malwarepatrol.net"
"72.52.205.58","coronadataworld.com","malwarepatrol.net"
"208.109.9.160","coronactive.com","malwarepatrol.net"
"66.96.147.104","coronacrisishelp.com","malwarepatrol.net"
"104.24.108.20","coronacovid19virusmasks.com","malwarepatrol.net"
"104.24.109.20","coronacovid19virusmasks.com","malwarepatrol.net"
"52.1.127.50","coronacommander.com","malwarepatrol.net"
"52.3.157.51","coronacommander.com","malwarepatrol.net"
"52.5.232.178","coronacommander.com","malwarepatrol.net"
"54.174.156.76","coronacommander.com","malwarepatrol.net"
"secure-cow-5tixhm1th5kk4u7v92c7r0gm.herokudns.com.","coronacommander.com","malwarepatrol.net"
"107.180.44.131","coronacasesworldwide.com","malwarepatrol.net"
"162.241.218.148","coronabroadcast.com","malwarepatrol.net"
"173.249.35.45","coronabiratnagar.com","malwarepatrol.net"
"43.225.110.117","coronabig2.com","malwarepatrol.net"
"104.28.4.93","coronaadjuster.com","malwarepatrol.net"
"104.28.5.93","coronaadjuster.com","malwarepatrol.net"
"35.208.247.231","corona411loan.com","malwarepatrol.net"
"107.6.176.198","corona-360.com","malwarepatrol.net"
"67.227.237.13","caretacovid.com","malwarepatrol.net"
"83.166.138.25","capcorona.com","malwarepatrol.net"
"198.187.31.245","bitcoin4covid19.com","malwarepatrol.net"
"104.27.172.106","bhagcorona.com","malwarepatrol.net"
"104.27.173.106","bhagcorona.com","malwarepatrol.net"
"104.18.47.192","azithromycincovid19.com","malwarepatrol.net"
"104.18.46.192","azithromycincovid19.com","malwarepatrol.net"
"134.122.87.85","ayudasarabacovid19.com","malwarepatrol.net"
"108.167.180.131","askmscorona.com","malwarepatrol.net"
"77.87.196.120","aptekacovid.com","malwarepatrol.net"
"173.236.178.165","anticovid.club","malwarepatrol.net"
"107.178.105.19","anticoronaequipments.com","malwarepatrol.net"
"107.180.6.39","americanascontracovid-19.com","malwarepatrol.net"
"52.168.3.156","americanas-contracovid19.com","malwarepatrol.net"
"10.0.7.4","americanas-contracovid19.com","malwarepatrol.net"
"164.138.209.15","afectadosnegligenciacovid.com","malwarepatrol.net"
"104.31.81.138","4pandemic.com","malwarepatrol.net"
"104.31.80.138","4pandemic.com","malwarepatrol.net"
"213.190.6.98","19covid.today","malwarepatrol.net"
"108.179.232.90","xgscovid19.com","malwarepatrol.net"
"166.88.174.4","wuhandxb.com","malwarepatrol.net"
"208.113.173.188","worldwide-covid19.net","malwarepatrol.net"
"45.79.81.192","worldvscovid.com","malwarepatrol.net"
"104.27.143.9","wincovid19.life","malwarepatrol.net"
"104.27.142.9","wincovid19.life","malwarepatrol.net"
"188.93.150.47","watchcorona.net","malwarepatrol.net"
"104.28.14.205","viewcovid19.com","malwarepatrol.net"
"104.28.15.205","viewcovid19.com","malwarepatrol.net"
"208.113.154.14","uscovidgraphs.com","malwarepatrol.net"
"213.246.57.36","unicovid.com","malwarepatrol.net"
"104.248.27.13","tunisiaaginstcorona.com","malwarepatrol.net"
"185.106.211.102","trcovid19.com","malwarepatrol.net"
"139.180.142.253","tincovid19.com","malwarepatrol.net"
"75.119.204.93","thecovidapi.com","malwarepatrol.net"
"5.188.28.124","test-coronavirus.pro","malwarepatrol.net"
"184.171.242.175","testcorona-ecuador.com","malwarepatrol.net"
"162.241.60.60","surfcorona.com","malwarepatrol.net"
"35.153.42.39","streetsmartcovid19.com","malwarepatrol.net"
"68.65.122.203","stoppandemic.net","malwarepatrol.net"
"162.214.67.74","stopcoronavirusglobal.com","malwarepatrol.net"
"103.249.204.102","stopcoronatiruvallur.com","malwarepatrol.net"
"5.181.156.14","spreadcovidmap.com","malwarepatrol.net"
"67.225.190.21","sparrowcoronavirus.com","malwarepatrol.net"
"66.96.160.201","smilecoronavirus.com","malwarepatrol.net"
"103.102.1.36","smansafightcorona.com","malwarepatrol.net"
"149.210.170.74","selftestcorona.com","malwarepatrol.net"
"188.40.28.27","selfcovid19tracking.com","malwarepatrol.net"
"18.216.46.212","screen4covid.com","malwarepatrol.net"
"104.27.191.38","sacovidtesting.com","malwarepatrol.net"
"104.27.190.38","sacovidtesting.com","malwarepatrol.net"
"195.42.120.213","refugees-corona.com","malwarepatrol.net"
"208.113.186.221","realworld-covid19.com","malwarepatrol.net"
"198.54.126.142","rampurfightscorona.com","malwarepatrol.net"
"66.96.160.196","projectcoronadiary.com","malwarepatrol.net"
"185.68.16.196","procovid19.com","malwarepatrol.net"
"198.54.115.240","procme-covid19.com","malwarepatrol.net"
"92.58.80.169","partenoncovid.com","malwarepatrol.net"
"107.180.48.125","pandemicwineclub.com","malwarepatrol.net"
"185.61.152.55","pandemictechhack.com","malwarepatrol.net"
"185.119.173.61","pandemic-prepper.com","malwarepatrol.net"
"69.163.219.183","pandemicpoetics.com","malwarepatrol.net"
"208.113.174.108","pandemicplumbing.com","malwarepatrol.net"
"91.198.106.32","pandemicaidkit.com","malwarepatrol.net"
"198.54.116.53","oneagainstcorona.com","malwarepatrol.net"
"27.54.88.98","nottodaycovid.com","malwarepatrol.net"
"23.230.206.185","n95masksalecoronavirus.com","malwarepatrol.net"
"182.50.135.90","mycovidq.com","malwarepatrol.net"
"81.88.52.55","minhocovid19.com","malwarepatrol.net"
"198.251.64.207","michigancitycovid19.com","malwarepatrol.net"
"34.207.3.203","metrocoronaviruscleaning.com","malwarepatrol.net"
"54.209.149.190","metrocoronaviruscleaning.com","malwarepatrol.net"
"18.213.36.13","metrocoronaviruscleaning.com","malwarepatrol.net"
"52.3.154.41","metrocoronaviruscleaning.com","malwarepatrol.net"
"172.93.123.4","mcovid19.com","malwarepatrol.net"
"103.53.199.53","maykhukhuancovid19.com","malwarepatrol.net"
"198.54.114.177","mask-anti-covid19.com","malwarepatrol.net"
"47.75.213.213","mask-4-coronavirus.com","malwarepatrol.net"
"88.198.76.221","mascarillacovid.com","malwarepatrol.net"
"74.208.236.58","luvinthetimeofcovid19.com","malwarepatrol.net"
"67.205.177.204","loveinthecoronavirus.com","malwarepatrol.net"
"192.185.16.234","livecoronatest.com","malwarepatrol.net"
"166.62.10.226","livecoronanewsindia.com","malwarepatrol.net"
"64.34.67.222","lawyers4covid19.com","malwarepatrol.net"
"81.16.28.161","laocovid19.com","malwarepatrol.net"
"104.164.78.154","kn95maskcoronavirus.com","malwarepatrol.net"
"46.105.98.208","kabylie-stopcovid-19.com","malwarepatrol.net"
"104.27.142.49","jp-coronavirus.com","malwarepatrol.net"
"104.27.143.49","jp-coronavirus.com","malwarepatrol.net"
"35.208.220.42","joyboxxcovid19hometestkit.com","malwarepatrol.net"
"104.27.163.226","jogjalawancorona.com","malwarepatrol.net"
"104.27.162.226","jogjalawancorona.com","malwarepatrol.net"
"121.254.178.236","japancorona.com","malwarepatrol.net"
"52.216.233.74","itkillscorona.com","malwarepatrol.net"
"46.105.60.164","indiancovid19.com","malwarepatrol.net"
"209.124.79.65","imcoronavirus.com","malwarepatrol.net"
"162.210.102.231","hypotesisaboutcovid19.com","malwarepatrol.net"
"192.232.196.58","hugecoronavirus.com","malwarepatrol.net"
"50.87.197.64","homesolutionscoronavirus.com","malwarepatrol.net"
"148.66.137.31","homeopathy-covid-19.com","malwarepatrol.net"
"52.4.152.235","hirecovid.com","malwarepatrol.net"
"35.209.0.223","hireawaycovid.com","malwarepatrol.net"
"162.214.80.9","helpcovidindia.com","malwarepatrol.net"
"104.27.175.251","haycovidcerca.com","malwarepatrol.net"
"104.27.174.251","haycovidcerca.com","malwarepatrol.net"
"108.163.174.156","fastcovid.com","malwarepatrol.net"
"3.14.191.66","encuestacovid19.com","malwarepatrol.net"
"31.24.158.59","empresadesinfeccioncoronavirus.com","malwarepatrol.net"
"108.178.54.58","elsalvadorcovid19.com","malwarepatrol.net"
"167.224.66.16","earthflowerscorona.com","malwarepatrol.net"
"104.254.247.129","doncoronavirus.com","malwarepatrol.net"
"217.160.0.231","documentingapandemic.com","malwarepatrol.net"
"217.160.122.179","dj-corona.party","malwarepatrol.net"
"192.254.186.46","disabilityandpandemic.com","malwarepatrol.net"
"111.118.212.195","dirtycoronavirus.com","malwarepatrol.net"
"54.164.27.48","dfdubcorona.com","malwarepatrol.net"
"192.185.131.105","desinfecciondecoronavirus.com","malwarepatrol.net"
"104.27.134.92","declaratie-covid19.net","malwarepatrol.net"
"104.27.135.92","declaratie-covid19.net","malwarepatrol.net"
"34.225.133.202","cvshrcovidsupport.com","malwarepatrol.net"
"34.205.86.110","cvshrcovidsupport.com","malwarepatrol.net"
"35.172.188.95","cvshrcovidsupport.com","malwarepatrol.net"
"162.241.2.229","curitibacontraocorona.com","malwarepatrol.net"
"192.185.217.128","cq-covid19.com","malwarepatrol.net"
"5.134.12.218","covidwineteen.com","malwarepatrol.net"
"178.238.234.176","covidvolunteersbd.com","malwarepatrol.net"
"91.239.201.15","covidtravel.net","malwarepatrol.net"
"132.148.254.3","covidtrak.com","malwarepatrol.net"
"104.31.72.13","covidsummary.com","malwarepatrol.net"
"104.31.73.13","covidsummary.com","malwarepatrol.net"
"188.93.150.87","covidselftestkit.com","malwarepatrol.net"
"139.99.104.41","covidseeindia.com","malwarepatrol.net"
"67.223.102.78","covidscrubandwinlotto.com","malwarepatrol.net"
"197.242.144.237","covidpreneur.com","malwarepatrol.net"
"185.43.220.21","covidporn.net","malwarepatrol.net"
"5.9.122.209","covidolar.com","malwarepatrol.net"
"89.223.89.238","stopcorona24.com","malwarepatrol.net"
"185.104.29.26","statisticscorona.com","malwarepatrol.net"
"107.180.51.230","speacovid.com","malwarepatrol.net"
"185.2.4.145","soscovids19.com","malwarepatrol.net"
"157.230.165.211","sonev-covid19.com","malwarepatrol.net"
"173.236.152.253","smallbusinessloanscovid19.com","malwarepatrol.net"
"208.90.190.171","sjccovid.com","malwarepatrol.net"
"67.227.213.124","signofcoronavirus.com","malwarepatrol.net"
"103.253.212.91","semprotcorona.com","malwarepatrol.net"
"104.27.148.176","schuetzen-vor-corona.com","malwarepatrol.net"
"104.27.149.176","schuetzen-vor-corona.com","malwarepatrol.net"
"104.28.8.10","sars-covid.com","malwarepatrol.net"
"104.28.9.10","sars-covid.com","malwarepatrol.net"
"104.31.65.4","safeplacestovisitduringcovid19.com","malwarepatrol.net"
"104.31.64.4","safeplacestovisitduringcovid19.com","malwarepatrol.net"
"91.134.184.231","rosarioscoronademiserere.com","malwarepatrol.net"
"107.180.26.181","resourceguideforcovid19.com","malwarepatrol.net"
"104.28.5.70","resistancecovid.com","malwarepatrol.net"
"104.28.4.70","resistancecovid.com","malwarepatrol.net"
"74.208.236.252","rapidcoronavirusresults.com","malwarepatrol.net"
"183.181.88.92","punch-out-corona.com","malwarepatrol.net"
"192.185.213.93","psicovidabr.com","malwarepatrol.net"
"5.57.224.50","pruebacorona.com","malwarepatrol.net"
"95.130.17.35","postcoronal.com","malwarepatrol.net"
"104.24.120.90","plaquenil-covid.com","malwarepatrol.net"
"104.24.121.90","plaquenil-covid.com","malwarepatrol.net"
"186.64.118.125","plancoronavirusencomunidades.com","malwarepatrol.net"
"94.237.73.223","phunthuockhutrungcorona.com","malwarepatrol.net"
"173.236.177.139","phlcovidsupply.com","malwarepatrol.net"
"216.250.121.50","pelosipandemic.com","malwarepatrol.net"
"43.245.53.19","pandemicsupply.net","malwarepatrol.net"
"157.245.234.85","pandemicresponsetracker.com","malwarepatrol.net"
"154.81.153.192","pandemic-pdf.net","malwarepatrol.net"
"192.254.234.89","pandemiclicense.com","malwarepatrol.net"
"142.11.227.203","pandemicguidance.bid","malwarepatrol.net"
"98.124.199.75","paintinginthetimeofcorona.com","malwarepatrol.net"
"78.46.93.9","opencoronatracking.com","malwarepatrol.net"
"104.27.177.185","opcovid.com","malwarepatrol.net"
"104.27.176.185","opcovid.com","malwarepatrol.net"
"104.27.181.153","nysarcovidupdates.com","malwarepatrol.net"
"104.27.180.153","nysarcovidupdates.com","malwarepatrol.net"
"52.71.160.119","nwacovid-19.com","malwarepatrol.net"
"64.225.94.195","norway-coronavirus-live-stats.com","malwarepatrol.net"
"111.118.212.86","needcoronahelp.com","malwarepatrol.net"
"122.155.167.47","nbanticovid19.com","malwarepatrol.net"
"192.185.20.91","myglobalpandemic.com","malwarepatrol.net"
"98.124.199.105","mycoronavirus.life","malwarepatrol.net"
"139.162.43.203","mutasicovid-19.com","malwarepatrol.net"
"76.76.252.29","msmcovid19.com","malwarepatrol.net"
"93.191.156.175","mdkmwscovid19.com","malwarepatrol.net"
"141.106.255.27","mcwcovid19.com","malwarepatrol.net"
"167.88.176.247","masks-forcoronavirus.com","malwarepatrol.net"
"104.24.112.151","masjidcovid.com","malwarepatrol.net"
"104.24.113.151","masjidcovid.com","malwarepatrol.net"
"77.72.0.146","lonergancovid19.com","malwarepatrol.net"
"185.58.213.68","letscorona.com","malwarepatrol.net"
"162.241.224.11","kwickscreen-covid.com","malwarepatrol.net"
"162.241.218.52","koalavscovid.com","malwarepatrol.net"
"162.241.219.146","khalchasidimcorona.com","malwarepatrol.net"
"139.162.6.196","kalbar-covid19.com","malwarepatrol.net"
"104.31.65.154","jacoronaja.com","malwarepatrol.net"
"104.31.64.154","jacoronaja.com","malwarepatrol.net"
"95.214.132.17","itscoronatimes.com","malwarepatrol.net"
"104.28.28.55","isjustcoronavirus.com","malwarepatrol.net"
"104.28.29.55","isjustcoronavirus.com","malwarepatrol.net"
"213.186.33.16","irindecorona.com","malwarepatrol.net"
"43.255.154.31","indiafightsbackcorona.com","malwarepatrol.net"
"31.22.4.145","ideastofightcorona.com","malwarepatrol.net"
"166.62.38.58","idcovidresponse.com","malwarepatrol.net"
"192.95.11.249","ibeatcoronavirus.net","malwarepatrol.net"
"174.139.20.203","howtoovercomecoronavirus.com","malwarepatrol.net"
"23.100.48.106","hackagainstcovid.com","malwarepatrol.net"
"13.235.69.221","gocoronago.vision","malwarepatrol.net"
"45.32.203.224","globalepidemicmedicasupplier.com","malwarepatrol.net"
"35.206.72.232","getcovidaid.com","malwarepatrol.net"
"134.122.83.82","germany-coronavirus-live-stats.com","malwarepatrol.net"
"77.79.244.40","gamesvscovid19.com","malwarepatrol.net"
"5.61.252.55","fromchaostocontrolduringcorona.com","malwarepatrol.net"
