Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Diesel,miles,kg CO2e,0.29846
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Diesel,miles,kg CH4,0.00002
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Diesel,miles,kg CO2,0.29544
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Diesel,miles,kg N2O,0.003
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,km,kg CO2e,0.20219
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,km,kg CH4,0.00036
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,km,kg CO2,0.20136
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,km,kg N2O,0.00047
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,miles,kg CO2e,0.32538
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,miles,kg CH4,0.00057
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,miles,kg CO2,0.32406
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Petrol,miles,kg N2O,0.00075
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,km,kg CO2e,0.19078
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,km,kg CH4,0.00012
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,km,kg CO2,0.18924
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,km,kg N2O,0.00142
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,miles,kg CO2e,0.30703
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,miles,kg CH4,0.0002
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,miles,kg CO2,0.30455
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Unknown,miles,kg N2O,0.00228
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CH4,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg N2O,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CH4,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg N2O,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CH4,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2,0
Scope 1,Passenger vehicles,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg N2O,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,km,kg CO2e,0.14545
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,km,kg CH4,0.00001
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,km,kg CO2,0.14358
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,km,kg N2O,0.00186
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,miles,kg CO2e,0.23409
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,miles,kg CH4,0.00002
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,miles,kg CO2,0.23107
Scope 1,Passenger vehicles,Cars (by size),Small car,,Diesel,miles,kg N2O,0.003
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,km,kg CO2e,0.15649
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,km,kg CH4,0.00036
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,km,kg CO2,0.15566
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,km,kg N2O,0.00047
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,miles,kg CO2e,0.25184
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,miles,kg CH4,0.00057
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,miles,kg CO2,0.25052
Scope 1,Passenger vehicles,Cars (by size),Small car,,Petrol,miles,kg N2O,0.00075
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,km,kg CO2e,0.10973
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,km,kg CH4,0.00024
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,km,kg CO2,0.10855
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,km,kg N2O,0.00094
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,miles,kg CO2e,0.17661
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,miles,kg CH4,0.00039
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,miles,kg CO2,0.1747
Scope 1,Passenger vehicles,Cars (by size),Small car,,Hybrid,miles,kg N2O,0.00152
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,km,kg CO2e,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,km,kg CH4,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,km,kg CO2,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,km,kg N2O,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,miles,kg CO2e,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,miles,kg CH4,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,miles,kg CO2,
Scope 1,Passenger vehicles,Cars (by size),Small car,,CNG,miles,kg N2O,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,km,kg CO2e,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,km,kg CH4,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,km,kg CO2,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,km,kg N2O,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,miles,kg CO2e,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,miles,kg CH4,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,miles,kg CO2,
Scope 1,Passenger vehicles,Cars (by size),Small car,,LPG,miles,kg N2O,
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,km,kg CO2e,0.15274
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,km,kg CH4,0.00024
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,km,kg CO2,0.15156
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,km,kg N2O,0.00094
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,miles,kg CO2e,0.24582
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,miles,kg CH4,0.00039
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,miles,kg CO2,0.24391
Scope 1,Passenger vehicles,Cars (by size),Small car,,Unknown,miles,kg N2O,0.00152
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02294
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00007
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.02283
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00004
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.03692
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00011
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.03674
Scope 1,Passenger vehicles,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00006
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CH4,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,km,kg N2O,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CH4,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2,0
Scope 1,Passenger vehicles,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg N2O,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,km,kg CO2e,0.1738
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,km,kg CH4,0.00001
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,km,kg CO2,0.17193
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,km,kg N2O,0.00186
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,miles,kg CO2e,0.27972
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,miles,kg CH4,0.00002
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,miles,kg CO2,0.2767
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Diesel,miles,kg N2O,0.003
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,km,kg CO2e,0.1949
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,km,kg CH4,0.00036
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,km,kg CO2,0.19407
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,km,kg N2O,0.00047
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,miles,kg CO2e,0.31365
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,miles,kg CH4,0.00057
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,miles,kg CO2,0.31233
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Petrol,miles,kg N2O,0.00075
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,km,kg CO2e,0.11243
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,km,kg CH4,0.00018
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,km,kg CO2,0.11109
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,km,kg N2O,0.00116
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,miles,kg CO2e,0.18095
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,miles,kg CH4,0.0003
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,miles,kg CO2,0.17878
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Hybrid,miles,kg N2O,0.00187
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,km,kg CO2e,0.16444
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,km,kg CH4,0.00178
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,km,kg CO2,0.1621
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,km,kg N2O,0.00056
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,miles,kg CO2e,0.26464
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,miles,kg CH4,0.00287
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,miles,kg CO2,0.26087
Scope 1,Passenger vehicles,Cars (by size),Medium car,,CNG,miles,kg N2O,0.0009
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,km,kg CO2e,0.18319
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,km,kg CH4,0.00008
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,km,kg CO2,0.18255
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,km,kg N2O,0.00056
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,miles,kg CO2e,0.2948
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,miles,kg CH4,0.00012
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,miles,kg CO2,0.29378
Scope 1,Passenger vehicles,Cars (by size),Medium car,,LPG,miles,kg N2O,0.0009
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,km,kg CO2e,0.18436
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,km,kg CH4,0.00018
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,km,kg CO2,0.18302
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,km,kg N2O,0.00116
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,miles,kg CO2e,0.29672
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,miles,kg CH4,0.0003
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,miles,kg CO2,0.29455
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Unknown,miles,kg N2O,0.00187
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.06506
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00019
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.06474
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00013
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.1047
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00031
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.10419
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00021
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CH4,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg N2O,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CH4,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2,0
Scope 1,Passenger vehicles,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg N2O,0
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,km,kg CO2e,0.21834
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,km,kg CH4,0.00001
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,km,kg CO2,0.21647
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,km,kg N2O,0.00186
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,miles,kg CO2e,0.35139
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,miles,kg CH4,0.00002
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,miles,kg CO2,0.34837
Scope 1,Passenger vehicles,Cars (by size),Large car,,Diesel,miles,kg N2O,0.003
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,km,kg CO2e,0.28539
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,km,kg CH4,0.00036
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,km,kg CO2,0.28456
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,km,kg N2O,0.00047
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,miles,kg CO2e,0.45928
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,miles,kg CH4,0.00057
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,miles,kg CO2,0.45796
Scope 1,Passenger vehicles,Cars (by size),Large car,,Petrol,miles,kg N2O,0.00075
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,km,kg CO2e,0.13052
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,km,kg CH4,0.00011
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,km,kg CO2,0.12895
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,km,kg N2O,0.00146
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,miles,kg CO2e,0.21006
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,miles,kg CH4,0.00018
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,miles,kg CO2,0.20753
Scope 1,Passenger vehicles,Cars (by size),Large car,,Hybrid,miles,kg N2O,0.00235
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,km,kg CO2e,0.24002
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,km,kg CH4,0.00178
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,km,kg CO2,0.23768
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,km,kg N2O,0.00056
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,miles,kg CO2e,0.38628
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,miles,kg CH4,0.00287
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,miles,kg CO2,0.38251
Scope 1,Passenger vehicles,Cars (by size),Large car,,CNG,miles,kg N2O,0.0009
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,km,kg CO2e,0.2683
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,km,kg CH4,0.00008
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,km,kg CO2,0.26766
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,km,kg N2O,0.00056
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,miles,kg CO2e,0.43178
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,miles,kg CH4,0.00012
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,miles,kg CO2,0.43076
Scope 1,Passenger vehicles,Cars (by size),Large car,,LPG,miles,kg N2O,0.0009
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,km,kg CO2e,0.23755
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,km,kg CH4,0.00011
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,km,kg CO2,0.23598
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,km,kg N2O,0.00146
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,miles,kg CO2e,0.38231
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,miles,kg CH4,0.00018
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,miles,kg CO2,0.37978
Scope 1,Passenger vehicles,Cars (by size),Large car,,Unknown,miles,kg N2O,0.00235
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.07544
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00024
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.07507
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00013
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.12141
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00039
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.12081
Scope 1,Passenger vehicles,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00021
Scope 1,Passenger vehicles,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0
Scope 1,Passenger vehicles,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CH4,0
Scope 1,Passenger vehicles,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2,0
