Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 1,Fuels,Liquid fuels,Gas oil,,Tonnes,tonnes,tonnes,kg CO2,Gas oil tonnes,3190.00000
Scope 1,Fuels,Liquid fuels,Gas oil,,Tonnes,tonnes,tonnes,kg N2O,Gas oil tonnes,284.96000
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Lubricants kWh (Gross CV),0.26442
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Lubricants kWh (Gross CV),0.00027
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Lubricants kWh (Gross CV),0.26351
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Lubricants kWh (Gross CV),0.00064
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Lubricants kWh (Net CV),0.28130
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Lubricants kWh (Net CV),0.00029
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Lubricants kWh (Net CV),0.28033
Scope 1,Fuels,Liquid fuels,Lubricants,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Lubricants kWh (Net CV),0.00068
Scope 1,Fuels,Liquid fuels,Lubricants,,Volume,litres,litres,kg CO2e,Lubricants litres,
Scope 1,Fuels,Liquid fuels,Lubricants,,Volume,litres,litres,kg CH4,Lubricants litres,
Scope 1,Fuels,Liquid fuels,Lubricants,,Volume,litres,litres,kg CO2,Lubricants litres,
Scope 1,Fuels,Liquid fuels,Lubricants,,Volume,litres,litres,kg N2O,Lubricants litres,
Scope 1,Fuels,Liquid fuels,Lubricants,,Tonnes,tonnes,tonnes,kg CO2e,Lubricants tonnes,3182.00000
Scope 1,Fuels,Liquid fuels,Lubricants,,Tonnes,tonnes,tonnes,kg CH4,Lubricants tonnes,3.23000
Scope 1,Fuels,Liquid fuels,Lubricants,,Tonnes,tonnes,tonnes,kg CO2,Lubricants tonnes,3171.09000
Scope 1,Fuels,Liquid fuels,Lubricants,,Tonnes,tonnes,tonnes,kg N2O,Lubricants tonnes,7.69000
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Naphtha kWh (Gross CV),0.23637
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Naphtha kWh (Gross CV),0.00026
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Naphtha kWh (Gross CV),0.23550
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Naphtha kWh (Gross CV),0.00061
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Naphtha kWh (Net CV),0.24881
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Naphtha kWh (Net CV),0.00027
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Naphtha kWh (Net CV),0.24790
Scope 1,Fuels,Liquid fuels,Naphtha,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Naphtha kWh (Net CV),0.00064
Scope 1,Fuels,Liquid fuels,Naphtha,,Volume,litres,litres,kg CO2e,Naphtha litres,
Scope 1,Fuels,Liquid fuels,Naphtha,,Volume,litres,litres,kg CH4,Naphtha litres,
Scope 1,Fuels,Liquid fuels,Naphtha,,Volume,litres,litres,kg CO2,Naphtha litres,
Scope 1,Fuels,Liquid fuels,Naphtha,,Volume,litres,litres,kg N2O,Naphtha litres,
Scope 1,Fuels,Liquid fuels,Naphtha,,Tonnes,tonnes,tonnes,kg CO2e,Naphtha tonnes,3142.87000
Scope 1,Fuels,Liquid fuels,Naphtha,,Tonnes,tonnes,tonnes,kg CH4,Naphtha tonnes,3.41000
Scope 1,Fuels,Liquid fuels,Naphtha,,Tonnes,tonnes,tonnes,kg CO2,Naphtha tonnes,3131.33000
Scope 1,Fuels,Liquid fuels,Naphtha,,Tonnes,tonnes,tonnes,kg N2O,Naphtha tonnes,8.13000
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Petrol (average biofuel blend) kWh (Gross CV),0.23377
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Petrol (average biofuel blend) kWh (Gross CV),0.00072
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Petrol (average biofuel blend) kWh (Gross CV),0.23234
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Petrol (average biofuel blend) kWh (Gross CV),0.00070
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Petrol (average biofuel blend) kWh (Net CV),0.24607
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Petrol (average biofuel blend) kWh (Net CV),0.00076
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Petrol (average biofuel blend) kWh (Net CV),0.24457
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Petrol (average biofuel blend) kWh (Net CV),0.00074
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Volume,litres,litres,kg CO2e,Petrol (average biofuel blend) litres,2.20307
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Volume,litres,litres,kg CH4,Petrol (average biofuel blend) litres,0.00690
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Volume,litres,litres,kg CO2,Petrol (average biofuel blend) litres,2.18943
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Volume,litres,litres,kg N2O,Petrol (average biofuel blend) litres,0.00674
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Tonnes,tonnes,tonnes,kg CO2e,Petrol (average biofuel blend) tonnes,3002.28000
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Tonnes,tonnes,tonnes,kg CH4,Petrol (average biofuel blend) tonnes,9.45000
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Tonnes,tonnes,tonnes,kg CO2,Petrol (average biofuel blend) tonnes,2983.62000
Scope 1,Fuels,Liquid fuels,Petrol (average biofuel blend),,Tonnes,tonnes,tonnes,kg N2O,Petrol (average biofuel blend) tonnes,9.22000
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Petrol (100% mineral petrol) kWh (Gross CV),0.24082
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Petrol (100% mineral petrol) kWh (Gross CV),0.00072
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Petrol (100% mineral petrol) kWh (Gross CV),0.23939
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Petrol (100% mineral petrol) kWh (Gross CV),0.00070
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Petrol (100% mineral petrol) kWh (Net CV),0.25349
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Petrol (100% mineral petrol) kWh (Net CV),0.00076
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Petrol (100% mineral petrol) kWh (Net CV),0.25199
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Petrol (100% mineral petrol) kWh (Net CV),0.00074
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Volume,litres,litres,kg CO2e,Petrol (100% mineral petrol) litres,2.30531
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Volume,litres,litres,kg CH4,Petrol (100% mineral petrol) litres,0.00690
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Volume,litres,litres,kg CO2,Petrol (100% mineral petrol) litres,2.29167
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Volume,litres,litres,kg N2O,Petrol (100% mineral petrol) litres,0.00674
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Tonnes,tonnes,tonnes,kg CO2e,Petrol (100% mineral petrol) tonnes,3153.66000
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Tonnes,tonnes,tonnes,kg CH4,Petrol (100% mineral petrol) tonnes,9.45000
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Tonnes,tonnes,tonnes,kg CO2,Petrol (100% mineral petrol) tonnes,3135.00000
Scope 1,Fuels,Liquid fuels,Petrol (100% mineral petrol),,Tonnes,tonnes,tonnes,kg N2O,Petrol (100% mineral petrol) tonnes,9.22000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Processed fuel oils - residual oil kWh (Gross CV),0.26831
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Processed fuel oils - residual oil kWh (Gross CV),0.00034
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Processed fuel oils - residual oil kWh (Gross CV),0.26733
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Processed fuel oils - residual oil kWh (Gross CV),0.00064
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Processed fuel oils - residual oil kWh (Net CV),0.28544
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Processed fuel oils - residual oil kWh (Net CV),0.00036
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Processed fuel oils - residual oil kWh (Net CV),0.28439
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Processed fuel oils - residual oil kWh (Net CV),0.00068
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,litres,kg CO2e,Processed fuel oils - residual oil litres,3.17799
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,litres,kg CH4,Processed fuel oils - residual oil litres,0.00404
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,litres,kg CO2,Processed fuel oils - residual oil litres,3.16633
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Volume,litres,litres,kg N2O,Processed fuel oils - residual oil litres,0.00763
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,tonnes,kg CO2e,Processed fuel oils - residual oil tonnes,3228.84000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,tonnes,kg CH4,Processed fuel oils - residual oil tonnes,4.10000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,tonnes,kg CO2,Processed fuel oils - residual oil tonnes,3216.99000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - residual oil,,Tonnes,tonnes,tonnes,kg N2O,Processed fuel oils - residual oil tonnes,7.75000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Processed fuel oils - distillate oil kWh (Gross CV),0.27652
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Processed fuel oils - distillate oil kWh (Gross CV),0.00028
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Processed fuel oils - distillate oil kWh (Gross CV),0.25359
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Processed fuel oils - distillate oil kWh (Gross CV),0.02265
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Processed fuel oils - distillate oil kWh (Net CV),0.29417
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Processed fuel oils - distillate oil kWh (Net CV),0.00029
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Processed fuel oils - distillate oil kWh (Net CV),0.26978
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Processed fuel oils - distillate oil kWh (Net CV),0.02410
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,litres,kg CO2e,Processed fuel oils - distillate oil litres,2.97049
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,litres,kg CH4,Processed fuel oils - distillate oil litres,0.00298
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,litres,kg CO2,Processed fuel oils - distillate oil litres,2.72417
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Volume,litres,litres,kg N2O,Processed fuel oils - distillate oil litres,0.24335
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,tonnes,kg CO2e,Processed fuel oils - distillate oil tonnes,3478.44000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,tonnes,kg CH4,Processed fuel oils - distillate oil tonnes,3.48000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,tonnes,kg CO2,Processed fuel oils - distillate oil tonnes,3190.00000
Scope 1,Fuels,Liquid fuels,Processed fuel oils - distillate oil,,Tonnes,tonnes,tonnes,kg N2O,Processed fuel oils - distillate oil tonnes,284.96000
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Refinery miscellaneous kWh (Gross CV),0.24615
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Refinery miscellaneous kWh (Gross CV),0.00028
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Refinery miscellaneous kWh (Gross CV),0.24519
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Refinery miscellaneous kWh (Gross CV),0.00068
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Refinery miscellaneous kWh (Net CV),0.25911
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Refinery miscellaneous kWh (Net CV),0.00030
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Refinery miscellaneous kWh (Net CV),0.25810
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Refinery miscellaneous kWh (Net CV),0.00071
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,litres,kg CO2e,Refinery miscellaneous litres,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,litres,kg CH4,Refinery miscellaneous litres,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,litres,kg CO2,Refinery miscellaneous litres,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Volume,litres,litres,kg N2O,Refinery miscellaneous litres,
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,tonnes,kg CO2e,Refinery miscellaneous tonnes,2944.82000
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,tonnes,kg CH4,Refinery miscellaneous tonnes,3.39000
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,tonnes,kg CO2,Refinery miscellaneous tonnes,2933.33000
Scope 1,Fuels,Liquid fuels,Refinery miscellaneous,,Tonnes,tonnes,tonnes,kg N2O,Refinery miscellaneous tonnes,8.09000
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Waste oils kWh (Gross CV),0.26804
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Waste oils kWh (Gross CV),0.00027
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Waste oils kWh (Gross CV),0.26351
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Waste oils kWh (Gross CV),0.00426
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Waste oils kWh (Net CV),0.28515
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Waste oils kWh (Net CV),0.00029
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Waste oils kWh (Net CV),0.28033
Scope 1,Fuels,Liquid fuels,Waste oils,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Waste oils kWh (Net CV),0.00453
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,litres,kg CO2e,Waste oils litres,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,litres,kg CH4,Waste oils litres,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,litres,kg CO2,Waste oils litres,
Scope 1,Fuels,Liquid fuels,Waste oils,,Volume,litres,litres,kg N2O,Waste oils litres,
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,tonnes,kg CO2e,Waste oils tonnes,3225.59000
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,tonnes,kg CH4,Waste oils tonnes,3.23000
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,tonnes,kg CO2,Waste oils tonnes,3171.09000
Scope 1,Fuels,Liquid fuels,Waste oils,,Tonnes,tonnes,tonnes,kg N2O,Waste oils tonnes,51.28000
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Marine gas oil kWh (Gross CV),0.25830
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Marine gas oil kWh (Gross CV),0.00006
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Marine gas oil kWh (Gross CV),0.25486
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Marine gas oil kWh (Gross CV),0.00338
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Marine gas oil kWh (Net CV),0.27479
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Marine gas oil kWh (Net CV),0.00007
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Marine gas oil kWh (Net CV),0.27113
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Marine gas oil kWh (Net CV),0.00359
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,litres,kg CO2e,Marine gas oil litres,2.77479
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,litres,kg CH4,Marine gas oil litres,0.00070
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,litres,kg CO2,Marine gas oil litres,2.73782
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Volume,litres,litres,kg N2O,Marine gas oil litres,0.03627
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,tonnes,kg CO2e,Marine gas oil tonnes,3249.28000
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,tonnes,kg CH4,Marine gas oil tonnes,0.81000
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,tonnes,kg CO2,Marine gas oil tonnes,3205.99000
Scope 1,Fuels,Liquid fuels,Marine gas oil,,Tonnes,tonnes,tonnes,kg N2O,Marine gas oil tonnes,42.48000
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Marine fuel oil kWh (Gross CV),0.26255
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Marine fuel oil kWh (Gross CV),0.00011
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Marine fuel oil kWh (Gross CV),0.25877
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Marine fuel oil kWh (Gross CV),0.00367
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Marine fuel oil kWh (Net CV),0.27931
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Marine fuel oil kWh (Net CV),0.00011
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Marine fuel oil kWh (Net CV),0.27529
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Marine fuel oil kWh (Net CV),0.00391
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,litres,kg CO2e,Marine fuel oil litres,3.10973
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,litres,kg CH4,Marine fuel oil litres,0.00126
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,litres,kg CO2,Marine fuel oil litres,3.06495
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Volume,litres,litres,kg N2O,Marine fuel oil litres,0.04352
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,tonnes,kg CO2e,Marine fuel oil tonnes,3159.49000
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,tonnes,kg CH4,Marine fuel oil tonnes,1.28000
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,tonnes,kg CO2,Marine fuel oil tonnes,3113.99000
Scope 1,Fuels,Liquid fuels,Marine fuel oil,,Tonnes,tonnes,tonnes,kg N2O,Marine fuel oil tonnes,44.22000
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Coal (industrial) kWh (Gross CV),0.32482
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Coal (industrial) kWh (Gross CV),0.00089
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Coal (industrial) kWh (Gross CV),0.32153
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Coal (industrial) kWh (Gross CV),0.00239
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Coal (industrial) kWh (Net CV),0.34191
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Coal (industrial) kWh (Net CV),0.00094
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Coal (industrial) kWh (Net CV),0.33846
Scope 1,Fuels,Solid fuels,Coal (industrial),,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Coal (industrial) kWh (Net CV),0.00252
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,tonnes,kg CO2e,Coal (industrial) tonnes,2452.29000
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,tonnes,kg CH4,Coal (industrial) tonnes,6.73000
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,tonnes,kg CO2,Coal (industrial) tonnes,2427.50000
Scope 1,Fuels,Solid fuels,Coal (industrial),,Tonnes,tonnes,tonnes,kg N2O,Coal (industrial) tonnes,18.06000
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2e,Coal (electricity generation) kWh (Gross CV),0.31112
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh,kWh (Gross CV),kg CH4,Coal (electricity generation) kWh (Gross CV),0.00009
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh,kWh (Gross CV),kg CO2,Coal (electricity generation) kWh (Gross CV),0.30924
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Gross CV,kWh,kWh (Gross CV),kg N2O,Coal (electricity generation) kWh (Gross CV),0.00179
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh,kWh (Net CV),kg CO2e,Coal (electricity generation) kWh (Net CV),0.32750
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh,kWh (Net CV),kg CH4,Coal (electricity generation) kWh (Net CV),0.00009
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh,kWh (Net CV),kg CO2,Coal (electricity generation) kWh (Net CV),0.32552
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Energy - Net CV,kWh,kWh (Net CV),kg N2O,Coal (electricity generation) kWh (Net CV),0.00189
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,tonnes,kg CO2e,Coal (electricity generation) tonnes,2261.32000
Scope 1,Fuels,Solid fuels,Coal (electricity generation),,Tonnes,tonnes,tonnes,kg CH4,Coal (electricity generation) tonnes,0.62000
