"signature_id","virus_name"
20046,"Malformed.swf.MP.7 (Exploit)"
9123,"Zegost.LT_2 (Trojan)"
21382,"MultiPlug.NBWA (Adware)"
22709,"Malformed.pdf.BP.31 (Exploit)"
28785,"Nrgbot.CKF (Trojan)"
11295,"MalAgent.I_222 (Trojan)"
12729,"ZPACK.A_49 (Trojan)"
15346,"Malformed.wpd.TL.2 (Exploit)"
26491,"BundleApp.A_13 (Adware)"
29565,"Malformed.sc.OT.22 (Exploit)"
38549,"Taterf.B_10 (Trojan)"
1319,"Recslurp.D_4 (Trojan)"
20624,"Kryptik.DGZT (Trojan)"
143,"InstallMonstr.GJPO (Trojan)"
27953,"Multiplug.A_247 (Adware)"
37914,"BackDoor.DKV (Trojan)"
29644,"OLE2 (Exploit)"
56,"Swarft.A (Trojan)"
684,"Necurs.DKJ (Trojan)"
3173,"DropperXSW.A (Trojan)"
5248,"Hoptto.D (Trojan)"
25764,"Vundo.A_22 (Trojan)"
29070,"Zortob.B_68 (Trojan)"
33382,"Tepfer.SCOK (Trojan)"
35917,"ChePro.RT (Trojan)"
21904,"MalAgent.I_375 (Trojan)"
27428,"MultiPlug.A_244 (Adware)"
18198,"Kryptik.COZA (Trojan)"
274,"Poison.NAE (Trojan)"
10449,"SoftPulse.AAPO (Trojan)"
23735,"Zbot.A_442 (Trojan)"
25395,"Upatre.FACG_2 (Trojan)"
1099,"Androm.ENJX (Trojan)"
10283,"Dropper.A_653 (Trojan)"
13305,"LoadMoney.A_17 (Adware)"
15907,"Zbot.USBV_2 (Trojan)"
29747,"Tofsee.AX_12 (Trojan)"
26266,"Injector.AQIA (Trojan)"
28156,"Addrop.J_3 (Trojan)"
2108,"Qadars.AB_4 (Trojan)"
19670,"Suspicious#iframe_5 (Trojan)"
21342,"XPACK.A_555 (Trojan)"
30820,"Malformed.xls.TL.64 (Exploit)"
33227,"Upatre.M_2 (Trojan)"
37503,"MalAgent.H_3395 (Trojan)"
17228,"Bublik.ALZP (Trojan)"
11420,"Kegotip.C_28 (Trojan)"
28701,"Agent.AFG_10 (Trojan)"
35811,"Shakblades.APUO (Trojan)"
49314,"C99Shell.F (Trojan)"
15520,"Redir.SMR_10 (Trojan)"
26157,"Dewnad.AO_2 (Worm)"
2925,"QQPass.BXBZ (Trojan)"
5254,"Poison.MON (Trojan)"
30591,"Kryptik.K_2 (Trojan)"
26539,"Agent.NXM_2 (Trojan)"
28454,"Zbot.QSGE (Trojan)"
35242,"OutBrowse.CBPO_192 (Trojan)"
2980,"Dorkbot.B_197 (Worm)"
37429,"OutBrowse.CCPO_51 (Trojan)"
13738,"MSIL.A_34 (Trojan)"
23458,"Dapato.BNDC (Trojan)"
5665,"Dofoil.T_22 (Trojan)"
5921,"Injector.BHGH (Trojan)"
15104,"Malformed.swf.MP.81 (Exploit)"
28729,"SoftPulse.AHPO_2 (Trojan)"
34422,"LoadMoney.NC_40 (Adware)"
13742,"Banker.ABDL_2 (Trojan)"
25758,"Malformed.sis.BP.14 (Exploit)"
25935,"Malformed.sis.BP.61 (Exploit)"
28504,"MalAgent.H_2652 (Trojan)"
24741,"Spnr.A_43 (Trojan)"
36451,"IFrame.OZ (Trojan)"
1614,"Wauchos.A_58 (Trojan)"
5005,"AutoRun.MUM (Worm)"
12841,"Multibar.GKPO (Trojan)"
33367,"Malformed.html.TL.142 (Exploit)"
35309,"InstalleRex.A_15 (Trojan)"
835,"Verti.JPOT_4 (Trojan)"
12279,"ZAccess.AVNE (Trojan)"
13561,"Zemot.A_26 (Trojan)"
32817,"Neurevt.A_45 (Trojan)"
5202,"Dorkbot.A_84 (Worm)"
10292,"Necurs.VCC (Trojan)"
15605,"Tepfer.IAJF (Trojan)"
17502,"Surveyer.BW (Trojan)"
18336,"Malformed.pdf.MP.54 (Exploit)"
31444,"Wauchos.AD_5 (Trojan)"
36174,"Malformed.html.OT.25 (Exploit)"
36442,"Malformed.rtf.BP.4 (Exploit)"
13811,"Injector.APQF (Trojan)"
18183,"Kryptik.D_15 (Trojan)"
38162,"Bredolab.UD#email (Trojan)"
40073,"Malformed.rec.CR.1 (Exploit)"
1448,"FileTour.PS (Adware)"
33295,"Fareit.E_2 (Trojan)"
7023,"PUP.A_2 (Adware)"
33617,"XPACK.A_887 (Trojan)"
3919,"XPACK.A_264 (Trojan)"
4812,"Suspicious#polycryptpe (Worm)"
14235,"Downloader.A_222 (Trojan)"
15451,"Malformed.jpg.OT.1 (Exploit)"
3708,"Gepys.AA_4 (Trojan)"
15077,"MacOSX.Imuler.C (Trojan)"
28943,"Azbreg.EFP (Trojan)"
1561,"Pushdo.PVY (Trojan)"
26638,"Malformed.xls.OT.3 (Exploit)"
10258,"VBInject_65 (Virus)"
7121,"Burayati.A (Trojan)"
28358,"Kryptik.DKXV (Trojan)"
8632,"Shopper.A_2 (Adware)"
12665,"MalAgent.H_1652 (Trojan)"
16153,"SearchProtect.BB (Adware)"
26996,"Kryptik.BKJA (Trojan)"
6945,"SoftPulse.XPOT_47 (Trojan)"
23332,"Zbot_171 (Trojan)"
26299,"IframeRef.V_2 (Exploit)"
29116,"BlacoleRef.CP (Trojan)"
33213,"Upatre.CY (Trojan)"
20243,"Malformed.swf.TL.22 (Exploit)"
24714,"Energy.E_2 (Worm)"
33710,"Malformed.html.TL.054 (Exploit)"
4873,"MalAgent.I_119 (Trojan)"
24579,"Amonetize.A_25 (Adware)"
23608,"Malformed.tar.BP.1 (Exploit)"
33604,"Injector.ALRM (Trojan)"
27714,"Cosne.BQR (Trojan)"
1601,"Emotet.A_11 (Trojan)"
28452,"Malformed.html.TL.206 (Exploit)"
35471,"ProxyChanger.HF (Trojan)"
5522,"Qadars.A_2 (Trojan)"
10573,"Ruftar.AUSP (Trojan)"
13231,"Reveton.U_6 (Trojan)"
12295,"Kuluoz.PES (Trojan)"
13836,"BrainInst.I (Adware)"
32429,"OnLineGames.QUO_2 (Trojan)"
3517,"MsiDrop.A (Trojan)"
5676,"Jenxcus.N (Worm)"
34037,"Malformed.css.TL.1 (Exploit)"
16357,"POSeidon_2 (Trojan)"
28355,"Multiplug.A_249 (Adware)"
5292,"InstallMonstr.FL (Trojan)"
18930,"MalAgent.G_2426 (Trojan)"
1247,"Injector.PT_3 (Trojan)"
15915,"Injector.ADQO (Trojan)"
18867,"Zbot.A_390 (Trojan)"
29645,"AdGazelle.A_62 (Adware)"
29769,"ProxyChanger.LV_2 (Trojan)"
33199,"Morstar.A_46 (Adware)"
25024,"FileTour.A_28 (Adware)"
30647,"InstallCore.A_30 (Adware)"
31810,"MultiPlug.ED_53 (Adware)"
33735,"Dloadr.DNE (Trojan)"
9207,"Vawtrak.F_7 (Trojan)"
19990,"Kryptik.CPSY (Trojan)"
23387,"XPACK.A_145 (Trojan)"
18268,"Lamer.K (Virus)"
27131,"Evotob.C_3 (Trojan)"
11265,"Injector.BEML (Trojan)"
24215,"FileTour.AIJ (Adware)"
18958,"MalAgent.G_2428 (Trojan)"
19784,"Malformed.pdf.OT.14 (Exploit)"
23946,"Kryptik.CBHQ (Trojan)"
33282,"Hesperbot.A_3 (Trojan)"
27650,"Nrgbot.ACF (Trojan)"
30732,"Zortob.B_77 (Trojan)"
35112,"Malformed.swf.MP.67 (Exploit)"
22282,"Andromeda.AFC (Trojan)"
11075,"Cutwail.CQX (Trojan)"
15148,"SwiftBrowse.AM (Adware)"
10924,"Cutwail.CRG (Trojan)"
29427,"MalAgent.DE_12 (Trojan)"
35339,"Malformed.pct.TL.9 (Exploit)"
3070,"Gamarue.A_36 (Worm)"
12170,"Zurgop.AZ_5 (Trojan)"
12293,"Gimemo.AXJY (Trojan)"
37722,"ATRAPS.A_172 (Trojan)"
11210,"Autoit.A_101 (Trojan)"
17987,"Qvod.KXW (Trojan)"
19933,"BrowserFox.A_18 (Adware)"
32733,"Pushdo.RBE (Trojan)"
34633,"Downloader.JPSW (Trojan)"
10115,"PUP.FJM_2 (Trojan)"
32606,"Upatre.A_64 (Trojan)"
6109,"Small.NJO (Trojan)"
6122,"Sharik.SXO (Trojan)"
11329,"Agent.NQKF (Trojan)"
35383,"Randon.N (Worm)"
5865,"Zbot.RQFO (Trojan)"
30419,"Malformed.mov.TL.14 (Exploit)"
19889,"Jorik.D (Trojan)"
24873,"Malformed.doc.TL.26 (Exploit)"
17441,"MalAgent.H_1697 (Trojan)"
2808,"DownloadGuide.DPOT_2 (Trojan)"
20448,"Kryptik.AXNO_3 (Trojan)"
35233,"CNBTech.F_7 (Adware)"
37808,"Malformed.bmp.TL.1 (Exploit)"
12287,"Injector.GYSG (Trojan)"
48553,"Stuxnet.A_3 (Trojan)"
32051,"Banload.TOW (Trojan)"
35010,"SoftPulse.H_8 (Trojan)"
35473,"Malformed.class.TL.21 (Exploit)"
17334,"Malformed.html.MP.48 (Exploit)"
19501,"FreeBSD.Scalper.D (Worm)"
12105,"Ruskill.PQD (Trojan)"
16981,"Upatre.K (Trojan)"
18589,"Patched.A_74 (Trojan)"
28395,"MSIL.NJ_2 (Trojan)"
515,"Banload.RWV (Trojan)"
30450,"Malformed.html.MT.2 (Exploit)"
2813,"GameVance.A_4 (Adware)"
12473,"Sytro.A_53 (Virus)"
13611,"Virut.EPO_4 (Virus)"
25145,"Neop.A_3 (Trojan)"
38515,"Magania.BSMX (Trojan)"
40765,"Suspicious#fakeav_3 (Trojan)"
13011,"DarkKomet_4 (Trojan)"
18955,"Rotbrow.A_5 (Trojan)"
26103,"Malformed.sis.BP.93 (Exploit)"
29792,"Clicker.MSIL (Trojan)"
5485,"Suspicious#expressor.2 (Worm)"
8942,"Downloader.A_205 (Trojan)"
31602,"Solimba_4 (Trojan)"
9343,"Dynamer.A_64 (Trojan)"
24268,"Banker.M_14 (Worm)"
17236,"AutoRun.EXZM (Worm)"
22682,"Zbot.AAU_61 (Trojan)"
35073,"Cridex.YIF (Worm)"
15734,"Upatre.F_3 (Trojan)"
30227,"OnLineGames.KCMW (Trojan)"
35816,"Ruskill.PYD (Trojan)"
24111,"Hamweq_2 (Worm)"
23614,"Cutwail.A_27 (Trojan)"
26440,"CeeInject.A_82 (Trojan)"
26538,"Dropper.A_896 (Trojan)"
32653,"Zbot.QGWA (Trojan)"
43915,"Iframe.C_3 (Trojan)"
2443,"Blocker.BCKD (Trojan)"
15183,"DealPly.CBW (Trojan)"
34537,"Exploit.SWF_3 (Exploit)"
1866,"Neeris.B_6 (Worm)"
5994,"Zbot_136 (Trojan)"
7245,"OnLineGames.NSU_17 (Trojan)"
12149,"ChePro.AVG (Trojan)"
20813,"LoadMoney.ABD (Adware)"
30104,"Malformed.xls.TL.30 (Exploit)"
5440,"Wajam.LPOT_3 (Trojan)"
24552,"LoadMoney.ADX (Adware)"
29145,"Malformed.mp4.MP.1 (Exploit)"
31915,"Cakl.NAF (Trojan)"
9253,"Upatre.AA_6 (Trojan)"
10979,"ZAccess.AXFA (Trojan)"
23857,"Banload.A_26 (Trojan)"
586,"Kuluoz.PHP (Trojan)"
1569,"MalAgent.G_2292 (Trojan)"
8960,"IFrame.JK (Trojan)"
9821,"Dynamer.A_69 (Trojan)"
5499,"Stantinko.A (Trojan)"
14215,"AdGazelle.A_20 (Adware)"
29677,"Banker.XRJ_10 (Trojan)"
6041,"Necurs.B_13 (Trojan)"
2798,"Zbot.RKIE (Trojan)"
9248,"Delphi.A_10 (Trojan)"
16650,"Upatre.BHE (Trojan)"
21003,"Iminent.A_24 (Adware)"
32432,"Upatre.A_9 (Trojan)"
14688,"Neeris.B_3 (Worm)"
15129,"Malformed.pdf.MP.97 (Exploit)"
20467,"Dropper.A_250 (Trojan)"
32955,"Inject.GKVZ (Trojan)"
3487,"Ursnif.A_41 (Trojan)"
12273,"Dorifel.ZEI (Trojan)"
26096,"OutBrowse.BO_3 (Trojan)"
27936,"Kryptik.ING_3 (Trojan)"
427,"ZAccess.BPNB (Trojan)"
3777,"Banload.SEE_3 (Trojan)"
8361,"MalAgent.C_268 (Trojan)"
27200,"Injector.A_143 (Trojan)"
30114,"MFPA.AWD (Trojan)"
35368,"Zegost.BZ_6 (Trojan)"
5961,"ConvertAd.A_3 (Adware)"
20864,"Starter.NC (Trojan)"
28456,"Rebhip.A_73 (Trojan)"
35433,"Malformed.html.TL.241 (Exploit)"
37638,"Certificate.A_276 (Adware)"
17882,"ICLoader.A_108 (Adware)"
13291,"MalAgent.F_103 (Trojan)"
36036,"AutoRun.ALA (Virus)"
11675,"MultiPlug.HW_4 (Adware)"
35722,"MultiPlug.MS_16 (Adware)"
12755,"XPACK.A_406 (Trojan)"
11114,"Sfuzuan.F (Trojan)"
2053,"Niojec (Worm)"
2855,"Qadars.AB_7 (Trojan)"
18741,"Symmi.JL (Trojan)"
25705,"Upatre.DB (Trojan)"
35852,"Malformed.html.MP.30 (Exploit)"
35466,"OutBrowse.CBPO_240 (Trojan)"
30944,"Downloader.R_2 (Trojan)"
27534,"BrowseFox.AIPO (Trojan)"
28301,"OutBrowse.D_11 (Adware)"
402,"MalAgent.G_2126 (Trojan)"
9566,"Lethic.B_43 (Trojan)"
26156,"Dorkbot_5 (Trojan)"
3061,"Sirefef.FU_20 (Trojan)"
18716,"Bladabindi.A_29 (Trojan)"
34564,"Malformed.html.TL.224 (Exploit)"
35407,"Rbot.15 (Trojan)"
12120,"PornoAsset.BRAF (Trojan)"
17036,"Injector.A_16 (Trojan)"
33129,"Injector.JIVJ (Trojan)"
22666,"MalAgent.H_2056 (Trojan)"
1325,"Olmarik.AYW (Trojan)"
22769,"MalAgent.H_2064 (Trojan)"
28015,"Malformed.swf.MP.141 (Exploit)"
6943,"Taterf_13 (Worm)"
16652,"Injector.ADIY (Trojan)"
9558,"Vespula.AY_9 (Trojan)"
34082,"DomaIQ.EPA (Adware)"
16439,"Zhelatin.LEW (Trojan)"
27944,"Malformed.swf.MP.136 (Exploit)"
614,"ZBot.AKW (Trojan)"
3847,"Wauchos.I_38 (Trojan)"
22209,"Shiotob.B_7 (Trojan)"
3644,"SdBot.BTI (Trojan)"
6151,"Kryptik.CWBM (Trojan)"
23945,"Refroso.DLR (Trojan)"
29269,"Dalexis.A_6 (Trojan)"
27282,"Malformed.html.TL.164 (Exploit)"
35335,"Malformed.xml.BP.2 (Exploit)"
6638,"Poison.DYVJ_3 (Trojan)"
14510,"Injector.AMLU (Trojan)"
29463,"FlyStudio.GZ (Worm)"
26637,"Malformed.xls.TL.87 (Exploit)"
30112,"Malformed.pct.TL.6 (Exploit)"
35749,"Wauchos.AF_29 (Trojan)"
20161,"Moseran.BMC_9 (Trojan)"
21673,"Malformed.pdf.BP.49 (Exploit)"
32253,"Iframe.BMJ (Trojan)"
10425,"Inject.NDXZ (Trojan)"
15606,"Malformed.html.MP.98 (Exploit)"
46865,"Dropper.GEN_1146 (Trojan)"
36182,"Dropper.Delf-71 (Trojan)"
3289,"VBAgent.A_2 (Trojan)"
13118,"Banload.SML (Trojan)"
32395,"Ursnif.A_5 (Trojan)"
34155,"Malformed.swf.MP.113 (Exploit)"
11813,"Zbot.EP_12 (Trojan)"
16069,"Delf.CDZC (Trojan)"
26739,"Arcdoor.AG (Worm)"
32825,"Wigon.PI_16 (Trojan)"
11874,"Zbot.JCOL (Trojan)"
30139,"Malformed.pdf.CV.1 (Exploit)"
1228,"Inject.NILS (Trojan)"
5822,"Autoit.NN (Trojan)"
19372,"Dorkbot.B_190 (Worm)"
20364,"Injector.A_96 (Trojan)"
34445,"OutBrowse.G_3 (Adware)"
23628,"Zbot.SHZU (Trojan)"
1433,"Banload.GPA_5 (Trojan)"
37015,"Malformed.ssa.CR.2 (Exploit)"
3088,"MalAgent.G_2569 (Trojan)"
25595,"Graftor_109 (Trojan)"
8505,"Troj.SPNR_245 (Trojan)"
18787,"Zbot.A_386 (Trojan)"
36531,"EpicScale.A (Adware)"
16561,"Conduit.A_9 (Adware)"
17194,"AutoRun.EYJL (Worm)"
20270,"Pincav.BLZG_2 (Trojan)"
23140,"Jintor.JM (Trojan)"
27965,"LoadMoney.A_58 (Adware)"
1633,"MalAgent.G_2304 (Trojan)"
11887,"ZvuZona.A_11 (Trojan)"
24167,"Ponmocup.GX (Trojan)"
24901,"DomaIQ.FS (Trojan)"
32926,"MalAgent.G_3995 (Trojan)"
18277,"Graftor_91 (Trojan)"
50270,"Malformed.otf.TL.1 (Exploit)"
19133,"Zbot.FPT (Trojan)"
32185,"OutBrowse.BTPO_24 (Trojan)"
18423,"DownloadAssistant.A_20 (Adware)"
1907,"Dapato.DKCX (Trojan)"
21797,"Fareit.A_136 (Trojan)"
14319,"Conficker.B_4 (Worm)"
3940,"Sytro.A_21 (Virus)"
30369,"Malformed.html.TL.076 (Exploit)"
31438,"Kuluoz.D_11 (Trojan)"
4999,"BrowseFox.A_15 (Adware)"
10617,"IFrame_5 (Trojan)"
28080,"SwiftBrowse.SM (Adware)"
18221,"Jorik.TSMU (Trojan)"
23865,"Crowti.A_47 (Trojan)"
36315,"Rbot.CNP (Trojan)"
12333,"Tepfer.DYSA (Trojan)"
29777,"Agent.CRPT_48 (Trojan)"
29799,"Zbot.QPHC (Trojan)"
28696,"Zbot.A_454 (Trojan)"
34101,"Buzus.IVVY (Trojan)"
19875,"VBInject.A_68 (Trojan)"
26207,"Malformed.sis.BP.73 (Exploit)"
18706,"VB.NIS (Trojan)"
19318,"Solimba.AH_87 (Trojan)"
20573,"AdGazelle.JPOT (Trojan)"
33187,"Sohanad.BH (Worm)"
23753,"Malformed.eot.MT.1 (Exploit)"
25023,"LoadMoney.RM_12 (Adware)"
36499,"Malformed.bmp.BP.5 (Exploit)"
6040,"ProductKey.I_2 (Trojan)"
17221,"Malformed.swf.TL.26 (Exploit)"
33483,"Injector.ALYL (Trojan)"
2964,"Kryptik.BANA (Trojan)"
17296,"VBKrypt.PVDK (Trojan)"
20994,"GameVance.A_7 (Trojan)"
21401,"Zbot_140 (Trojan)"
35377,"SubSeven_2 (Trojan)"
33262,"CVE.A_3 (Exploit)"
5423,"Stuxnet (Exploit)"
29717,"Banload.AB_2 (Trojan)"
33548,"LockScreen.AQT_4 (Trojan)"
6078,"Tepfer.TMZZ (Trojan)"
19462,"Malformed.html.BP.14 (Exploit)"
20284,"Inject.A_28 (Trojan)"
36247,"Autoit_13 (Worm)"
18814,"Ursnif.A_26 (Trojan)"
23689,"FakeAV.GX_6 (Trojan)"
30704,"Bublik.RZW (Trojan)"
3943,"MalAgent.G_2710 (Trojan)"
13015,"LockScreen.AQT_2 (Trojan)"
20931,"OnLineGames.QTI (Trojan)"
17165,"Foruco.KXS (Trojan)"
23104,"Downloader.A_243 (Trojan)"
23894,"Upatre.A_37 (Trojan)"
14655,"Zbot.AAU_103 (Trojan)"
25478,"Sirefef.FY_29 (Trojan)"
11393,"Zbot.AAU_77 (Trojan)"
36112,"AutoRun.WK (Worm)"
14942,"Remtasu.Z_7 (Trojan)"
29073,"Zbot.A_464 (Trojan)"
31659,"MalAgent.H_1209 (Trojan)"
28242,"SoftPulse.S_15 (Trojan)"
3317,"XPACK.A_255 (Trojan)"
14180,"Sytro.A_133 (Virus)"
19309,"Solimba.AH_85 (Trojan)"
22952,"Bflient.Y_9 (Worm)"
12467,"MalAgent.G_3526 (Trojan)"
17982,"Runnerxd1.CHM (Trojan)"
29900,"XPACK.A_722 (Trojan)"
38363,"Stration.YY (Worm)"
11395,"DealPly.AMPO_2 (Trojan)"
37658,"Multiplug.A_309 (Adware)"
11770,"Sirefef.EV_51 (Trojan)"
16070,"Malformed.swf.MP.71 (Exploit)"
36809,"MultiPlug.MS_23 (Adware)"
1050,"Sohanad.PW (Worm)"
15040,"Malformed.sc.OT.28 (Exploit)"
4214,"IRCBot.BM (Trojan)"
19576,"Andromeda.CL (Trojan)"
27409,"MalAgent.G_158 (Trojan)"
34261,"Kazy.KN_6 (Trojan)"
8270,"Reveton.A_31 (Trojan)"
36309,"Malformed.html.OT.42 (Exploit)"
15300,"VB.BSA (Trojan)"
42445,"Dracur (Virus)"
12923,"FakeRecycled.C (Trojan)"
23909,"Injector.BOPO (Trojan)"
1262,"Emotet.AA_2 (Trojan)"
18250,"SoftPulse.A_59 (Adware)"
24884,"Malformed.rtf.MP.4 (Exploit)"
36800,"MultiPlug.MS_22 (Adware)"
34698,"Wirenet.B_2 (Trojan)"
10311,"Gimemo.BSEY (Trojan)"
27424,"Dropper.A_924 (Trojan)"
286,"Addrop.A (Trojan)"
19364,"Injector.AGVX (Trojan)"
20553,"Dropper.A_252 (Trojan)"
28265,"SBWatchman.A_2 (Adware)"
14470,"Sirefef.EZ (Trojan)"
22747,"Tescrypt.A_5 (Trojan)"
10376,"Inject.MWVZ (Trojan)"
18440,"MalAgent.I_310 (Trojan)"
24849,"LoadMoney.AEF (Adware)"
13747,"Vawtrak.AB (Trojan)"
26663,"Fareit.A_272 (Trojan)"
29111,"BrowseFox.A_115 (Adware)"
39889,"Scar.DMOF (Trojan)"
5205,"Banker.ACN_3 (Trojan)"
20945,"Zortob.B_89 (Trojan)"
27003,"MalAgent.H_2454 (Trojan)"
37241,"Multiplug.A_291 (Adware)"
1548,"MalAgent.G_2289 (Trojan)"
3013,"Wauchos.X_31 (Trojan)"
9931,"Vawtrak.F_10 (Trojan)"
12100,"Carberp.VPW (Trojan)"
17603,"Kryptik.DG_3 (Trojan)"
33239,"Tepfer.SEPT (Trojan)"
5808,"Crowti.A_12 (Trojan)"
38384,"Assist.AFT (Trojan)"
39485,"Malformed.gif.BP.1 (Exploit)"
23725,"Dyzap.F_3 (Trojan)"
5547,"Spnr.CHB (Trojan)"
14534,"DownloadGuide.GPOT (Trojan)"
19144,"Straftoz.A_3 (Trojan)"
19855,"Nautical (Worm)"
33208,"Phorpiex.A_26 (Worm)"
35380,"Anticmos (Virus)"
38213,"AutoRun.SKR (Worm)"
12519,"Agent.NHF (Trojan)"
30503,"Malformed.hlp.TL.4 (Exploit)"
32674,"Lybsus (Trojan)"
33490,"Sirefef.FY_62 (Trojan)"
1529,"Kryptik.AXMD (Trojan)"
27422,"MalAgent.G_3747 (Trojan)"
20262,"Zusy.B_36 (Trojan)"
21616,"Sytro.A_292 (Virus)"
30108,"Malformed.pct.TL.10 (Exploit)"
33901,"Wauchos.Q_41 (Trojan)"
36718,"AutoRun.AAK (Worm)"
8121,"Zbot.A_508 (Trojan)"
8231,"Dynamer.A_135 (Trojan)"
12708,"Vtflooder.A_4 (Trojan)"
34531,"Injector.CC_6 (Trojan)"
8416,"Blocker.DXCW (Trojan)"
9321,"Gamarue.I_46 (Worm)"
16613,"Gupboot.B_2 (Trojan)"
32396,"DelfInject.A_27 (Trojan)"
7688,"Recslurp.B_7 (Trojan)"
10743,"Kuluoz.AKK_3 (Trojan)"
28892,"PullUpdate.P_10 (Adware)"
5204,"Zbot_90 (Trojan)"
9198,"Banload.TZM (Trojan)"
7164,"Zbot.EP_9 (Trojan)"
14478,"Gimemo.BDAT (Trojan)"
18152,"Ursnif.A (Trojan)"
29395,"Downloader.V_4 (Trojan)"
6962,"LoadMoney.RM_26 (Adware)"
12147,"Carberp.VRN (Trojan)"
22140,"Agent.QFC (Trojan)"
33993,"Malformed.aiff.TL.1 (Exploit)"
37832,"Upatre.SMJ_3 (Trojan)"
27926,"Wauchos.X_3 (Trojan)"
16597,"MultiPlug.CN_55 (Adware)"
19115,"DameWare.D (Exploit)"
20440,"Ogimant.A_100 (Trojan)"
26102,"Malformed.pdf.TL.34 (Exploit)"
36858,"Malformed.one.MP.1 (Exploit)"
7414,"Malagent.H_1524 (Trojan)"
26191,"Malformed.sis.BP.68 (Exploit)"
5628,"Kuluoz.WSBM (Trojan)"
30606,"Malformed.html.TL.071 (Exploit)"
37307,"OutBrowse.CBPO_360 (Trojan)"
16334,"Malformed.pdf.MP.45 (Exploit)"
21419,"XPACK.A_564 (Trojan)"
26241,"FKM.A_11 (Trojan)"
35443,"OutBrowse.CBPO_231 (Trojan)"
37534,"Zbot.NPY (Trojan)"
5985,"Vawtrak.F_27 (Trojan)"
6809,"Simda.A_56 (Trojan)"
25787,"Montp.ACB (Trojan)"
26269,"FileTour.A_35 (Adware)"
27513,"Zbot.QQOQ (Trojan)"
27710,"Downloader.A_261 (Adware)"
34039,"Malformed.html.TL.007 (Exploit)"
37650,"Buzus_6 (Trojan)"
5626,"Zbot.A_175 (Trojan)"
37084,"OnLineGames.NNU_2 (Trojan)"
6192,"XPACK.A_110 (Trojan)"
26837,"Fareit.A_277 (Trojan)"
20563,"MultiPlug.A_186 (Adware)"
21594,"Downloader.JPZX (Trojan)"
37343,"Autorun.JDD (Worm)"
5093,"Dofoil.R_6 (Trojan)"
13771,"Upatre.L (Trojan)"
22387,"Krap.A_7 (Trojan)"
29830,"AutoIt.X_2 (Virus)"
20599,"Ripinip.BN (Trojan)"
26891,"Fareit.A_278 (Trojan)"
27825,"Malformed.swf.TL.9 (Exploit)"
3676,"Desini.A (Trojan)"
26769,"Kryptik.BPCZ_2 (Trojan)"
37622,"Mytob_8 (Worm)"
37548,"FAXR.AWQ (Trojan)"
4064,"IBryte.JH (Adware)"
25971,"Malformed.swf.MP.37 (Exploit)"
28932,"Spnr.A_45 (Trojan)"
17705,"Dedipros.A (Trojan)"
22764,"Tinba.F (Trojan)"
35418,"MultiPlug.MS_6 (Adware)"
24392,"Kryptik.AHOM (Trojan)"
47649,"Delf.OAJ_2 (Trojan)"
11785,"Injector.AIAO (Trojan)"
28214,"BrowseFox.A_89 (Adware)"
33466,"Inject.GXOL (Trojan)"
14624,"Redyms.AD_4 (Trojan)"
16187,"Linkey.KEQ (Trojan)"
26771,"Zbot.A_576 (Trojan)"
34466,"Eldorado.QSW (Trojan)"
37398,"Malformed.zip.CR.1 (Exploit)"
50311,"Banker.VDK_7 (Trojan)"
23439,"Agent.NUS_3 (Trojan)"
32720,"Androm.BJCQ (Trojan)"
5827,"Agent.QMF_2 (Trojan)"
35214,"Barys.B_71 (Trojan)"
18215,"AdPlugin.A_27 (Adware)"
18628,"Malformed.xls.TL.07 (Exploit)"
20917,"Urelas.A_8 (Trojan)"
25142,"Zegost.B_10 (Trojan)"
38382,"Palevo.B (Worm)"
11521,"Llac.GRVN (Trojan)"
26141,"Boaxxe.BR_2 (Trojan)"
21806,"Zbot.A_553 (Trojan)"
5811,"Agent.RA_8 (Trojan)"
33786,"Inject.GUJP (Trojan)"
27740,"Solimba.A_37 (Trojan)"
37479,"Rbot.ADZN (Trojan)"
35020,"Blocker.JAO (Trojan)"
25770,"Malformed.sis.BP.17 (Exploit)"
36645,"Agent.DNN (Trojan)"
24288,"Injector.TZW (Trojan)"
29257,"TzeeBot.S (Trojan)"
574,"Palevo.IKO (Worm)"
8330,"Zbot.A_518 (Trojan)"
21145,"Adload.AM_16 (Trojan)"
13837,"Sytro.A_98 (Virus)"
3380,"MalAgent.B_246 (Trojan)"
21190,"Bundpil.D_2 (Worm)"
36085,"Malformed.fli.TL.1 (Exploit)"
30556,"Malformed.hlp.TL.2 (Exploit)"
35548,"Solimba.ALPO_11 (Trojan)"
25462,"AutoRun.AMGF (Worm)"
14266,"Banload.TPL (Trojan)"
21545,"Script.1002 (Trojan)"
36066,"Malformed.pls.CR.2 (Exploit)"
15598,"Agent.FXP (Trojan)"
15079,"Malformed.html.MP.80 (Exploit)"
26879,"Mimail.C_2 (Worm)"
4417,"MalAgent.G_2858 (Trojan)"
6338,"Zbot.EP_8 (Trojan)"
19190,"IFrame.BZW (Trojan)"
32229,"Malformed.ppt.CV.1 (Exploit)"
36938,"Multibar.EAPO_4 (Trojan)"
4557,"IRC.Zapchast_2 (Worm)"
15125,"Malformed.swf.MP.90 (Exploit)"
36193,"MalAgent.H_2803 (Trojan)"
37275,"OutBrowse.CBPO_355 (Trojan)"
30119,"Dorkbot.B_240 (Worm)"
