tld,wildcard_tld
bas.it,*.bas.it
basilicata.it,*.basilicata.it
cal.it,*.cal.it
calabria.it,*.calabria.it
cam.it,*.cam.it
campania.it,*.campania.it
emilia-romagna.it,*.emilia-romagna.it
emiliaromagna.it,*.emiliaromagna.it
emr.it,*.emr.it
friuli-v-giulia.it,*.friuli-v-giulia.it
friuli-ve-giulia.it,*.friuli-ve-giulia.it
friuli-vegiulia.it,*.friuli-vegiulia.it
friuli-venezia-giulia.it,*.friuli-venezia-giulia.it
friuli-veneziagiulia.it,*.friuli-veneziagiulia.it
friuli-vgiulia.it,*.friuli-vgiulia.it
friuliv-giulia.it,*.friuliv-giulia.it
friulive-giulia.it,*.friulive-giulia.it
friulivegiulia.it,*.friulivegiulia.it
friulivenezia-giulia.it,*.friulivenezia-giulia.it
friuliveneziagiulia.it,*.friuliveneziagiulia.it
friulivgiulia.it,*.friulivgiulia.it
fvg.it,*.fvg.it
laz.it,*.laz.it
lazio.it,*.lazio.it
lig.it,*.lig.it
liguria.it,*.liguria.it
lom.it,*.lom.it
lombardia.it,*.lombardia.it
lombardy.it,*.lombardy.it
lucania.it,*.lucania.it
mar.it,*.mar.it
marche.it,*.marche.it
mol.it,*.mol.it
molise.it,*.molise.it
piedmont.it,*.piedmont.it
piemonte.it,*.piemonte.it
pmn.it,*.pmn.it
pug.it,*.pug.it
puglia.it,*.puglia.it
sar.it,*.sar.it
sardegna.it,*.sardegna.it
sardinia.it,*.sardinia.it
sic.it,*.sic.it
sicilia.it,*.sicilia.it
sicily.it,*.sicily.it
taa.it,*.taa.it
tos.it,*.tos.it
toscana.it,*.toscana.it
trentin-sud-tirol.it,*.trentin-sud-tirol.it
trentin-süd-tirol.it,*.trentin-süd-tirol.it
xn--trentin-sd-tirol-rzb.it,*.xn--trentin-sd-tirol-rzb.it
trentin-sudtirol.it,*.trentin-sudtirol.it
trentin-südtirol.it,*.trentin-südtirol.it
xn--trentin-sdtirol-7vb.it,*.xn--trentin-sdtirol-7vb.it
trentin-sued-tirol.it,*.trentin-sued-tirol.it
trentin-suedtirol.it,*.trentin-suedtirol.it
trentino.it,*.trentino.it
trentino-a-adige.it,*.trentino-a-adige.it
trentino-aadige.it,*.trentino-aadige.it
trentino-alto-adige.it,*.trentino-alto-adige.it
trentino-altoadige.it,*.trentino-altoadige.it
trentino-s-tirol.it,*.trentino-s-tirol.it
trentino-stirol.it,*.trentino-stirol.it
trentino-sud-tirol.it,*.trentino-sud-tirol.it
trentino-süd-tirol.it,*.trentino-süd-tirol.it
xn--trentino-sd-tirol-c3b.it,*.xn--trentino-sd-tirol-c3b.it
trentino-sudtirol.it,*.trentino-sudtirol.it
trentino-südtirol.it,*.trentino-südtirol.it
xn--trentino-sdtirol-szb.it,*.xn--trentino-sdtirol-szb.it
trentino-sued-tirol.it,*.trentino-sued-tirol.it
trentino-suedtirol.it,*.trentino-suedtirol.it
trentinoa-adige.it,*.trentinoa-adige.it
trentinoaadige.it,*.trentinoaadige.it
trentinoalto-adige.it,*.trentinoalto-adige.it
trentinoaltoadige.it,*.trentinoaltoadige.it
trentinos-tirol.it,*.trentinos-tirol.it
trentinostirol.it,*.trentinostirol.it
trentinosud-tirol.it,*.trentinosud-tirol.it
trentinosüd-tirol.it,*.trentinosüd-tirol.it
xn--trentinosd-tirol-rzb.it,*.xn--trentinosd-tirol-rzb.it
trentinosudtirol.it,*.trentinosudtirol.it
trentinosüdtirol.it,*.trentinosüdtirol.it
xn--trentinosdtirol-7vb.it,*.xn--trentinosdtirol-7vb.it
trentinosued-tirol.it,*.trentinosued-tirol.it
trentinosuedtirol.it,*.trentinosuedtirol.it
trentinsud-tirol.it,*.trentinsud-tirol.it
trentinsüd-tirol.it,*.trentinsüd-tirol.it
xn--trentinsd-tirol-6vb.it,*.xn--trentinsd-tirol-6vb.it
trentinsudtirol.it,*.trentinsudtirol.it
trentinsüdtirol.it,*.trentinsüdtirol.it
xn--trentinsdtirol-nsb.it,*.xn--trentinsdtirol-nsb.it
trentinsued-tirol.it,*.trentinsued-tirol.it
trentinsuedtirol.it,*.trentinsuedtirol.it
tuscany.it,*.tuscany.it
umb.it,*.umb.it
umbria.it,*.umbria.it
val-d-aosta.it,*.val-d-aosta.it
val-daosta.it,*.val-daosta.it
vald-aosta.it,*.vald-aosta.it
valdaosta.it,*.valdaosta.it
valle-aosta.it,*.valle-aosta.it
valle-d-aosta.it,*.valle-d-aosta.it
valle-daosta.it,*.valle-daosta.it
valleaosta.it,*.valleaosta.it
valled-aosta.it,*.valled-aosta.it
valledaosta.it,*.valledaosta.it
vallee-aoste.it,*.vallee-aoste.it
vallée-aoste.it,*.vallée-aoste.it
xn--valle-aoste-ebb.it,*.xn--valle-aoste-ebb.it
vallee-d-aoste.it,*.vallee-d-aoste.it
vallée-d-aoste.it,*.vallée-d-aoste.it
xn--valle-d-aoste-ehb.it,*.xn--valle-d-aoste-ehb.it
valleeaoste.it,*.valleeaoste.it
valléeaoste.it,*.valléeaoste.it
xn--valleaoste-e7a.it,*.xn--valleaoste-e7a.it
valleedaoste.it,*.valleedaoste.it
valléedaoste.it,*.valléedaoste.it
xn--valledaoste-ebb.it,*.xn--valledaoste-ebb.it
vao.it,*.vao.it
vda.it,*.vda.it
ven.it,*.ven.it
veneto.it,*.veneto.it
ag.it,*.ag.it
agrigento.it,*.agrigento.it
al.it,*.al.it
alessandria.it,*.alessandria.it
alto-adige.it,*.alto-adige.it
altoadige.it,*.altoadige.it
an.it,*.an.it
ancona.it,*.ancona.it
andria-barletta-trani.it,*.andria-barletta-trani.it
andria-trani-barletta.it,*.andria-trani-barletta.it
andriabarlettatrani.it,*.andriabarlettatrani.it
andriatranibarletta.it,*.andriatranibarletta.it
ao.it,*.ao.it
aosta.it,*.aosta.it
aoste.it,*.aoste.it
ap.it,*.ap.it
aq.it,*.aq.it
aquila.it,*.aquila.it
ar.it,*.ar.it
arezzo.it,*.arezzo.it
ascoli-piceno.it,*.ascoli-piceno.it
ascolipiceno.it,*.ascolipiceno.it
asti.it,*.asti.it
at.it,*.at.it
av.it,*.av.it
avellino.it,*.avellino.it
ba.it,*.ba.it
balsan.it,*.balsan.it
balsan-sudtirol.it,*.balsan-sudtirol.it
balsan-südtirol.it,*.balsan-südtirol.it
xn--balsan-sdtirol-nsb.it,*.xn--balsan-sdtirol-nsb.it
balsan-suedtirol.it,*.balsan-suedtirol.it
bari.it,*.bari.it
barletta-trani-andria.it,*.barletta-trani-andria.it
barlettatraniandria.it,*.barlettatraniandria.it
belluno.it,*.belluno.it
benevento.it,*.benevento.it
bergamo.it,*.bergamo.it
bg.it,*.bg.it
bi.it,*.bi.it
biella.it,*.biella.it
bl.it,*.bl.it
bn.it,*.bn.it
bo.it,*.bo.it
bologna.it,*.bologna.it
bolzano.it,*.bolzano.it
bolzano-altoadige.it,*.bolzano-altoadige.it
bozen.it,*.bozen.it
bozen-sudtirol.it,*.bozen-sudtirol.it
bozen-südtirol.it,*.bozen-südtirol.it
xn--bozen-sdtirol-2ob.it,*.xn--bozen-sdtirol-2ob.it
bozen-suedtirol.it,*.bozen-suedtirol.it
br.it,*.br.it
brescia.it,*.brescia.it
brindisi.it,*.brindisi.it
bs.it,*.bs.it
bt.it,*.bt.it
bulsan.it,*.bulsan.it
bulsan-sudtirol.it,*.bulsan-sudtirol.it
bulsan-südtirol.it,*.bulsan-südtirol.it
xn--bulsan-sdtirol-nsb.it,*.xn--bulsan-sdtirol-nsb.it
bulsan-suedtirol.it,*.bulsan-suedtirol.it
bz.it,*.bz.it
ca.it,*.ca.it
cagliari.it,*.cagliari.it
caltanissetta.it,*.caltanissetta.it
campidano-medio.it,*.campidano-medio.it
campidanomedio.it,*.campidanomedio.it
campobasso.it,*.campobasso.it
carbonia-iglesias.it,*.carbonia-iglesias.it
carboniaiglesias.it,*.carboniaiglesias.it
carrara-massa.it,*.carrara-massa.it
carraramassa.it,*.carraramassa.it
caserta.it,*.caserta.it
catania.it,*.catania.it
catanzaro.it,*.catanzaro.it
cb.it,*.cb.it
ce.it,*.ce.it
cesena-forli.it,*.cesena-forli.it
cesena-forlì.it,*.cesena-forlì.it
xn--cesena-forl-mcb.it,*.xn--cesena-forl-mcb.it
cesenaforli.it,*.cesenaforli.it
cesenaforlì.it,*.cesenaforlì.it
xn--cesenaforl-i8a.it,*.xn--cesenaforl-i8a.it
ch.it,*.ch.it
chieti.it,*.chieti.it
ci.it,*.ci.it
cl.it,*.cl.it
cn.it,*.cn.it
co.it,*.co.it
como.it,*.como.it
cosenza.it,*.cosenza.it
cr.it,*.cr.it
cremona.it,*.cremona.it
crotone.it,*.crotone.it
cs.it,*.cs.it
ct.it,*.ct.it
cuneo.it,*.cuneo.it
cz.it,*.cz.it
dell-ogliastra.it,*.dell-ogliastra.it
dellogliastra.it,*.dellogliastra.it
en.it,*.en.it
enna.it,*.enna.it
fc.it,*.fc.it
fe.it,*.fe.it
fermo.it,*.fermo.it
ferrara.it,*.ferrara.it
fg.it,*.fg.it
fi.it,*.fi.it
firenze.it,*.firenze.it
florence.it,*.florence.it
fm.it,*.fm.it
foggia.it,*.foggia.it
forli-cesena.it,*.forli-cesena.it
forlì-cesena.it,*.forlì-cesena.it
xn--forl-cesena-fcb.it,*.xn--forl-cesena-fcb.it
forlicesena.it,*.forlicesena.it
forlìcesena.it,*.forlìcesena.it
xn--forlcesena-c8a.it,*.xn--forlcesena-c8a.it
fr.it,*.fr.it
frosinone.it,*.frosinone.it
ge.it,*.ge.it
genoa.it,*.genoa.it
genova.it,*.genova.it
go.it,*.go.it
gorizia.it,*.gorizia.it
gr.it,*.gr.it
grosseto.it,*.grosseto.it
iglesias-carbonia.it,*.iglesias-carbonia.it
iglesiascarbonia.it,*.iglesiascarbonia.it
im.it,*.im.it
imperia.it,*.imperia.it
is.it,*.is.it
isernia.it,*.isernia.it
kr.it,*.kr.it
la-spezia.it,*.la-spezia.it
laquila.it,*.laquila.it
laspezia.it,*.laspezia.it
latina.it,*.latina.it
lc.it,*.lc.it
le.it,*.le.it
lecce.it,*.lecce.it
lecco.it,*.lecco.it
li.it,*.li.it
livorno.it,*.livorno.it
lo.it,*.lo.it
lodi.it,*.lodi.it
lt.it,*.lt.it
lu.it,*.lu.it
lucca.it,*.lucca.it
macerata.it,*.macerata.it
mantova.it,*.mantova.it
massa-carrara.it,*.massa-carrara.it
massacarrara.it,*.massacarrara.it
matera.it,*.matera.it
mb.it,*.mb.it
mc.it,*.mc.it
me.it,*.me.it
medio-campidano.it,*.medio-campidano.it
mediocampidano.it,*.mediocampidano.it
messina.it,*.messina.it
mi.it,*.mi.it
milan.it,*.milan.it
milano.it,*.milano.it
mn.it,*.mn.it
mo.it,*.mo.it
modena.it,*.modena.it
monza.it,*.monza.it
monza-brianza.it,*.monza-brianza.it
monza-e-della-brianza.it,*.monza-e-della-brianza.it
monzabrianza.it,*.monzabrianza.it
monzaebrianza.it,*.monzaebrianza.it
monzaedellabrianza.it,*.monzaedellabrianza.it
ms.it,*.ms.it
mt.it,*.mt.it
na.it,*.na.it
naples.it,*.naples.it
napoli.it,*.napoli.it
no.it,*.no.it
novara.it,*.novara.it
nu.it,*.nu.it
nuoro.it,*.nuoro.it
og.it,*.og.it
ogliastra.it,*.ogliastra.it
olbia-tempio.it,*.olbia-tempio.it
olbiatempio.it,*.olbiatempio.it
or.it,*.or.it
oristano.it,*.oristano.it
ot.it,*.ot.it
pa.it,*.pa.it
padova.it,*.padova.it
padua.it,*.padua.it
palermo.it,*.palermo.it
parma.it,*.parma.it
pavia.it,*.pavia.it
pc.it,*.pc.it
pd.it,*.pd.it
pe.it,*.pe.it
perugia.it,*.perugia.it
pesaro-urbino.it,*.pesaro-urbino.it
pesarourbino.it,*.pesarourbino.it
pescara.it,*.pescara.it
pg.it,*.pg.it
pi.it,*.pi.it
piacenza.it,*.piacenza.it
pisa.it,*.pisa.it
pistoia.it,*.pistoia.it
pn.it,*.pn.it
po.it,*.po.it
pordenone.it,*.pordenone.it
potenza.it,*.potenza.it
pr.it,*.pr.it
prato.it,*.prato.it
pt.it,*.pt.it
pu.it,*.pu.it
pv.it,*.pv.it
pz.it,*.pz.it
ra.it,*.ra.it
ragusa.it,*.ragusa.it
ravenna.it,*.ravenna.it
rc.it,*.rc.it
re.it,*.re.it
reggio-calabria.it,*.reggio-calabria.it
reggio-emilia.it,*.reggio-emilia.it
reggiocalabria.it,*.reggiocalabria.it
reggioemilia.it,*.reggioemilia.it
rg.it,*.rg.it
ri.it,*.ri.it
rieti.it,*.rieti.it
rimini.it,*.rimini.it
rm.it,*.rm.it
rn.it,*.rn.it
ro.it,*.ro.it
roma.it,*.roma.it
rome.it,*.rome.it
rovigo.it,*.rovigo.it
sa.it,*.sa.it
salerno.it,*.salerno.it
sassari.it,*.sassari.it
savona.it,*.savona.it
si.it,*.si.it
siena.it,*.siena.it
siracusa.it,*.siracusa.it
so.it,*.so.it
sondrio.it,*.sondrio.it
sp.it,*.sp.it
sr.it,*.sr.it
ss.it,*.ss.it
südtirol.it,*.südtirol.it
xn--sdtirol-n2a.it,*.xn--sdtirol-n2a.it
suedtirol.it,*.suedtirol.it
sv.it,*.sv.it
ta.it,*.ta.it
taranto.it,*.taranto.it
te.it,*.te.it
tempio-olbia.it,*.tempio-olbia.it
tempioolbia.it,*.tempioolbia.it
teramo.it,*.teramo.it
terni.it,*.terni.it
tn.it,*.tn.it
to.it,*.to.it
torino.it,*.torino.it
tp.it,*.tp.it
tr.it,*.tr.it
trani-andria-barletta.it,*.trani-andria-barletta.it
trani-barletta-andria.it,*.trani-barletta-andria.it
traniandriabarletta.it,*.traniandriabarletta.it
tranibarlettaandria.it,*.tranibarlettaandria.it
trapani.it,*.trapani.it
trento.it,*.trento.it
treviso.it,*.treviso.it
trieste.it,*.trieste.it
ts.it,*.ts.it
turin.it,*.turin.it
tv.it,*.tv.it
ud.it,*.ud.it
udine.it,*.udine.it
urbino-pesaro.it,*.urbino-pesaro.it
urbinopesaro.it,*.urbinopesaro.it
va.it,*.va.it
varese.it,*.varese.it
vb.it,*.vb.it
vc.it,*.vc.it
ve.it,*.ve.it
venezia.it,*.venezia.it
venice.it,*.venice.it
verbania.it,*.verbania.it
vercelli.it,*.vercelli.it
verona.it,*.verona.it
vi.it,*.vi.it
vibo-valentia.it,*.vibo-valentia.it
vibovalentia.it,*.vibovalentia.it
vicenza.it,*.vicenza.it
viterbo.it,*.viterbo.it
vr.it,*.vr.it
vs.it,*.vs.it
vt.it,*.vt.it
vv.it,*.vv.it
co.je,*.co.je
net.je,*.net.je
org.je,*.org.je
*.jm,*.jm
agri.jo,*.agri.jo
ai.jo,*.ai.jo
com.jo,*.com.jo
edu.jo,*.edu.jo
eng.jo,*.eng.jo
fm.jo,*.fm.jo
gov.jo,*.gov.jo
mil.jo,*.mil.jo
net.jo,*.net.jo
org.jo,*.org.jo
per.jo,*.per.jo
phd.jo,*.phd.jo
sch.jo,*.sch.jo
tv.jo,*.tv.jo
ac.jp,*.ac.jp
ad.jp,*.ad.jp
co.jp,*.co.jp
ed.jp,*.ed.jp
go.jp,*.go.jp
gr.jp,*.gr.jp
lg.jp,*.lg.jp
ne.jp,*.ne.jp
or.jp,*.or.jp
aichi.jp,*.aichi.jp
akita.jp,*.akita.jp
aomori.jp,*.aomori.jp
chiba.jp,*.chiba.jp
ehime.jp,*.ehime.jp
fukui.jp,*.fukui.jp
fukuoka.jp,*.fukuoka.jp
fukushima.jp,*.fukushima.jp
gifu.jp,*.gifu.jp
gunma.jp,*.gunma.jp
hiroshima.jp,*.hiroshima.jp
hokkaido.jp,*.hokkaido.jp
hyogo.jp,*.hyogo.jp
ibaraki.jp,*.ibaraki.jp
ishikawa.jp,*.ishikawa.jp
iwate.jp,*.iwate.jp
kagawa.jp,*.kagawa.jp
kagoshima.jp,*.kagoshima.jp
kanagawa.jp,*.kanagawa.jp
kochi.jp,*.kochi.jp
kumamoto.jp,*.kumamoto.jp
kyoto.jp,*.kyoto.jp
mie.jp,*.mie.jp
miyagi.jp,*.miyagi.jp
miyazaki.jp,*.miyazaki.jp
nagano.jp,*.nagano.jp
nagasaki.jp,*.nagasaki.jp
nara.jp,*.nara.jp
niigata.jp,*.niigata.jp
oita.jp,*.oita.jp
okayama.jp,*.okayama.jp
okinawa.jp,*.okinawa.jp
osaka.jp,*.osaka.jp
saga.jp,*.saga.jp
saitama.jp,*.saitama.jp
shiga.jp,*.shiga.jp
shimane.jp,*.shimane.jp
shizuoka.jp,*.shizuoka.jp
tochigi.jp,*.tochigi.jp
tokushima.jp,*.tokushima.jp
tokyo.jp,*.tokyo.jp
tottori.jp,*.tottori.jp
toyama.jp,*.toyama.jp
wakayama.jp,*.wakayama.jp
yamagata.jp,*.yamagata.jp
yamaguchi.jp,*.yamaguchi.jp
yamanashi.jp,*.yamanashi.jp
三重.jp,*.三重.jp
xn--ehqz56n.jp,*.xn--ehqz56n.jp
京都.jp,*.京都.jp
xn--1lqs03n.jp,*.xn--1lqs03n.jp
佐賀.jp,*.佐賀.jp
xn--qqqt11m.jp,*.xn--qqqt11m.jp
兵庫.jp,*.兵庫.jp
xn--f6qx53a.jp,*.xn--f6qx53a.jp
北海道.jp,*.北海道.jp
xn--djrs72d6uy.jp,*.xn--djrs72d6uy.jp
千葉.jp,*.千葉.jp
xn--mkru45i.jp,*.xn--mkru45i.jp
和歌山.jp,*.和歌山.jp
xn--0trq7p7nn.jp,*.xn--0trq7p7nn.jp
埼玉.jp,*.埼玉.jp
xn--5js045d.jp,*.xn--5js045d.jp
大分.jp,*.大分.jp
xn--kbrq7o.jp,*.xn--kbrq7o.jp
大阪.jp,*.大阪.jp
xn--pssu33l.jp,*.xn--pssu33l.jp
奈良.jp,*.奈良.jp
xn--ntsq17g.jp,*.xn--ntsq17g.jp
宮城.jp,*.宮城.jp
xn--uisz3g.jp,*.xn--uisz3g.jp
宮崎.jp,*.宮崎.jp
xn--6btw5a.jp,*.xn--6btw5a.jp
富山.jp,*.富山.jp
xn--1ctwo.jp,*.xn--1ctwo.jp
山口.jp,*.山口.jp
xn--6orx2r.jp,*.xn--6orx2r.jp
山形.jp,*.山形.jp
xn--rht61e.jp,*.xn--rht61e.jp
山梨.jp,*.山梨.jp
xn--rht27z.jp,*.xn--rht27z.jp
岐阜.jp,*.岐阜.jp
xn--nit225k.jp,*.xn--nit225k.jp
岡山.jp,*.岡山.jp
xn--rht3d.jp,*.xn--rht3d.jp
岩手.jp,*.岩手.jp
xn--djty4k.jp,*.xn--djty4k.jp
島根.jp,*.島根.jp
xn--klty5x.jp,*.xn--klty5x.jp
広島.jp,*.広島.jp
xn--kltx9a.jp,*.xn--kltx9a.jp
徳島.jp,*.徳島.jp
xn--kltp7d.jp,*.xn--kltp7d.jp
愛媛.jp,*.愛媛.jp
xn--c3s14m.jp,*.xn--c3s14m.jp
愛知.jp,*.愛知.jp
xn--vgu402c.jp,*.xn--vgu402c.jp
新潟.jp,*.新潟.jp
xn--efvn9s.jp,*.xn--efvn9s.jp
東京.jp,*.東京.jp
xn--1lqs71d.jp,*.xn--1lqs71d.jp
栃木.jp,*.栃木.jp
xn--4pvxs.jp,*.xn--4pvxs.jp
沖縄.jp,*.沖縄.jp
xn--uuwu58a.jp,*.xn--uuwu58a.jp
滋賀.jp,*.滋賀.jp
xn--zbx025d.jp,*.xn--zbx025d.jp
熊本.jp,*.熊本.jp
xn--8pvr4u.jp,*.xn--8pvr4u.jp
石川.jp,*.石川.jp
xn--5rtp49c.jp,*.xn--5rtp49c.jp
神奈川.jp,*.神奈川.jp
xn--ntso0iqx3a.jp,*.xn--ntso0iqx3a.jp
福井.jp,*.福井.jp
xn--elqq16h.jp,*.xn--elqq16h.jp
福岡.jp,*.福岡.jp
xn--4it168d.jp,*.xn--4it168d.jp
福島.jp,*.福島.jp
xn--klt787d.jp,*.xn--klt787d.jp
秋田.jp,*.秋田.jp
xn--rny31h.jp,*.xn--rny31h.jp
群馬.jp,*.群馬.jp
xn--7t0a264c.jp,*.xn--7t0a264c.jp
茨城.jp,*.茨城.jp
xn--uist22h.jp,*.xn--uist22h.jp
長崎.jp,*.長崎.jp
xn--8ltr62k.jp,*.xn--8ltr62k.jp
長野.jp,*.長野.jp
xn--2m4a15e.jp,*.xn--2m4a15e.jp
青森.jp,*.青森.jp
xn--32vp30h.jp,*.xn--32vp30h.jp
静岡.jp,*.静岡.jp
xn--4it797k.jp,*.xn--4it797k.jp
香川.jp,*.香川.jp
xn--5rtq34k.jp,*.xn--5rtq34k.jp
高知.jp,*.高知.jp
xn--k7yn95e.jp,*.xn--k7yn95e.jp
鳥取.jp,*.鳥取.jp
xn--tor131o.jp,*.xn--tor131o.jp
鹿児島.jp,*.鹿児島.jp
xn--d5qv7z876c.jp,*.xn--d5qv7z876c.jp
ac.ke,*.ac.ke
co.ke,*.co.ke
go.ke,*.go.ke
info.ke,*.info.ke
me.ke,*.me.ke
mobi.ke,*.mobi.ke
ne.ke,*.ne.ke
or.ke,*.or.ke
sc.ke,*.sc.ke
com.kg,*.com.kg
edu.kg,*.edu.kg
gov.kg,*.gov.kg
mil.kg,*.mil.kg
net.kg,*.net.kg
org.kg,*.org.kg
*.kh,*.kh
biz.ki,*.biz.ki
com.ki,*.com.ki
edu.ki,*.edu.ki
gov.ki,*.gov.ki
info.ki,*.info.ki
net.ki,*.net.ki
org.ki,*.org.ki
ass.km,*.ass.km
com.km,*.com.km
edu.km,*.edu.km
gov.km,*.gov.km
mil.km,*.mil.km
nom.km,*.nom.km
org.km,*.org.km
prd.km,*.prd.km
tm.km,*.tm.km
asso.km,*.asso.km
coop.km,*.coop.km
gouv.km,*.gouv.km
medecin.km,*.medecin.km
notaires.km,*.notaires.km
pharmaciens.km,*.pharmaciens.km
presse.km,*.presse.km
veterinaire.km,*.veterinaire.km
edu.kn,*.edu.kn
gov.kn,*.gov.kn
net.kn,*.net.kn
org.kn,*.org.kn
com.kp,*.com.kp
edu.kp,*.edu.kp
gov.kp,*.gov.kp
org.kp,*.org.kp
rep.kp,*.rep.kp
tra.kp,*.tra.kp
ac.kr,*.ac.kr
ai.kr,*.ai.kr
co.kr,*.co.kr
es.kr,*.es.kr
go.kr,*.go.kr
hs.kr,*.hs.kr
io.kr,*.io.kr
it.kr,*.it.kr
kg.kr,*.kg.kr
me.kr,*.me.kr
mil.kr,*.mil.kr
ms.kr,*.ms.kr
ne.kr,*.ne.kr
or.kr,*.or.kr
pe.kr,*.pe.kr
re.kr,*.re.kr
sc.kr,*.sc.kr
busan.kr,*.busan.kr
chungbuk.kr,*.chungbuk.kr
chungnam.kr,*.chungnam.kr
daegu.kr,*.daegu.kr
daejeon.kr,*.daejeon.kr
gangwon.kr,*.gangwon.kr
gwangju.kr,*.gwangju.kr
gyeongbuk.kr,*.gyeongbuk.kr
gyeonggi.kr,*.gyeonggi.kr
gyeongnam.kr,*.gyeongnam.kr
incheon.kr,*.incheon.kr
jeju.kr,*.jeju.kr
jeonbuk.kr,*.jeonbuk.kr
jeonnam.kr,*.jeonnam.kr
seoul.kr,*.seoul.kr
ulsan.kr,*.ulsan.kr
com.kw,*.com.kw
edu.kw,*.edu.kw
emb.kw,*.emb.kw
gov.kw,*.gov.kw
ind.kw,*.ind.kw
net.kw,*.net.kw
org.kw,*.org.kw
com.ky,*.com.ky
edu.ky,*.edu.ky
net.ky,*.net.ky
org.ky,*.org.ky
com.kz,*.com.kz
edu.kz,*.edu.kz
gov.kz,*.gov.kz
mil.kz,*.mil.kz
net.kz,*.net.kz
org.kz,*.org.kz
com.la,*.com.la
edu.la,*.edu.la
gov.la,*.gov.la
info.la,*.info.la
int.la,*.int.la
net.la,*.net.la
org.la,*.org.la
per.la,*.per.la
com.lb,*.com.lb
edu.lb,*.edu.lb
gov.lb,*.gov.lb
net.lb,*.net.lb
org.lb,*.org.lb
co.lc,*.co.lc
com.lc,*.com.lc
edu.lc,*.edu.lc
gov.lc,*.gov.lc
net.lc,*.net.lc
org.lc,*.org.lc
ac.lk,*.ac.lk
assn.lk,*.assn.lk
com.lk,*.com.lk
edu.lk,*.edu.lk
gov.lk,*.gov.lk
grp.lk,*.grp.lk
hotel.lk,*.hotel.lk
int.lk,*.int.lk
ltd.lk,*.ltd.lk
net.lk,*.net.lk
ngo.lk,*.ngo.lk
org.lk,*.org.lk
sch.lk,*.sch.lk
soc.lk,*.soc.lk
web.lk,*.web.lk
com.lr,*.com.lr
edu.lr,*.edu.lr
gov.lr,*.gov.lr
net.lr,*.net.lr
org.lr,*.org.lr
ac.ls,*.ac.ls
biz.ls,*.biz.ls
co.ls,*.co.ls
edu.ls,*.edu.ls
gov.ls,*.gov.ls
info.ls,*.info.ls
net.ls,*.net.ls
org.ls,*.org.ls
sc.ls,*.sc.ls
gov.lt,*.gov.lt
asn.lv,*.asn.lv
com.lv,*.com.lv
conf.lv,*.conf.lv
edu.lv,*.edu.lv
gov.lv,*.gov.lv
id.lv,*.id.lv
mil.lv,*.mil.lv
net.lv,*.net.lv
org.lv,*.org.lv
com.ly,*.com.ly
edu.ly,*.edu.ly
gov.ly,*.gov.ly
id.ly,*.id.ly
med.ly,*.med.ly
net.ly,*.net.ly
org.ly,*.org.ly
plc.ly,*.plc.ly
sch.ly,*.sch.ly
ac.ma,*.ac.ma
co.ma,*.co.ma
gov.ma,*.gov.ma
net.ma,*.net.ma
org.ma,*.org.ma
press.ma,*.press.ma
asso.mc,*.asso.mc
tm.mc,*.tm.mc
ac.me,*.ac.me
co.me,*.co.me
edu.me,*.edu.me
gov.me,*.gov.me
its.me,*.its.me
net.me,*.net.me
org.me,*.org.me
priv.me,*.priv.me
co.mg,*.co.mg
com.mg,*.com.mg
edu.mg,*.edu.mg
gov.mg,*.gov.mg
mil.mg,*.mil.mg
nom.mg,*.nom.mg
org.mg,*.org.mg
prd.mg,*.prd.mg
com.mk,*.com.mk
edu.mk,*.edu.mk
gov.mk,*.gov.mk
inf.mk,*.inf.mk
name.mk,*.name.mk
net.mk,*.net.mk
org.mk,*.org.mk
ac.ml,*.ac.ml
art.ml,*.art.ml
asso.ml,*.asso.ml
com.ml,*.com.ml
edu.ml,*.edu.ml
gouv.ml,*.gouv.ml
gov.ml,*.gov.ml
info.ml,*.info.ml
inst.ml,*.inst.ml
net.ml,*.net.ml
org.ml,*.org.ml
pr.ml,*.pr.ml
presse.ml,*.presse.ml
*.mm,*.mm
edu.mn,*.edu.mn
gov.mn,*.gov.mn
org.mn,*.org.mn
com.mo,*.com.mo
edu.mo,*.edu.mo
gov.mo,*.gov.mo
net.mo,*.net.mo
org.mo,*.org.mo
gov.mr,*.gov.mr
com.ms,*.com.ms
edu.ms,*.edu.ms
gov.ms,*.gov.ms
net.ms,*.net.ms
org.ms,*.org.ms
com.mt,*.com.mt
edu.mt,*.edu.mt
net.mt,*.net.mt
org.mt,*.org.mt
ac.mu,*.ac.mu
co.mu,*.co.mu
com.mu,*.com.mu
gov.mu,*.gov.mu
net.mu,*.net.mu
or.mu,*.or.mu
org.mu,*.org.mu
aero.mv,*.aero.mv
biz.mv,*.biz.mv
com.mv,*.com.mv
coop.mv,*.coop.mv
edu.mv,*.edu.mv
gov.mv,*.gov.mv
info.mv,*.info.mv
int.mv,*.int.mv
mil.mv,*.mil.mv
museum.mv,*.museum.mv
name.mv,*.name.mv
net.mv,*.net.mv
org.mv,*.org.mv
pro.mv,*.pro.mv
ac.mw,*.ac.mw
biz.mw,*.biz.mw
co.mw,*.co.mw
com.mw,*.com.mw
coop.mw,*.coop.mw
edu.mw,*.edu.mw
gov.mw,*.gov.mw
int.mw,*.int.mw
net.mw,*.net.mw
org.mw,*.org.mw
com.mx,*.com.mx
edu.mx,*.edu.mx
gob.mx,*.gob.mx
